,action_p,action_r,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
0,0,0.010693449401807631,2.004284262255325,3.395219190087516e-05,-7.746914340320483e-06,3.641474315054e-05,0.0004385592765174806,-0.0017126555321738124,-8.743243233766386e-05,0.0030966668855398893,0.00032577291131139294,9.774454116821289,-0.10221213847398779,3.641474315054e-05,2.0019571781158447,0.02168583869934082,-0.003265918930992477,0.022502364590764046,-0.012990363873541355
1,0,0.02085231287001505,2.008392701946999,1.9396289689920254e-05,-3.075034937753746e-06,3.692060698864383e-05,0.00013554324686992913,0.0005061853444203734,-3.286795981694019e-05,0.004175358917564154,-0.00015666009858130792,9.784530639648438,-0.10242080688476583,3.692060698864383e-05,2.0019032955169678,0.0422358512878418,-0.003177737584337585,0.022503240033984184,-0.013791188597679138
2,0,0.03077334327300802,2.0124797742772924,1.9396289689920254e-05,-3.075034937753746e-06,3.692060698864383e-05,0.00013554324686992913,0.0005061853444203734,-3.286795981694019e-05,0.003155993763357401,2.351216971994563e-05,9.82535457611084,-0.10242080688476583,3.692060698864383e-05,2.0019032955169678,0.06287097930908203,-0.003177737584337585,0.022503240033984184,-0.013791188597679138
3,0,0.04042094216840926,2.0165678255535253,4.983504455833713e-05,0.00042315392452486395,3.9291404115492826e-05,0.059539537876844406,-0.0008641621679998934,2.680353645700972e-05,0.0028103836812078953,0.004615068435670197,10.218039512634277,-0.10273826122283956,3.9291404115492826e-05,2.0019659996032715,0.08351707458496094,-0.003072324441745871,0.022496134042739868,-0.005955180153250694
4,0,0.0496428382104804,2.020629971064902,4.6338470000636394e-05,0.006992140963359717,3.935880923712024e-05,0.18130527436733246,0.00425437418743968,1.9342493033036068e-05,0.0014369002310559154,0.0061791576445115425,10.394968032836914,-0.10297617316246054,3.935880923712024e-05,2.0024702548980713,0.10419797897338867,-0.0030153738334774936,0.02128896489739418,0.011751210317015648
5,0,0.05832424997216712,2.0246518176240396,4.6338470000636394e-05,0.006992140963359717,3.935880923712024e-05,0.18130527436733246,0.00425437418743968,1.9342493033036068e-05,0.0028734016232192516,0.002182208001614902,10.493112564086914,-0.10297617316246054,3.935880923712024e-05,2.0024702548980713,0.12483787536621094,-0.0030153738334774936,0.02128896489739418,0.011751210317015648
6,0,0.066380075053588,2.028629303746535,0.00017871538898172503,0.010632346043430515,4.54577902010714e-05,0.20422972738742828,0.003785537090152502,0.00041848974069580387,0.004341833759099245,0.010910317301751474,10.542560577392578,-0.10320166498422643,4.54577902010714e-05,2.003727912902832,0.14546990394592285,-0.0028660988900810484,0.017606636509299278,0.03716764599084854
7,0,0.07377217884513823,2.032581704451643,0.00017871538898172503,0.010632346043430515,4.54577902010714e-05,0.20422972738742828,0.003785537090152502,0.00041848974069580387,0.0022864225320518017,0.008834416978062495,10.576207160949707,-0.10320166498422643,4.54577902010714e-05,2.003727912902832,0.1662299633026123,-0.0028660988900810484,0.017606636509299278,0.03716764599084854
8,0,0.08033146191793228,2.036453746812912,-3.3497934154088354e-05,0.021301418617484965,8.815660695309529e-05,0.2843751907348633,0.010703873820602894,0.0022547801490873085,0.0031710201874375343,0.010214678943158495,10.613554000854492,-0.10340090095996878,8.815660695309529e-05,2.005872964859009,0.18683505058288574,-0.002796772168949252,0.010386944748461246,0.06495688855648041
9,0,0.08603191099249145,2.0402602469930025,-1.01694445573946e-05,0.033705707422693895,0.00023259655137864186,0.3603661358356476,-0.02351948618888855,0.005035476759076121,0.005328148603439331,0.015553285367788185,10.627108573913574,-0.10355880111455938,0.00023259655137864186,2.008253812789917,0.20746207237243652,-0.0026462138630449876,0.002133065136149526,0.08773066103458405
10,0,0.09082237032911968,2.044000827744365,-1.01694445573946e-05,0.033705707422693895,0.00023259655137864186,0.3603661358356476,-0.02351948618888855,0.005035476759076121,0.0028052458073943853,0.011523514986039525,10.753961563110352,-0.10355880111455938,0.00023259655137864186,2.008253812789917,0.2281029224395752,-0.0026462138630449876,0.002133065136149526,0.08773066103458405
11,0,0.09466301020332793,2.0476831066281265,-1.5542837065260644e-05,0.04109150641992396,0.0003773117779290226,0.29824298620224,0.023158283904194832,0.007084665820002553,0.003264433704316616,0.013297796249390948,10.615607261657715,-0.10371045023202917,0.0003773117779290226,2.0116055011749268,0.24876999855041504,-0.0025745925959199836,-0.011243785731494427,0.11565976589918137
12,0,0.09746620765518324,2.051249006717885,-2.509684354494061e-05,0.05338864005648602,0.0006875802674784678,0.3309263586997986,-0.026906704530119896,0.007720589637756351,0.00567231560125947,0.0215606503188623,10.53884220123291,-0.1039116606116297,0.0006875802674784678,2.0157060623168945,0.2692389488220215,-0.00238326448015871,-0.027705229818820953,0.1406126320362091
13,0,0.09924103902299258,2.0547191986478635,-2.509684354494061e-05,0.05338864005648602,0.0006875802674784678,0.3309263586997986,-0.026906704530119896,0.007720589637756351,0.003220382146537304,0.018146259710193995,10.730137825012207,-0.1039116606116297,0.0006875802674784678,2.0157060623168945,0.2897059917449951,-0.00238326448015871,-0.027705229818820953,0.1406126320362091
14,0,0.09997855147280253,2.0581062621277377,0.000424137713645053,0.06500473046528528,0.000980643977825654,0.2687569260597229,0.004456063266843558,0.005247862078249454,0.001659564208239317,0.021427627652884827,10.587214469909668,-0.10411138087511083,0.000980643977825654,2.0207767486572266,0.3102290630340576,-0.002283260691911013,-0.04760708659887314,0.1665106564760208
15,0,0.09966608484997891,2.0613919157546783,0.000424137713645053,0.06500473046528528,0.000980643977825654,0.2687569260597229,0.004456063266843558,0.005247862078249454,0.004179931711405516,0.024230068549515094,10.429743766784668,-0.10411138087511083,0.000980643977825654,2.0207767486572266,0.3307528495788574,-0.002283260691911013,-0.04760708659887314,0.1665106564760208
16,0,0.09830237882840819,2.0645843760782814,9.806768176581051e-05,0.07019581649843736,0.001031954147811108,0.2539266347885132,-0.018136784434318542,0.0027377104852348588,0.0023148003965616226,0.02599097043275964,10.671100616455078,-0.10432473570108435,0.001031954147811108,2.0279793739318848,0.35129690170288086,-0.0020708669908345153,-0.07590892910957336,0.19545681774616241
17,0,0.09590709289015242,2.0676615124265014,0.0006741250797912472,0.07924111846122286,0.0010754855802479523,0.1935213953256607,0.0028342669829726215,-0.002037871163338423,0.0031915928702801466,0.02919162437319884,10.472306251525879,-0.10446768999099752,0.0010754855802479523,2.034600019454956,0.37178492546081543,-0.0017595846438780921,-0.10149942338466644,0.21917402744293213
18,0,0.09250690439715496,2.0706223733313114,0.0006741250797912472,0.07924111846122286,0.0010754855802479523,0.1935213953256607,0.0028342669829726215,-0.002037871163338423,0.004235272761434317,0.03138354420662057,10.677030563354492,-0.10446768999099752,0.0010754855802479523,2.034600019454956,0.3923790454864502,-0.0017595846438780921,-0.10149942338466644,0.21917402744293213
19,0,0.08810669493857336,2.07348135637309,0.00015993015580904781,0.08501756092005493,0.0008877932159289439,0.1140974909067154,0.0013169338926672931,-0.004324134439229965,0.002038037870079279,0.034620758146048855,10.33775806427002,-0.10458630323410056,0.0008877932159289439,2.042222738265991,0.41292405128479004,-0.0015407168539241533,-0.1293756663799286,0.2369167059659958
20,0,0.08277819191129542,2.0762119170713875,0.00015993015580904781,0.08501756092005493,0.0008877932159289439,0.1140974909067154,0.0013169338926672931,-0.004324134439229965,0.0031654308550059795,0.03841271251440172,10.100544929504395,-0.10458630323410056,0.0008877932159289439,2.042222738265991,0.4335658550262451,-0.0015407168539241533,-0.1293756663799286,0.2369167059659958
21,0,0.07655030220613135,2.078821803400853,0.00020477734386400325,0.0865928056317421,0.0008244188231472888,0.098304383456707,0.0008188827196136112,-0.004597410559654236,0.0018649657722562551,0.03976343944668899,10.511116981506348,-0.10468704998493217,0.0008244188231472888,2.0506536960601807,0.454179048538208,-0.0013763555325568388,-0.15924587845802307,0.25435957312583923
22,0,0.06954837709206313,2.0812833346205686,-6.037578089700296e-05,0.08733900564669514,0.0006059523519800434,-0.016331322491168976,-0.0027674951124936347,-0.0040412708185613155,0.0033341641537845135,0.04229087382555133,10.226424217224121,-0.10489293932914756,0.0006059523519800434,2.0586998462677,0.4747610092163086,-0.0012966786744073777,-0.18659546971321106,0.2700135111808777
23,0,0.06178360241926992,2.0836158739475317,-6.037578089700296e-05,0.08733900564669514,0.0006059523519800434,-0.016331322491168976,-0.0027674951124936347,-0.0040412708185613155,0.0020280624739825726,0.04928628355264792,10.491716384887695,-0.10489293932914756,0.0006059523519800434,2.0586998462677,0.4954109191894531,-0.0012966786744073777,-0.18659546971321106,0.2700135111808777
24,0,0.05337571185788739,2.085803026556095,1.0444528721090996e-05,0.0859964276168844,0.00045150037500659264,-0.08347915858030319,-0.0005540028214454655,-0.0033222180791199207,0.0037136042956262827,0.04785919561982278,10.025599479675293,-0.10511551052331947,0.00045150037500659264,2.067080020904541,0.5159170627593994,-0.0012402280699462514,-0.21308952569961548,0.27896109223365784
25,0,0.044466787130144764,2.0878309971586373,-3.344524112941286e-05,0.08417370045639136,0.00038111791674935426,-0.13803361356258392,-0.003656556829810143,-0.0028959861956536766,0.003292315872386098,0.05039554089307905,9.80885124206543,-0.10530600696802161,0.00038111791674935426,2.0748748779296875,0.5364549160003662,-0.0012113393750042595,-0.23626412451267242,0.28401511907577515
26,0,0.03499972580752483,2.0897297981512546,-3.344524112941286e-05,0.08417370045639136,0.00038111791674935426,-0.13803361356258392,-0.003656556829810143,-0.0028959861956536766,0.0006642583757638931,0.05391283705830699,10.212983131408691,-0.10530600696802161,0.00038111791674935426,2.0748748779296875,0.5570299625396729,-0.0012113393750042595,-0.23626412451267242,0.28401511907577515
27,0,0.025176483704003518,2.0914728583666777,0.00015061987168923384,0.0778154608268248,0.00024265483802564202,-0.18079543113708496,-0.0019202823750674727,-0.0025238711386919017,0.0023672834504395723,0.05818870291113977,10.075526237487793,-0.10551059246063255,0.00024265483802564202,2.0849204063415527,0.5777008533477783,-0.0011012981412933213,-0.2629604637622833,0.28861677646636963
28,0,0.015092408473577172,2.0930595330370583,0.00015061987168923384,0.0778154608268248,0.00024265483802564202,-0.18079543113708496,-0.0019202823750674727,-0.0025238711386919017,0.003994582686573267,0.056881427764893765,9.710674285888672,-0.10551059246063255,0.00024265483802564202,2.0849204063415527,0.5982799530029297,-0.0011012981412933213,-0.2629604637622833,0.28861677646636963
29,0,0.00481990042732525,2.094491996517595,0.00021736314323150715,0.06747253383726078,0.00011546184745365202,-0.28711095452308655,0.016909252852201462,-0.00199825316667557,0.002175969537347555,0.060345996171237266,10.033526420593262,-0.10565224289894126,0.00011546184745365202,2.093677520751953,0.6188969612121582,-0.0010319836437703166,-0.283274382352829,0.292339026927948
