,action_p,action_r,action_y,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pidzv_out_limited,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
0,0,0.010594119502737325,0,1.0105941195027373,-0.0004819786938065093,-0.009406710244648477,0.0001205323034526955,-0.14205802977085114,0.00047100309166125986,0.002590217860415578,-0.008980458602309227,0.08357620239257899,7.071471691131592,0.43822798210303304,-0.13282716274261475,0.43822953117869373,-0.11248911917209646,0.0001205323034526955,1.1315938234329224,0.021472930908203125,-0.022982245311141,0.014028700999915605,-0.08785761147737503
1,0,0.020757982877716845,0,1.020757982877717,-6.9591923229418e-05,0.00019930728185819276,0.00017473389401858895,-0.39296790957450867,0.010142887011170387,0.00018845955491997177,-0.010317986831068993,0.04876562580466373,8.406787872314453,0.5078047387416413,-0.12099970393018511,0.5078272654102559,-0.11518604308366796,0.00017473389401858895,1.1267001628875732,0.042027950286865234,-0.02411787398159502,0.012566307559609418,-0.15287427604198456
2,0,0.03066908782690586,0,1.0306690878269058,-6.9591923229418e-05,0.00019930728185819276,0.00017473389401858895,-0.39296790957450867,0.010142887011170387,0.00018845955491997177,-0.006637885235249996,0.057204581797124024,8.736383438110352,0.5639129891963367,-0.10594218000985633,0.5639130017621309,-0.11518604308366796,0.00017473389401858895,1.1267001628875732,0.06262397766113281,-0.02411787398159502,0.012566307559609418,-0.15287427604198456
3,0,0.040278709479991466,0,1.0402787094799915,0.00021132664029130312,0.004301578088587774,0.00014940182990752157,0.8831629157066345,0.011102497577667236,-0.0015392395434901131,-0.005473533645272255,0.09708017855882768,10.048028945922852,0.5709189745019465,-0.09603107506066744,0.5709189872238566,-0.1172129362821581,0.00014940182990752157,1.1217248439788818,0.08311891555786133,-0.024813564494252184,0.013536844402551656,-0.1370880901813507
4,0,0.049441327044379306,0,1.0494413270443792,0.00021132664029130312,0.004301578088587774,0.00014940182990752157,0.8831629157066345,0.011102497577667236,-0.0015392395434901131,-0.0038765612989664078,0.07464070618152767,12.109281539916992,0.5701448731395656,-0.08144613449889038,0.5701501607703279,-0.1172129362821581,0.00014940182990752157,1.1217248439788818,0.10367202758789062,-0.024813564494252184,0.013536844402551656,-0.1370880901813507
5,0,0.058123821310920934,0,1.058123821310921,0.0004095876529639468,0.01187251845375671,0.0001249123434250062,0.02306883968412876,0.014321736991405487,-0.0015466115437448042,-0.0025069545954465866,0.04305528104305426,12.969791412353516,0.5766364709225332,-0.07228351693450263,0.576641818757594,-0.11911322921514532,0.0001249123434250062,1.1186225414276123,0.12438702583312988,-0.025064319372177117,0.009473797865211969,-0.04091234877705574
6,0,0.06621095187658164,0,1.0662109518765817,0.0007325318460541008,0.015071244214610098,3.738411108419838e-05,1.6142512559890747,-0.014412750490009785,-0.002561369212344287,-0.00044073909521102905,0.152919992804529,13.941967964172363,0.5175393060663871,-0.06049872011669133,0.5175758269384771,-0.12090312689542791,3.738411108419838e-05,1.1195443868637085,0.14493203163146973,-0.025317529216408743,0.006345967762172227,0.10034329444169998
7,0,0.07353883473190075,0,1.0735388347319008,0.0007325318460541008,0.015071244214610098,3.738411108419838e-05,1.6142512559890747,-0.014412750490009785,-0.002561369212344287,-0.025177041068673134,0.0766750425100345,15.07424259185791,0.42349164332863865,-0.05333343498712684,0.4235398579719737,-0.12090312689542791,3.738411108419838e-05,1.1195443868637085,0.16547703742980957,-0.025317529216408743,0.006345967762172227,0.10034329444169998
8,0,0.08010511900817807,0,1.080105119008178,0.0001889131292966911,0.008814888885412103,4.297988730769279e-05,-0.44983723759651184,-0.02962372452020645,0.0023305439390242134,-0.012991687282919884,0.03192111849785013,13.19365119934082,0.42844554271147384,-0.04600555213180768,0.4284943213576543,-0.12292510271072409,4.297988730769279e-05,1.1264256238937378,0.18602800369262695,-0.02621980197727683,-0.004709185101091856,0.23587483167648315
9,0,0.08585883820000512,0,1.0858588382000052,-0.00032837646029062686,0.027805749553523364,6.203278419338143e-05,1.7117856740951538,-0.003489997936412692,0.0008463863050565128,-0.016459055244922638,0.14091928303241866,11.205924034118652,0.3330143653156247,-0.04632050488555972,0.3330273096624933,-0.12502098083496116,6.203278419338143e-05,1.1342012882232666,0.20671606063842773,-0.027170816436409985,-0.014233374968171114,0.2599338889122009
