,action_r,action_y,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_x,linear_acc_y,linear_acc_z,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
10,-0.06516923578456044,-0.4205418080091477,2.0175456652045254,-0.17416989994820567,-0.06479235043625049,0.002604402597990357,0.07117398083209991,-1.3234758377075195,-0.045094870030879815,0.06098297983407974,-0.0033156566787497592,11.039580345153809,0.200505539774895,0.002604402597990357,1.9682176113128662,0.2957329750061035,0.16054856777191162,-0.050227414816618,0.0686255097389221
11,-0.03676036866381764,-0.46459669470787057,2.015431330651045,-0.17416989994820567,-0.06479235043625049,0.002604402597990357,0.07117398083209991,-1.3234758377075195,-0.045094870030879815,0.07590001076459885,-0.02113525010645258,10.748997688293457,0.200505539774895,0.002604402597990357,1.9682176113128662,0.3177909851074219,0.16054856777191162,-0.050227414816618,0.0686255097389221
12,-0.018765613157302137,-0.5006478697061539,2.011326511949301,-0.20151893752431038,-0.06453562031453249,0.0034169766251327793,-0.0753958523273468,-1.4218591451644897,-0.051127240061759775,0.08408337086439133,-0.017423605546353964,10.478224754333496,0.206080034375191,0.0034169766251327793,1.9704723358154297,0.3394930362701416,0.21614710986614225,-0.06860926002264027,0.09004224091768262
13,-0.002118368167430159,-0.48855614885687837,2.0097505740821364,-0.2615771040913155,-0.06533510054322927,0.005317997623282412,0.15705031156539917,-1.5528995990753174,-0.051481526345014385,0.09669137746095657,-0.013139529153703372,10.381403923034668,0.2161821275949481,0.005317997623282412,1.974076509475708,0.3610968589782715,0.3070220351219177,-0.0932103022933007,0.10130992531776424
14,-0.007613779697567221,-0.5290456227958203,2.0069842444360257,-0.2615771040913155,-0.06533510054322927,0.005317997623282412,0.15705031156539917,-1.5528995990753174,-0.051481526345014385,0.10161302983760834,-0.014694739133118327,10.254219055175781,0.2161821275949481,0.005317997623282412,1.974076509475708,0.3830258846282959,0.3070220351219177,-0.0932103022933007,0.10130992531776424
15,-0.026792976353317496,-0.55,2.0011351631581786,-0.33119038804472717,-0.053772251373371355,0.007448416435723596,0.34806907176971436,-1.6341300010681152,-0.04497217014431933,0.10710428655147552,-0.01748405583202714,10.212413787841797,0.22799208760261563,0.007448416435723596,1.9773982763290405,0.4047369956970215,0.4015900492668152,-0.11175399273633965,0.09996014833450312
16,-0.056982213351875546,-0.55,2.0013667792081837,-0.36002258401329335,-0.046917525375722934,0.008061325222889227,0.3331136405467987,-1.321916103363037,-0.041957780718803246,0.11547580361366272,-0.019165527075527825,10.403694152832031,0.2457451522350314,0.008061325222889227,1.981242060661316,0.4266829490661621,0.5326430201530457,-0.12862661480903637,0.10000865161418908
17,-0.06379011059179902,-0.55,2.001517601795495,-0.36002258401329335,-0.046917525375722934,0.008061325222889227,0.3331136405467987,-1.321916103363037,-0.041957780718803246,0.12959079444408417,-0.0289845019578921,10.398743629455566,0.2457451522350314,0.008061325222889227,1.981242060661316,0.4487738609313965,0.5326430201530457,-0.12862661480903637,0.10000865161418908
18,-0.06733201825991274,-0.5334183365106583,1.99864898134023,-0.4113566803100624,-0.039993761731275376,0.008445155354228044,0.07628314197063446,-1.407529354095459,-0.04663629457354528,0.13414523005485535,-0.031210912391542146,10.146574974060059,0.26530399918556236,0.008445155354228044,1.9845012426376343,0.47069787979125977,0.6592432260513306,-0.14000804722309126,0.09062165021896354
19,-0.0363108583725989,-0.5443575337529183,1.992629192359746,-0.43622694674206386,-0.041116111402060104,0.008514596640695196,-0.17423492670059204,-1.0934299230575562,-0.040536437183618414,0.15149760246276855,-0.03883516415953503,10.856188774108887,0.28903797268867515,0.008514596640695196,1.987622857093811,0.49280381202697754,0.8033526539802551,-0.1517795920372011,0.08837879449129095
20,-0.007189828995615252,-0.5319580346345902,1.9892411362007265,-0.43622694674206386,-0.041116111402060104,0.008514596640695196,-0.17423492670059204,-1.0934299230575562,-0.040536437183618414,0.15522560477256775,-0.0390046313405024,10.548072814941406,0.28903797268867515,0.008514596640695196,1.987622857093811,0.5163960456848145,0.8033526539802551,-0.1517795920372011,0.08837879449129095
21,0.010617070551961653,-0.5338768873363734,1.9859346481040125,-0.4750776385936254,-0.04869410941123424,0.008872608706302555,-0.0970480665564537,-0.7526408433914185,-0.026514155790209677,0.16265471279621124,-0.03747371211647862,10.257015228271484,0.3175317943096163,0.008872608706302555,1.9905606508255005,0.5380039215087891,0.9535887837409973,-0.1652505546808245,0.07687392085790623
22,0.044164537545293564,-0.49910009838640695,1.9793470354750757,-0.4985115721831711,-0.046333532645189676,0.009087112078048522,0.3170464038848877,-0.45851337909698486,-0.02985290810465807,0.17543604969978333,-0.025379128754137663,10.48846435546875,0.3481966555118563,0.009087112078048522,1.992792010307312,0.5599238872528076,1.0954573154449463,-0.1778359711170199,0.059415467083454
23,0.07777331983670592,-0.4864013824611903,1.9751037086918954,-0.4985115721831711,-0.046333532645189676,0.009087112078048522,0.3170464038848877,-0.45851337909698486,-0.02985290810465807,0.18605856597423553,-0.03014704212546219,10.575082778930664,0.3481966555118563,0.009087112078048522,1.992792010307312,0.5821218490600586,1.0954573154449463,-0.1778359711170199,0.059415467083454
24,0.10404484188184142,-0.5186229649931193,1.9715841086581354,-0.5105546080366817,-0.032253850637819735,0.008317714147274752,0.33546018600463867,-0.19017885625362396,-0.03598402440547941,0.19524720311164856,-0.0343560576438891,10.461625099182129,0.3926247358322146,0.008317714147274752,1.9950146675109863,0.6037390232086182,1.279661774635315,-0.18979386985302,0.0402527861297129
25,0.128888217266649,-0.5125239439308644,1.9680932258442048,-0.5123252693305516,-0.022092530920213998,0.007521795234179786,0.6492956280708313,-0.022427212446928028,-0.04119304567575455,0.20818257331848145,-0.022653216496108675,10.516131401062012,0.43316033482551597,0.007521795234179786,1.9963366985321045,0.6256489753723145,1.4280604124069214,-0.19499456882476837,0.024204412475228136
26,0.11907241484150291,-0.5019324280321599,1.9670150567218665,-0.5123252693305516,-0.022092530920213998,0.007521795234179786,0.6492956280708313,-0.022427212446928028,-0.04119304567575455,0.22204254567623138,-0.01823129877447952,10.6182222366333,0.43316033482551597,0.007521795234179786,1.9963366985321045,0.6474268436431885,1.4280604124069214,-0.19499456882476837,0.024204412475228136
27,0.08527473350986839,-0.4698839701712132,1.9698224021121864,-0.509442816389299,0.01488069959132667,0.005546896461882747,0.7513401508331299,-0.023607548326253898,-0.04781400039792061,0.24942927062511444,-0.03269654512405266,10.573811531066895,0.48193135857582114,0.005546896461882747,1.9973417520523071,0.6690659523010254,1.5879509449005127,-0.19184908270835913,0.009436983615159794
28,0.06691056182608009,-0.46893644426018005,1.9682475892826918,-0.509442816389299,0.01488069959132667,0.005546896461882747,0.7513401508331299,-0.023607548326253898,-0.04781400039792061,0.26799848675727844,-0.030602490529416698,10.57366943359375,0.48193135857582114,0.005546896461882747,1.9973417520523071,0.6908729076385498,1.5879509449005127,-0.19184908270835913,0.009436983615159794
29,0.04571464201435447,-0.4367474446073175,1.971692797057331,-0.5096041870669109,0.04630255816719837,0.003708431109760687,0.7685145735740662,0.20432087779045105,-0.04403483122587207,0.30321139097213745,-0.054108023643492285,11.166847229003906,0.5397146940231325,0.003708431109760687,1.9978501796722412,0.7129158973693848,1.7613003253936768,-0.1778915524482731,-0.002830274868756748
30,0.056951869931072,-0.4048216262832285,1.973629794530571,-0.5053751549788293,0.055273600156041575,0.003319569856211201,0.2759968042373657,0.22808384895324707,-0.03916026651859286,0.3279261291027069,-0.05309437215328083,10.905232429504395,0.6079408526420595,0.003319569856211201,1.9981342554092407,0.7349858283996582,1.949941873550415,-0.15217101573944136,-0.0028835809789600378
31,0.05485757282003761,-0.3612785169854761,1.9778201095387344,-0.5053751549788293,0.055273600156041575,0.003319569856211201,0.2759968042373657,0.22808384895324707,-0.03916026651859286,0.3384183645248413,-0.04032127931713921,11.134196281433105,0.6079408526420595,0.003319569856211201,1.9981342554092407,0.7570319175720215,1.949941873550415,-0.15217101573944136,-0.0028835809789600378
32,0.07943800678476692,-0.3228851029649378,1.9796417227014904,-0.4947170607906709,0.057379045661804344,0.002581867085162881,0.11151681840419769,0.4171508848667145,-0.03856192901730542,0.355718731880188,-0.04393675178289278,11.036055564880371,0.6677289605140688,0.002581867085162881,1.9984359741210938,0.778904914855957,2.0987305641174316,-0.13088102638721513,-0.00018306310812502723
33,0.10273808231577278,-0.28542873952537784,1.9778308622166518,-0.48515967889184314,0.05847185852779214,0.002609708851169873,0.0031761853024363518,0.5916954278945923,-0.03641105443239219,0.38275864720344543,-0.04615404084324701,11.130067825317383,0.7319560647010805,0.002609708851169873,1.9988187551498413,0.8006429672241211,2.2421956062316895,-0.10916399210691502,0.004476477392017566
34,0.13086598506197333,-0.24885538313537844,1.981355075053871,-0.48515967889184314,0.05847185852779214,0.002609708851169873,0.0031761853024363518,0.5916954278945923,-0.03641105443239219,0.3983136713504791,-0.026594128459690648,11.049996376037598,0.7319560647010805,0.002609708851169873,1.9988187551498413,0.8238308429718018,2.2421956062316895,-0.10916399210691502,0.004476477392017566
35,0.1632260619662702,-0.21561592314392336,1.9818388361856345,-0.4531179989737426,0.057665101681151965,0.0031697587709453704,0.2270059436559677,0.9644383788108826,-0.04548330232501042,0.42712152004241943,-0.030310589820145246,10.745626449584961,0.8240944743156435,0.0031697587709453704,1.999358892440796,0.8459069728851318,2.420402765274048,-0.08137808740139062,0.013993566855787934
36,0.20474470844492315,-0.19108048174530276,1.9837311793491248,-0.41049692720377795,0.06750816513524933,0.003927750638131041,0.33908599615097046,1.1349406242370605,-0.06367885321378722,0.45006871223449707,-0.025979865342377353,10.305411338806152,0.9101163148880007,0.003927750638131041,1.9998291730880735,0.86763596534729,2.5538437366485596,-0.05527789890766201,0.011625782586633847
37,0.2407070874236524,-0.1545540103688837,1.9860530374571685,-0.41049692720377795,0.06750816513524933,0.003927750638131041,0.33908599615097046,1.1349406242370605,-0.06367885321378722,0.4821907877922058,-0.011249925009905008,10.475677490234375,0.9101163148880007,0.003927750638131041,1.9998291730880735,0.8893129825592041,2.5538437366485596,-0.05527789890766201,0.011625782586633847
38,0.28326665749773383,-0.13244076464325197,1.9881703871116048,-0.386260090386846,0.07726405896072784,0.004453278069489709,0.5824999213218689,1.2557225227355957,-0.0753046795725824,0.4988546371459961,-0.010567109100519367,10.156801223754883,0.9868643283843996,0.004453278069489709,2.000102996826172,0.9113030433654785,2.6534461975097656,-0.02837737463414728,0.009151256643235359
39,0.2965975089929998,-0.10502201411873109,1.9893544277921325,-0.3329873475325247,0.10712838639592723,0.006261970528869117,0.9098233580589294,1.3399479389190674,-0.09227772802114503,0.5565550923347473,-0.0048270346596824935,9.887162208557129,1.0801838636398318,0.006261970528869117,2.000062942504883,0.9334368705749512,2.749130964279175,0.00995885394513546,-0.0012738024815920383
40,0.3174048363231123,-0.08203134331852205,1.9902971250191337,-0.3329873475325247,0.10712838639592723,0.006261970528869117,0.9098233580589294,1.3399479389190674,-0.09227772802114503,0.5730371475219727,0.004736648872495908,9.88502025604248,1.0801838636398318,0.006261970528869117,2.000062942504883,0.9552359580993652,2.749130964279175,0.00995885394513546,-0.0012738024815920383
41,0.32172261988744144,-0.07358250636607416,1.9953581291809683,-0.2850076602976938,0.14281968076356902,0.008817199172678031,1.0854830741882324,1.3243532180786133,-0.10984392464160936,0.6040307879447937,0.005377651192249058,9.7156982421875,1.16247034072876,0.008817199172678031,1.9996787309646604,0.9770660400390625,2.8169453144073486,0.05136409774422583,-0.009620664641261446
42,0.3025194487534464,-0.0732990624848754,1.9988078976050025,-0.2363013887055648,0.1857336917618442,0.012407082993541695,1.0062899589538574,1.1413695812225342,-0.138246923685074,0.6206017136573792,0.00043944665230927286,9.524511337280273,1.2538310289382937,0.012407082993541695,1.9990774393081663,1.0005838871002197,2.874206066131592,0.1058748289942735,-0.023938242346048706
43,0.30547538483515385,-0.04396564983762809,2.002065428830684,-0.2363013887055648,0.1857336917618442,0.012407082993541695,1.0062899589538574,1.1413695812225342,-0.138246923685074,0.6321904063224792,0.012953421100975268,9.679736137390137,1.2538310289382937,0.012407082993541695,1.9990774393081663,1.0222749710083008,2.874206066131592,0.1058748289942735,-0.023938242346048706
44,0.2954147630371154,-0.011998605960980138,2.0063038081303244,-0.2096980498722458,0.20766575134077322,0.014471865928491277,1.048372745513916,1.2446045875549316,-0.15460416674613967,0.6629166007041931,0.012878914363683481,9.887211799621582,1.3541364669799807,0.014471865928491277,1.99779736995697,1.044935941696167,2.9208457469940186,0.17599239945411618,-0.03819404169917143
45,0.30481332028284674,0.034397673374041836,2.0122947341576225,-0.168111155294865,0.23966348041265603,0.01782377563364419,0.4502497911453247,0.8598507046699524,-0.17128227651119243,0.6867330074310303,0.007735217455775766,9.967109680175781,1.4412257671356203,0.01782377563364419,1.9963881969451902,1.066715955734253,2.9499526023864746,0.2465172260999673,-0.04239243641495741
46,0.3009827171452344,0.07867132998071603,2.0200276625528937,-0.168111155294865,0.23966348041265603,0.01782377563364419,0.4502497911453247,0.8598507046699524,-0.17128227651119243,0.6864563822746277,0.033993758261204994,10.005602836608887,1.4412257671356203,0.01782377563364419,1.9963881969451902,1.0889089107513428,2.9499526023864746,0.2465172260999673,-0.04239243641495741
47,0.2784283970482648,0.10893033719621592,2.025875685848296,-0.14397287101630277,0.25130655789228024,0.019294294028854225,0.5769141912460327,1.056344985961914,-0.1894071698188783,0.7054696679115295,0.03473397344350938,10.092460632324219,1.550766706466675,0.019294294028854225,1.9945048093795774,1.1108729839324951,2.9736526012420654,0.34163653850555353,-0.04519385099411047
48,0.2781397722195834,0.14466213560663158,2.0322221631184223,-0.10451400504148786,0.2662241357735423,0.022428071342715832,0.20473942160606384,1.055986762046814,-0.19781464338302626,0.7146596908569336,0.06712338328361639,10.47839641571045,1.654046416282654,0.022428071342715832,1.9929211139678953,1.1327359676361084,2.9827117919921875,0.4374729990959161,-0.0373451970517639
49,0.26959153558127585,0.17655585384927686,2.0388724589720373,-0.10451400504148786,0.2662241357735423,0.022428071342715832,0.20473942160606384,1.055986762046814,-0.19781464338302626,0.734845757484436,0.06518262624740732,10.791169166564941,1.654046416282654,0.022428071342715832,1.9929211139678953,1.1544678211212158,2.9827117919921875,0.4374729990959161,-0.0373451970517639
50,0.2888809874188155,0.18622237867675717,2.045815672911704,-0.04903973290275796,0.2786315994278184,0.028735657934973877,0.1018349826335907,1.3197689056396484,-0.22665913403034227,0.743750274181366,0.08570549637079372,10.871665954589844,1.7499029636383059,0.028735657934973877,1.9918938875198362,1.1781120300292969,2.9769275188446045,0.5312610864639276,-0.020880896598101027
51,0.3206470176111907,0.2029127520974725,2.051715034879744,0.0017283700693054972,0.2787405576409594,0.03409584144455196,0.12958477437496185,1.4218268394470215,-0.25162526965141313,0.7280153036117554,0.1090349853038801,10.760251998901367,1.8378794193267824,0.03409584144455196,1.9912662506103513,1.20247483253479,2.958078622817993,0.6182367801666253,-0.001366271986626451
52,0.344231380475685,0.2031284290598705,2.057937448062003,0.033195170396372375,0.2802522735362327,0.037273872911581685,0.023694803938269615,1.3198481798171997,-0.25560125708580034,0.7258371114730835,0.11966214329004421,10.927435874938965,1.9326888322830202,0.037273872911581685,1.9913107156753538,1.226792812347412,2.9227499961853027,0.7121339440345757,0.02051544934511149
53,0.379300995124504,0.23498647988308216,2.055903521962464,0.033195170396372375,0.2802522735362327,0.037273872911581685,0.023694803938269615,1.3198481798171997,-0.25560125708580034,0.7381314635276794,0.14767123758793013,11.022295951843262,1.9326888322830202,0.037273872911581685,1.9913107156753538,1.2501709461212158,2.9227499961853027,0.7121339440345757,0.02051544934511149
54,0.40008754725567997,0.2475834178971126,2.050146817155183,0.07726576248416434,0.28981093157785603,0.0405421498526379,0.4353311359882355,1.0758826732635498,-0.24622285366058363,0.7140242457389832,0.1814605891704573,11.03553581237793,2.033357381820679,0.0405421498526379,1.992308735847473,1.2742469310760498,2.8688082695007324,0.8143366575241082,0.04643926024436915
55,0.3929235495161265,0.26794779628980897,2.04103138525039,0.11653580606988191,0.3092714938358357,0.04296707620929287,0.6163908839225769,0.9046629667282104,-0.23406058549880993,0.6829810738563538,0.20395588874817025,10.559263229370117,2.1320238113403325,0.04296707620929287,1.994073152542114,1.2966220378875732,2.803227186203003,0.9194046258926385,0.06281705200672115
56,0.4047908044885844,0.298364922706969,2.033110074587167,0.11653580606988191,0.3092714938358357,0.04296707620929287,0.6163908839225769,0.9046629667282104,-0.23406058549880993,0.6542949080467224,0.213254436850549,10.00919246673584,2.1320238113403325,0.04296707620929287,1.994073152542114,1.3192429542541504,2.803227186203003,0.9194046258926385,0.06281705200672115
57,0.4072761309798807,0.31954110444057726,2.024290211386979,0.13635797447646508,0.3256719287177576,0.044038597006603335,0.7620192766189575,0.7979734539985657,-0.23450350761413585,0.6247367858886719,0.21589517593383906,9.611653327941895,2.221795797348023,0.044038597006603335,1.9958024024963377,1.3409278392791748,2.7372326850891118,1.0142896175384515,0.048348564654588366
58,0.40248440369032323,0.3203776975395157,2.0146924390271312,0.16904968924807354,0.3498275553467978,0.046748586238744345,0.5059370994567871,0.8628455400466919,-0.22163204848766338,0.6043601632118225,0.22353039681911585,9.463052749633789,2.309287548065186,0.046748586238744345,1.9967535734176634,1.363656997680664,2.666662216186524,1.1099014282226556,0.01529870089143482
