,action_r,action_y,action_z,al_pitch,al_roll,al_yaw,pos_x,pos_y,pos_z,time
12,-0.14905286878347399,-0.5067154616117479,2.0239693035557864,-0.22366256201160026,-0.036808049104857854,0.00664578985865102,0.21531911194324518,0.00664578985865102,1.949072003364563,0.32606005668640137
13,-0.1421595610678196,-0.4966420255601407,2.0211318414285775,-0.2887002981408889,-0.044460457231711874,0.00827062279093276,0.2232916504144671,0.00827062279093276,1.9515115022659302,0.34999799728393555
14,-0.12654648944735528,-0.5257125400006772,2.017260214574635,-0.3183259554027573,-0.05524393619994664,0.009113740700984052,0.23819549381732966,0.009113740700984052,1.9567302465438843,0.37335991859436035
15,-0.08847366496920586,-0.5094321660697462,2.01481749150902,-0.3183259554027573,-0.05524393619994664,0.009113740700984052,0.23819549381732966,0.009113740700984052,1.9567302465438843,0.3965599536895752
16,-0.0397348515689373,-0.5066244408488275,2.0067282668128605,-0.3744818201653777,-0.08031730332621391,0.010653034884106046,0.2552389204502108,0.010653034884106046,1.9630664587020874,0.4203979969024658
17,-0.0020936213433742495,-0.529280383884907,2.0026888320222493,-0.41920844386945416,-0.0921432822868736,0.01211752641789059,0.2747566103935244,0.01211752641789059,1.9696420431137085,0.4439210891723633
18,0.044149974733591085,-0.5127727374434473,1.9944679037109014,-0.43553345003628174,-0.0955405108737002,0.012695872283310159,0.304741829633713,0.012695872283310159,1.9789185523986816,0.4679908752441406
19,0.08503083363175393,-0.5127792775630953,1.9861350426450368,-0.43553345003628174,-0.0955405108737002,0.012695872283310159,0.304741829633713,0.012695872283310159,1.9789185523986816,0.49111008644104004
20,0.12238808050751687,-0.5374778136610987,1.9787746891751883,-0.46267263024571664,-0.08034243162843561,0.013430429756872414,0.3356359601020815,0.013430429756872414,1.986994981765747,0.5149290561676025
21,0.1547427512705326,-0.5313135102391245,1.9719359842315314,-0.484815131992279,-0.05028792637752193,0.013129501033576435,0.3717644512653353,0.013129501033576435,1.9947844743728638,0.5381679534912109
22,0.15775403585284947,-0.55,1.964236284829676,-0.484815131992279,-0.05028792637752193,0.013129501033576435,0.3717644512653353,0.013129501033576435,1.9947844743728638,0.5618019104003906
23,0.1284909715875983,-0.55,1.9584712306037544,-0.48985902170712925,-0.024753163232126892,0.011882190600292691,0.4093272387981417,0.011882190600292691,2.001530885696411,0.586014986038208
24,0.10046680476516484,-0.5114467978477478,1.9530289045348763,-0.507549070089554,0.020157554040434247,0.00829207808135623,0.45750638842582725,0.00829207808135623,2.0081915855407715,0.609389066696167
25,0.0825511461123824,-0.47463641166687015,1.9469515231624246,-0.5177518286186568,0.061688631866458045,0.0043291588659682585,0.5047720670700075,0.0043291588659682585,2.012923002243042,0.6336700916290283
26,0.0783580059185624,-0.4277416169643402,1.9450799145177007,-0.5177518286186568,0.061688631866458045,0.0043291588659682585,0.5047720670700075,0.0043291588659682585,2.012923002243042,0.6588120460510254
27,0.08776666689664124,-0.3814711332321167,1.9439509066566825,-0.5235342042318368,0.07002997701989908,0.002484682750938252,0.5698035359382632,0.002484682750938252,2.0170373916625977,0.6824150085449219
28,0.08788416531169786,-0.3514695107936859,1.9412776049599052,-0.5164650512939738,0.07897231657921151,0.001647288318248179,0.6231645345687868,0.001647288318248179,2.0186054706573486,0.705841064453125
29,0.07586684745037928,-0.31107373833656304,1.943603914193809,-0.4934122815298748,0.079015775088677,0.0030045437134949963,0.6906026005744936,0.0030045437134949963,2.0189502239227295,0.7311980724334717
30,0.11232284229481593,-0.292922855913639,1.9441828357428312,-0.4934122815298748,0.079015775088677,0.0030045437134949963,0.6906026005744936,0.0030045437134949963,2.0189502239227295,0.7547390460968018
31,0.11048511747503653,-0.2825953803956508,1.9478073658794164,-0.472216027844427,0.08102949804976498,0.004297213180846097,0.7584829330444338,0.004297213180846097,2.018146276473999,0.7780499458312988
32,0.15268705372000113,-0.27810676209628576,1.9506471394747495,-0.42904471727381116,0.08064987324828594,0.006640432870718366,0.828506410121918,0.006640432870718366,2.016791820526123,0.8018429279327393
33,0.181760980526451,-0.28857577405869955,1.9526757430285215,-0.42904471727381116,0.08064987324828594,0.006640432870718366,0.828506410121918,0.006640432870718366,2.016791820526123,0.8250138759613037
34,0.21606737558031452,-0.2530783291906118,1.9560758509486913,-0.3854405694320651,0.09157452799718761,0.00875524303555639,0.895953953266144,0.00875524303555639,2.015098810195923,0.8498818874359131
35,0.2525664407410659,-0.216781198605895,1.9611333765834569,-0.37105571498349366,0.09501158777037787,0.009366370968118262,0.9858947396278384,0.009366370968118262,2.012305974960327,0.8731060028076172
36,0.2816532689728774,-0.1793379124253988,1.9646982055157423,-0.37105571498349366,0.09501158777037787,0.009366370968118262,0.9858947396278384,0.009366370968118262,2.012305974960327,0.8964190483093262
37,0.2671067196526565,-0.13492699824273582,1.9720610170811415,-0.33919432295075364,0.11969822041640134,0.010462809956123484,1.066481947898865,0.010462809956123484,2.0090954303741455,0.9203329086303711
38,0.26542818505549803,-0.09551905952394005,1.9761550798267127,-0.30557714024841437,0.15448512247559926,0.012325101969387055,1.1503348350524905,0.012325101969387055,2.0050830841064453,0.9436569213867188
39,0.26207660768413915,-0.0568001594394445,1.9822813536971808,-0.2838576759401263,0.1773082759705934,0.013856524016064502,1.2300189733505251,0.013856524016064502,2.000645875930786,0.9675800800323486
40,0.2468462559976615,-0.013518899306654883,1.9889785828441382,-0.2838576759401263,0.1773082759705934,0.013856524016064502,1.2300189733505251,0.013856524016064502,2.000645875930786,0.9909498691558838
41,0.25652614269638435,-0.015547464974224521,1.9958083083480598,-0.2425946356431348,0.20047478515925496,0.01748142829516889,1.338289022445679,0.01748142829516889,1.99439799785614,1.0149779319763184
42,0.2780349496402778,0.008308064751327084,2.005192747935653,-0.191147460685774,0.21923239276917927,0.022106985364496207,1.4196729660034182,0.022106985364496207,1.9899101257324217,1.0379738807678223
43,0.28723306540632626,0.027729381434619473,2.014173190817237,-0.191147460685774,0.21923239276917927,0.022106985364496207,1.4196729660034182,0.022106985364496207,1.9899101257324217,1.0632190704345703
44,0.29642868671799083,0.04375097882002597,2.0231393625587226,-0.16414953114526531,0.22379510906597838,0.02434945928733483,1.5096819400787356,0.02434945928733483,1.9848517179489134,1.0863490104675293
45,0.30641466636443515,0.06781312655657534,2.0322936942428353,-0.11552690659173763,0.23796143159130642,0.027637058496414693,1.6150336265563967,0.027637058496414693,1.9799149036407468,1.1108510494232178
46,0.3036511260666885,0.11203172635287051,2.041286162361503,-0.0745230000882301,0.2522221085186267,0.0302347615087754,1.706947207450867,0.0302347615087754,1.976361274719238,1.1344048976898193
47,0.3044479731121101,0.15028912555426363,2.04975500844419,-0.0745230000882301,0.2522221085186267,0.0302347615087754,1.706947207450867,0.0302347615087754,1.976361274719238,1.1578750610351562
48,0.2903262380161323,0.1928509963676334,2.0584932931512596,-0.0523567401313536,0.26128777137844084,0.031499775304303444,1.7991889715194704,0.031499775304303444,1.9734030961990354,1.1837420463562012
49,0.3043002862134017,0.22537056040018802,2.065722705945373,-0.007052600235668381,0.27635063745501975,0.0354071130583292,1.8837006092071535,0.0354071130583292,1.9717365503311155,1.2085011005401611
50,0.3251883808174171,0.2651700301095844,2.074011610373855,0.037554055180831984,0.2863264629648043,0.04010040666287729,1.974401354789734,0.04010040666287729,1.9710887670516966,1.2340130805969238
51,0.3624708924093284,0.2862074879929424,2.079245088919998,0.037554055180831984,0.2863264629648043,0.04010040666287729,1.974401354789734,0.04010040666287729,1.9710887670516966,1.2594730854034424
52,0.3723162490525283,0.31801469605416066,2.0758207049220805,0.06194403865505851,0.2882109337611029,0.042575239243399406,2.077520608901978,0.042575239243399406,1.972147464752197,1.2841899394989014
53,0.3891129780211486,0.3008874965831638,2.0728564899414783,0.11290856853744886,0.30349853231997664,0.04737483639820729,2.165314674377442,0.04737483639820729,1.97467565536499,1.3116490840911865
54,0.4056149262585677,0.2884770197793842,2.0668088858574634,0.1602568776191195,0.3254211083012235,0.05150982714578955,2.244395732879639,0.05150982714578955,1.978025674819946,1.3355929851531982
55,0.4221250731148757,0.2517227990552784,2.0628352978080517,0.1602568776191195,0.3254211083012235,0.05150982714578955,2.244395732879639,0.05150982714578955,1.978025674819946,1.3587150573730469
56,0.41432073299074546,0.2113765789195896,2.0538617207854992,0.1883466288055711,0.3400139022478913,0.05347978083436651,2.3343553543090825,0.05347978083436651,1.9822306632995603,1.38297700881958
