,action_p,action_r,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z,winlose
0,-0.018359858850798685,-0.016150696046862204,1.4981535023450852,0.0116542513696536,-0.0035422245293418595,0.001702944200088666,0.1457582231505117,-0.004388087002519668,0.011653391940724064,-0.144064262509346,0.05283389240503432,9.87630844116211,-0.21691264629364038,0.4952035786081702,0.08915714174509067,0.001702944200088666,1.5058048963546753,0.03322196006774902,-0.032030668109655415,-0.023349696770310395,-0.2090546190738678,0
1,-0.036145577152891316,-0.03277399970633427,1.4979563102722169,0.0116542513696536,-0.0035422245293418595,0.001702944200088666,0.1457582231505117,-0.004388087002519668,0.011653391940724064,-0.14248138666152954,0.026895536109806387,10.446185111999512,-0.13767052205801017,0.6110150699251755,0.08915714174509067,0.001702944200088666,1.5058048963546753,0.04142594337463379,-0.032030668109655415,-0.023349696770310395,-0.2090546190738678,0
2,-0.05596315262690293,-0.051323813844823846,1.5098414335250856,0.008244012504980153,0.00595591830958299,0.0015622561090703104,0.03300393056483988,-0.03517152167497623,0.008452855154609789,-0.14338335394859314,0.008684169501067549,10.952140808105469,-0.154974429180621,0.5763122153823603,0.08899020403623599,0.0015622561090703104,1.498561978340149,0.061567068099975586,-0.029822245240211515,-0.023346481844782822,-0.1955709457397461,0
3,-0.0756581545919511,-0.06806822198843236,1.5081208799481394,0.0027214517607886722,-0.0023904157052024796,0.001284672870863626,0.13816293413198244,-0.06359941389571921,0.0033185363146783237,-0.1333397924900055,0.042906682938338846,12.424458503723145,0.19059865716219168,0.8616472060316215,0.08941946178674716,0.001284672870863626,1.492507815361023,0.08146905899047852,-0.026548396795988107,-0.02431939356029033,-0.13279445469379425,0
4,-0.09541892074576576,-0.08505522342046251,1.5138227961063386,0.0027214517607886722,-0.0023904157052024796,0.001284672870863626,0.13816293413198244,-0.06359941389571921,0.0033185363146783237,-0.1352943778038025,-0.03769080713391045,21.136371612548828,0.21215628647446894,0.7772117024960964,0.08941946178674716,0.001284672870863626,1.492507815361023,0.10207796096801758,-0.026548396795988107,-0.02431939356029033,-0.13279445469379425,0
5,-0.11416601197504792,-0.1048485000437857,1.503404798269272,-0.00344875481414196,-0.0030255564411781344,0.001266169933011903,-0.018269947937857453,-0.10509979404620043,-0.0013735243006744082,-0.11970718950033188,-0.041604518890378105,22.48634147644043,0.3030688479602353,0.8611932449822338,0.09008926898241061,0.001266169933011903,1.491795539855957,0.1216280460357666,-0.02010339871048926,-0.02711415663361549,0.16073739528656006,0
6,-0.13570504556234705,-0.12152881561326062,1.4908191311359407,-0.00344875481414196,-0.0030255564411781344,0.001266169933011903,-0.018269947937857453,-0.10509979404620043,-0.0013735243006744082,-0.10416978597640991,0.06721438467502862,21.8669490814209,0.11195665301442324,0.43555038568140103,0.09008926898241061,0.001266169933011903,1.491795539855957,0.14139986038208008,-0.02010339871048926,-0.02711415663361549,0.16073739528656006,0
7,-0.15007796217779693,-0.13979955973527186,1.4873216381073,-0.0201953898451191,-0.017371718309413878,0.0011779342473226086,-0.019430519985296334,-0.145329375885104,-0.0010708206537048647,-0.10184112191200256,-0.07010506838559916,15.386893272399902,-0.08552677291273918,0.3400905633803987,0.09115563333034533,0.0011779342473226086,1.5077074766159058,0.16147303581237793,0.00046648923307663866,-0.04625840112566948,0.6247918009757996,0
8,-0.16798288553381688,-0.15771928614373634,1.4838252370357516,-0.04669271286031541,-0.05880311599996502,0.0011290282386360732,-0.15476607682101282,-0.2542509133522794,-0.0015226728804398435,-0.12780040502548218,0.027121087536216955,9.585641860961914,-0.3983626580178707,-0.2906436699057423,0.09252378344535846,0.0011290282386360732,1.5294560194015503,0.18252301216125488,0.019779155030846665,-0.060501590371131904,0.6913057565689087,0
9,-0.18715233473386111,-0.1611249883252529,1.4816735651493076,-0.04669271286031541,-0.05880311599996502,0.0011290282386360732,-0.15476607682101282,-0.2542509133522794,-0.0015226728804398435,-0.13143010437488556,0.03438006341457422,4.465574741363525,-0.7972812050235225,-0.5697277534955333,0.09252378344535846,0.0011290282386360732,1.5294560194015503,0.20133495330810547,0.019779155030846665,-0.060501590371131904,0.6913057565689087,0
10,-0.19626002097795547,-0.16017044058813515,1.475480779409409,-0.06125283323617318,-0.06692986361050542,0.001713453180381666,-0.6107549263002399,-0.48376888223707665,-0.0015249321527048352,-0.13706985116004944,0.029959615319967447,1.4368332624435425,-0.7631434146630713,-0.47089575629933567,0.09429060667753239,0.001713453180381666,1.5488269329071045,0.22130894660949707,0.0314429141581059,-0.06919588148593904,0.48977935314178467,0
11,-0.2101595693671161,-0.15352621108260003,1.4692798111438754,-0.06125283323617318,-0.06692986361050542,0.001713453180381666,-0.6107549263002399,-0.48376888223707665,-0.0015249321527048352,-0.14058342576026917,0.027531189844012344,0.692010223865509,-1.2212357546317527,-0.6940974709137271,0.09429060667753239,0.001713453180381666,1.5488269329071045,0.24156403541564941,0.0314429141581059,-0.06919588148593904,0.48977935314178467,0
12,-0.21667657505720256,-0.159159256511856,1.4569549849033359,-0.08677058952692912,-0.04982507645547569,0.0025955193796880415,-0.46495901019704433,-0.4667476777309456,0.006168981033965364,-0.1413464993238449,0.027401246130466513,0.41193583607673645,-1.260934912980791,-0.6893568650291759,0.09632210433483143,0.0025955193796880415,1.5600314140319824,0.26303887367248535,0.03838330134749413,-0.0713113620877266,0.17239642143249512,0
13,-0.22726163783733302,-0.1647409728052172,1.4453225595951082,-0.11287137271089963,-0.026972344998610308,0.0029570413873709228,-0.08404234309206807,-0.5708592639257808,0.013753771293382726,-0.14105865359306335,0.028215788304805797,0.3335684537887573,-1.6720441265094237,-0.7630693308232619,0.09873435646295567,0.0029570413873709228,1.5596579313278198,0.28201985359191895,0.04429866373538968,-0.07215846329927446,-0.1124691292643547,0
14,-0.23106702149155053,-0.1854700121681267,1.4373318401873114,-0.11287137271089963,-0.026972344998610308,0.0029570413873709228,-0.08404234309206807,-0.5708592639257808,0.013753771293382726,-0.14301185309886932,0.026729982346296345,0.2927599847316742,-1.8109772935903041,-0.6249678624767865,0.09873435646295567,0.0029570413873709228,1.5596579313278198,0.3014109134674072,0.04429866373538968,-0.07215846329927446,-0.1124691292643547,0
15,-0.24126324318572342,-0.20011735599375627,1.4433455282747747,-0.1261469440120139,-0.015324607453822775,0.002915790565182919,0.25427797082408204,-0.6905263326973459,0.013072560808795815,-0.14393453299999237,0.02680035866796974,0.2739331126213074,-1.9283729805868826,-0.7466440539662736,0.10198638588190098,0.002915790565182919,1.5470919609069824,0.3213469982147217,0.05161828175187104,-0.07277123630046846,-0.4704155921936035,0
16,-0.2417156775316259,-0.2147992359426616,1.4492595669329167,-0.1261469440120139,-0.015324607453822775,0.002915790565182919,0.25427797082408204,-0.6905263326973459,0.013072560808795815,-0.14346882700920105,0.02869844064116481,0.26497024297714233,-1.5761917551720124,-0.12542616582428576,0.10198638588190098,0.002915790565182919,1.5470919609069824,0.34238505363464355,0.05161828175187104,-0.07277123630046846,-0.4704155921936035,0
17,-0.2480925303364618,-0.22901914557922445,1.4500953899919988,-0.15274247679063416,0.007896640394752711,0.002367185599271114,0.27848847069413485,-0.5578357187120258,0.00739758093815383,-0.1437511444091797,0.02853059768676761,0.259865939617157,-1.5313479784888024,-0.19382810889517516,0.10463123768568057,0.002367185599271114,1.527306079864502,0.36145806312561035,0.05760635435581197,-0.07315073162317277,-0.7580196857452393,0
18,-0.24915498147879245,-0.23947854347008513,1.4442442070543768,-0.17748641919211583,0.02996614395093861,0.0012646887954655182,0.4757019947620816,-0.688154376460099,-0.0028523766682349103,-0.14133518934249878,0.02610474266111854,0.25655707716941833,-1.1825320620274515,0.3398929182618433,0.10763929039239901,0.0012646887954655182,1.4937336444854736,0.3814668655395508,0.0642083883285521,-0.07330001145601274,-1.09246826171875,0
19,-0.248081625345351,-0.24993477516221532,1.438392325073481,-0.17748641919211583,0.02996614395093861,0.0012646887954655182,0.4757019947620816,-0.688154376460099,-0.0028523766682349103,-0.1269248127937317,-0.008400619029998285,4.039156913757324,-0.7483839966326913,0.8981499630410289,0.10763929039239901,0.0012646887954655182,1.4937336444854736,0.40151286125183105,0.0642083883285521,-0.07330001145601274,-1.09246826171875,0
20,-0.24507796971586718,-0.25913810337853926,1.4300855795443062,-0.1917509330752862,0.03372637970798645,0.0004344197222707219,0.537643476116177,-0.6956798455552283,-0.014311358574122399,-0.07855161279439926,-0.13390511274337577,15.626460075378418,-0.9402021087777565,0.619997790896012,0.1107223257422449,0.0004344197222707219,1.4570392370224,0.4224419593811035,0.10204791277647002,-0.06768602877855304,-1.2151119709014893,0
21,-0.24312608930343965,-0.268365528560653,1.4217828232347969,-0.1917509330752862,0.03372637970798645,0.0004344197222707219,0.537643476116177,-0.6956798455552283,-0.014311358574122399,-0.09895064681768417,-0.018934071063993255,17.191774368286133,-0.41328576747357293,1.200896550631656,0.1107223257422449,0.0004344197222707219,1.4570392370224,0.44163990020751953,0.10204791277647002,-0.06768602877855304,-1.2151119709014893,0
22,-0.25102543643617153,-0.2799041798599487,1.4179788075983528,-0.20978438833202362,-0.06410052497536702,0.000580196172425357,0.37272261024425984,-0.6076016071582553,-0.01965708001116467,-0.05912476032972336,0.01994927786290906,21.280210494995117,-0.6500137516736929,0.9029218743515891,0.11656247824430484,0.000580196172425357,1.4198379516601562,0.4615039825439453,0.22017653286457048,-0.09004656970500952,-0.9899030923843384,0
23,-0.2439616090871429,-0.2791388984926659,1.419588695198298,-0.2250191051167577,-0.10792253312186731,0.001517548174163891,-0.9586537754545222,-0.582504340346573,-0.010032466293588,-0.04691634327173233,-0.17836865782737504,18.620397567749023,-0.024066176324480593,1.2790589642888595,0.12800388038158433,0.001517548174163891,1.391624927520752,0.4813730716705322,0.37306514382362355,-0.1430433839559556,-0.6570402383804321,0
24,-0.2374095984781503,-0.2784118284710556,1.4210475446283821,-0.2250191051167577,-0.10792253312186731,0.001517548174163891,-0.9586537754545222,-0.582504340346573,-0.010032466293588,-0.04448520392179489,-0.015422187745569058,16.973299026489258,0.414232251867062,1.3085683978235412,0.12800388038158433,0.001517548174163891,1.391624927520752,0.5023288726806641,0.37306514382362355,-0.1430433839559556,-0.6570402383804321,0
