,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pidzv_out_limited,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
10,0.0006219457225751206,-0.0019694927920541716,-0.00018850319946014393,1.7667274475097656,-0.012174823321402073,-0.0039324387907981855,-0.011180234141647816,-0.04711090773343904,11.109089851379395,-0.03740954399108887,0.3287634770218283,0.3287641782291891,-0.04443123936653149,-0.00018850319946014393,1.0374095439910889,0.22566580772399902,0.030531909316778145,-0.0014256424037739702,0.322971373796463
11,0.0015640783148048979,-0.023306418655498436,-0.0003456464106010464,-0.6819778680801392,0.021155308932065964,0.0003770542098209236,-0.007578413933515549,-0.0443326607346524,8.795790672302246,-0.04653298854827881,0.33749340289272367,0.3375854979448679,-0.044728167355060695,-0.0003456464106010464,1.0465329885482788,0.2461400032043457,0.030228018760681114,0.002245699986815446,0.29757750034332275
12,0.0015640783148048979,-0.023306418655498436,-0.0003456464106010464,-0.6819778680801392,0.021155308932065964,0.0003770542098209236,-0.005296875257045031,0.03764482587576013,8.2185640335083,-0.04653298854827881,0.33646107142604886,0.3365528847760341,-0.044728167355060695,-0.0003456464106010464,1.0465329885482788,0.26668286323547363,0.030228018760681114,0.002245699986815446,0.29757750034332275
13,0.0018316826874422612,0.006193648335829374,-0.00015086179027834617,0.17425759136676788,-0.003108616452664136,0.006848261691629887,-0.012687419541180134,-0.0006982716731718138,7.336527347564697,-0.055876970291137695,0.38555428917147216,0.3855623312601219,-0.04488977417349828,-0.00015086179027834617,1.0558769702911377,0.2871689796447754,0.02976635284721849,0.004851912613958113,0.20510657131671906
14,0.001535808789344168,-0.003936505348267609,-3.0334082411428093e-05,-0.7641906142234802,-0.02195638045668602,0.0067816479131579425,-0.013963291421532631,-0.03413784131407657,6.558111190795898,-0.060179829597473145,0.44472772426344453,0.4447316945487764,-0.04486447945237172,-3.0334082411428093e-05,1.0601798295974731,0.30758190155029297,0.029263522475957857,0.005878173746168607,0.10137355327606201
15,0.001535808789344168,-0.003936505348267609,-3.0334082411428093e-05,-0.7641906142234802,-0.02195638045668602,0.0067816479131579425,-0.012692533433437347,0.009072409942746981,6.688360214233398,-0.060179829597473145,0.44424306411482395,0.4442470300733757,-0.04486447945237172,-3.0334082411428093e-05,1.0601798295974731,0.32811689376831055,0.029263522475957857,0.005878173746168607,0.10137355327606201
16,0.0011332645800210884,0.0022844824869636005,0.0001430765703860467,0.35983121395111084,-0.0174154844135046,0.0019957241602242015,-0.013980342075228691,0.00795576442033136,6.8205389976501465,-0.06120634078979492,0.49033615776337686,0.4903377521316574,-0.04469759017229093,0.0001430765703860467,1.061206340789795,0.3486039638519287,0.028883924707770344,0.006291599012911314,0.023103669285774234
17,0.0011332645800210884,0.0022844824869636005,0.0001430765703860467,0.35983121395111084,-0.0174154844135046,0.0019957241602242015,-0.013144039548933506,-0.013613247312604368,8.275248527526855,-0.06120634078979492,0.49008322773315016,0.49008482127900793,-0.04469759017229093,0.0001430765703860467,1.061206340789795,0.3690488338470459,0.028883924707770344,0.006291599012911314,0.023103669285774234
18,0.00047577205700496017,-0.007148187551305994,0.00016461206390839728,-0.06743378192186356,-0.00105949433054775,-0.0001210574846481903,-0.015687040984630585,0.014924850314856679,9.01192569732666,-0.06007707118988037,0.5248752633873374,0.5248887327463202,-0.044643871486187106,0.00016461206390839728,1.0600770711898804,0.3895728588104248,0.028199965134263042,0.007106330245733255,-0.03388474881649017
19,0.00028432324437389575,0.00020388793338578428,0.00016178858522231503,0.5518453121185303,-0.015501030720770359,-0.00035845418460666944,-0.012436499819159508,-0.01106065604835628,9.857661247253418,-0.057723283767700195,0.5339570817817002,0.5339571144625438,-0.04513348266482365,0.00016178858522231503,1.0577232837677002,0.41006994247436523,0.027214536443352706,0.00767296459525823,-0.046722330152988434
20,0.00028432324437389575,0.00020388793338578428,0.00016178858522231503,0.5518453121185303,-0.015501030720770359,-0.00035845418460666944,-0.012962499633431435,-0.032546211034058276,10.20435619354248,-0.057723283767700195,0.533924078920856,0.5339241115996797,-0.04513348266482365,0.00016178858522231503,1.0577232837677002,0.43055081367492676,0.027214536443352706,0.00767296459525823,-0.046722330152988434
21,-0.0003745530193201947,-0.008751551826410981,0.00019897240597967802,-0.3964470326900482,-0.0043619051575660706,0.0019121979130432014,-0.0156383253633976,0.031443297863007987,11.366156578063965,-0.05529069900512695,0.5142729126047342,0.5142926433018833,-0.04565560445189488,0.00019897240597967802,1.055290699005127,0.45099401473999023,0.025817947462201122,0.009714558720588679,-0.011755477637052533
22,-0.0003745530193201947,-0.008751551826410981,0.00019897240597967802,-0.3964470326900482,-0.0043619051575660706,0.0019121979130432014,-0.010426396504044533,-0.016263714060185806,12.521415710449219,-0.05529069900512695,0.5141423069406299,0.514162032626936,-0.04565560445189488,0.00019897240597967802,1.055290699005127,0.471437931060791,0.025817947462201122,0.009714558720588679,-0.011755477637052533
23,-0.0008268367589681178,0.00751223767418354,0.0002572793758527283,-0.24714133143424988,-0.03183355927467346,-0.0006885662442073187,-0.005239923018962145,-0.05038800090551229,12.037625312805176,-0.05525481700897217,0.46967983253486434,0.4696932462903805,-0.045903723686933635,0.0002572793758527283,1.0552548170089722,0.4919319152832031,0.024799719452857968,0.008051064796745772,0.06179925799369812
24,-0.0009600338206528493,-0.01388865832787505,0.00015291999714749387,-0.7955383658409119,0.013923089951276777,-0.007192281540483238,-0.0010663876309990883,0.03716015443205984,12.312108039855957,-0.05789029598236084,0.421459013642743,0.4214998597832771,-0.04606816545128834,0.00015291999714749387,1.0578902959823608,0.5123858451843262,0.023892534896731363,0.012558234855532641,0.13854961097240448
25,-0.0009600338206528493,-0.01388865832787505,0.00015291999714749387,-0.7955383658409119,0.013923089951276777,-0.007192281540483238,-0.007032709661871195,0.013131350278855826,11.885627746582031,-0.05789029598236084,0.42086969392187873,0.42091048294787653,-0.04606816545128834,0.00015291999714749387,1.0578902959823608,0.5328309535980225,0.023892534896731363,0.012558234855532641,0.13854961097240448
26,-2.8711731768710016e-05,0.006777175410532699,-0.00023612098018416732,-0.007105953060090542,0.014749996364116667,-0.010666714981198313,-0.004795162472873926,-0.0571959689259516,10.723447799682617,-0.06471419334411621,0.37859580877609533,0.3786045035714605,-0.046245232224464534,-0.00023612098018416732,1.0647141933441162,0.5533218383789062,0.02315700612962244,0.011483319103717799,0.2008543461561203
27,0.00040237146856857977,-0.007963119307933204,-0.000587616542193133,0.9631953239440918,0.01936602033674717,-0.006625365465879443,-0.010551034472882748,0.031343284994365,9.927754402160645,-0.07032120227813721,0.3722605204451827,0.37227235364902417,-0.04635475948452961,-0.000587616542193133,1.0703212022781372,0.5737349987030029,0.02266913093626497,0.015685040503740307,0.2044323831796646
28,0.00040237146856857977,-0.007963119307933204,-0.000587616542193133,0.9631953239440918,0.01936602033674717,-0.006625365465879443,-0.013207288458943367,0.012981124222279719,9.185691833496094,-0.07032120227813721,0.3714362596888093,0.37144806669152275,-0.04635475948452961,-0.000587616542193133,1.0703212022781372,0.594214916229248,0.02266913093626497,0.015685040503740307,0.2044323831796646
29,0.0004869935032767646,0.008397174121597939,-0.0006765255558400577,0.5640559196472168,-0.0025588176213204865,-0.00464839581400156,-0.010364033281803131,-0.050418276339768336,8.386669158935547,-0.07638192176818848,0.3866344141382722,0.38664809167400743,-0.04697443917393696,-0.0006765255558400577,1.0763819217681885,0.6146869659423828,0.02186623960733412,0.014273310080170626,0.17180049419403076
30,0.0004869935032767646,0.008397174121597939,-0.0006765255558400577,0.5640559196472168,-0.0025588176213204865,-0.00464839581400156,-0.017840124666690826,-0.004323591012506686,8.097813606262207,-0.07638192176818848,0.38588986689038557,0.3859035180871007,-0.04697443917393696,-0.0006765255558400577,1.0763819217681885,0.6351938247680664,0.02186623960733412,0.014273310080170626,0.17180049419403076
31,-0.00016900192333579934,-0.01654792206933435,-0.0007578609746700393,0.10681037604808807,-0.003329841187223792,-0.0007927864789962764,-0.01699415221810341,0.01225492358207796,7.625441551208496,-0.08120107650756836,0.42595154871977847,0.4260098814080337,-0.04764775186777127,-0.0007578609746700393,1.0812010765075684,0.655674934387207,0.020484665408730496,0.01861278153955936,0.09930931776762009
32,-0.0009070408030262862,-0.004328633406978474,-0.0006763499255114208,-0.5144064426422119,-0.008924677036702633,0.005630642175674439,-0.014713347889482975,-0.031556967645882596,7.857048034667969,-0.0830843448638916,0.4609265437629072,0.4609310516117061,-0.0480800084769727,-0.0006763499255114208,1.0830843448638916,0.6761748790740967,0.019483326002955437,0.01889090798795223,0.03852633759379387
33,-0.0009070408030262862,-0.004328633406978474,-0.0006763499255114208,-0.5144064426422119,-0.008924677036702633,0.005630642175674439,-0.01395604107528925,-0.0064500509761264225,7.871643543243408,-0.0830843448638916,0.46056171171553417,0.4605662159962858,-0.0480800084769727,-0.0006763499255114208,1.0830843448638916,0.6966488361358643,0.019483326002955437,0.01889090798795223,0.03852633759379387
34,-0.0010553843291333227,-0.009154042484590693,-0.000529765750206508,0.12364242970943451,-0.011704179458320139,0.007902647368609907,-0.015241710469126701,0.010633563622833317,8.309928894042969,-0.08314776420593262,0.49439026078768056,0.4944112509426754,-0.048382841050624965,-0.000529765750206508,1.0831477642059326,0.7171268463134766,0.01835396327078343,0.021416705101728436,-0.018242523074150082
35,-0.0010553843291333227,-0.009154042484590693,-0.000529765750206508,0.12364242970943451,-0.011704179458320139,0.007902647368609907,-0.014809386804699898,-0.027522031217812375,9.116961479187012,-0.08314776420593262,0.4941955450642852,0.49421652695230245,-0.048382841050624965,-0.000529765750206508,1.0831477642059326,0.737576961517334,0.01835396327078343,0.021416705101728436,-0.018242523074150082
36,-0.0012385402161371505,0.0013160598838344345,-0.00020590164220735889,-0.3652629256248474,-0.002426276449114083,0.008947828784584999,-0.01251721940934658,-0.015319416299461172,9.367814064025879,-0.08139503002166748,0.5114731624182312,0.5114739976536609,-0.04867526888847363,-0.00020590164220735889,1.0813950300216675,0.7580389976501465,0.01695527322590352,0.021149365231394764,-0.045465465635061264
37,-0.0011994500949976225,0.005136182649197565,9.27619577516473e-05,0.5185603499412537,0.014520285651087761,0.004609497264027594,-0.012996949255466461,0.011229770258070254,9.935355186462402,-0.08014571666717529,0.5105141328517345,0.5105212339406081,-0.04904840141534817,9.27619577516473e-05,1.0801457166671753,0.7784638404846191,0.01608198694884778,0.02218420803546905,-0.042804475873708725
38,-0.0011994500949976225,0.005136182649197565,9.27619577516473e-05,0.5185603499412537,0.014520285651087761,0.004609497264027594,-0.011118162423372269,-0.023094717413185747,10.455673217773438,-0.08014571666717529,0.5104021091293541,0.5104092086600134,-0.04904840141534817,9.27619577516473e-05,1.0801457166671753,0.7989559173583984,0.01608198694884778,0.02218420803546905,-0.042804475873708725
39,-0.001129894027910611,0.0027357795940701826,0.00015734821705181554,-0.5710076093673706,-0.001467261230573058,0.0010942670051008465,-0.006398115772753954,-0.023424575105308168,10.760254859924316,-0.07847201824188232,0.4941606743019072,0.49416283901704233,-0.05019634962081921,0.00015734821705181554,1.0784720182418823,0.8193798065185547,0.014479226432740695,0.02094492875039577,-0.014382168650627134
40,-0.0007154686297627237,0.0017097885046420188,5.0048881788359133e-05,0.7077580690383911,0.018641149625182152,-0.005568167660385373,-0.004130654036998749,0.019404765218497686,11.131617546081543,-0.0786675214767456,0.46446950212679783,0.46447029991738276,-0.05094331130385411,5.0048881788359133e-05,1.0786675214767456,0.8398208618164062,0.013412168249487879,0.02216965891420841,0.03434256464242935
41,-0.0007154686297627237,0.0017097885046420188,5.0048881788359133e-05,0.7077580690383911,0.018641149625182152,-0.005568167660385373,-0.006577067542821169,-0.022811705246566324,11.443521499633789,-0.0786675214767456,0.4641304718684403,0.4641312690766939,-0.05094331130385411,5.0048881788359133e-05,1.0786675214767456,0.8603019714355469,0.013412168249487879,0.02216965891420841,0.03434256464242935
42,-0.000114617261384095,-0.008143940313182396,-0.00022518936376908277,-0.27275076508522034,0.009161241352558136,-0.006534454412758351,-0.004607235547155142,-0.02825062163174017,11.044286727905273,-0.08055007457733154,0.4355636990573255,0.4355781464295717,-0.05158213526010525,-0.00022518936376908277,1.0805500745773315,0.8807690143585205,0.012727845460176463,0.022732786834239956,0.07927218824625015
43,-0.000114617261384095,-0.008143940313182396,-0.00022518936376908277,-0.27275076508522034,0.009161241352558136,-0.006534454412758351,-0.0028961352072656155,0.024556018412114466,10.421319961547852,-0.08055007457733154,0.43508423226885473,0.435098663737491,-0.05158213526010525,-0.00022518936376908277,1.0805500745773315,0.9018828868865967,0.012727845460176463,0.022732786834239956,0.07927218824625015
44,9.630289136550956e-05,0.004510598078433835,-0.0003415946017298233,0.9674510955810547,0.010429211892187595,-0.004751110449433328,-0.008541123941540718,-0.031519412994383475,10.55927848815918,-0.08301818370819092,0.4232375333663074,0.423241840853996,-0.052181944251060604,-0.0003415946017298233,1.083018183708191,0.9224438667297363,0.012138490565121167,0.021772339940071102,0.09565521031618118
45,0.0004338897443482611,-0.009397668988109363,-0.00042165744956147526,-0.5803393721580505,-0.0002931338094640523,-4.8775964387459647e-05,-0.00905583519488573,-0.04707837477326278,9.432300567626953,-0.08579063415527344,0.42463664042018334,0.4246554322265982,-0.0526876598596574,-0.00042165744956147526,1.0857906341552734,0.9431509971618652,0.011649271473288531,0.022147096693515774,0.08967359364032745
46,0.0004338897443482611,-0.009397668988109363,-0.00042165744956147526,-0.5803393721580505,-0.0002931338094640523,-4.8775964387459647e-05,-0.013029416091740131,0.018337313085795604,9.432122230529785,-0.08579063415527344,0.42411024773679656,0.4241290162483083,-0.0526876598596574,-0.00042165744956147526,1.0857906341552734,0.9638679027557373,0.011649271473288531,0.022147096693515774,0.08967359364032745
47,0.00014243979040490503,0.005060479123199659,-0.0003771079787712547,-0.1722814440727234,-0.01978566311299801,0.0025563584640622165,-0.010263321921229362,-0.009799893945454446,9.017308235168457,-0.08891534805297852,0.43998373793624324,0.4399893761103961,-0.05352870747447025,-0.0003771079787712547,1.0889153480529785,0.9844398498535156,0.010776895098388193,0.02269533649086952,0.05935172736644745
48,0.00014243979040490503,0.005060479123199659,-0.0003771079787712547,-0.1722814440727234,-0.01978566311299801,0.0025563584640622165,-0.013206994161009789,-0.04285755008458985,8.66291618347168,-0.08891534805297852,0.43953893670998495,0.43954456918422996,-0.05352870747447025,-0.0003771079787712547,1.0889153480529785,1.0049798488616943,0.010776895098388193,0.02269533649086952,0.05935172736644745
49,-0.00018413280719390595,-0.00856305483473364,-0.0002988784620294295,-0.7141745090484619,-0.0073587922379374495,0.004436988849192859,-0.017087658867239952,0.02398949861526602,9.206544876098633,-0.09050917625427246,0.4528432287145404,0.4528598394693734,-0.05452511087059986,-0.0002988784620294295,1.0905091762542725,1.0255458354949951,0.009720446541905405,0.025175869464874264,0.03495674952864647
50,-0.000597745335313301,0.012123644691249151,-0.00011539896855803801,0.39889976382255554,-0.012320809997618198,0.0055359969846904295,-0.008901430293917656,-0.002342794090508287,9.207258224487305,-0.09142446517944336,0.4603511422257869,0.4603850583864026,-0.05541937425732624,-0.00011539896855803801,1.0914244651794434,1.0460498332977295,0.008694741874933246,0.023539926856756207,0.020966317504644394
51,-0.000597745335313301,0.012123644691249151,-0.00011539896855803801,0.39889976382255554,-0.012320809997618198,0.0055359969846904295,-0.009492178447544575,-0.050004534423350136,9.411789894104004,-0.09142446517944336,0.46001396987773463,0.46004786119733126,-0.05541937425732624,-0.00011539896855803801,1.0914244651794434,1.066545009613037,0.008694741874933246,0.023539926856756207,0.020966317504644394
52,-0.0011040930408042018,-0.0033396808322653584,0.00012440687412949335,0.632219135761261,0.003544280538335443,0.003724573645740747,-0.010937233455479145,0.010237028822304086,10.350866317749023,-0.09244167804718018,0.4593027510438113,0.45930559241665164,-0.056378744542598835,0.00012440687412949335,1.0924416780471802,1.0871059894561768,0.007352896034717562,0.02434687130153179,0.020569413900375366
53,-0.0008915514634488984,0.015777499417287816,0.00016670136526037035,0.4353167414665222,-0.0044109211303293705,0.0006182239158079034,-0.006723221391439438,0.02302494086325288,9.75462818145752,-0.09326910972595215,0.4497211666461079,0.4497773256381383,-0.05686498060822498,0.00016670136526037035,1.0932691097259521,1.1076068878173828,0.006648081820458174,0.020657595247030258,0.03506959602236748
54,-0.0008915514634488984,0.015777499417287816,0.00016670136526037035,0.4353167414665222,-0.0044109211303293705,0.0006182239158079034,-0.004207117483019829,-0.0570295751094805,10.683333396911621,-0.09326910972595215,0.44933615052886294,0.4493922614419532,-0.05686498060822498,0.00016670136526037035,1.0932691097259521,1.1280848979949951,0.006648081820458174,0.020657595247030258,0.03506959602236748
55,-0.0006012975207847683,-0.01764189539142312,-2.9257610618273573e-05,0.30921387672424316,0.030078237876296043,-0.007878670468926433,-0.002836775965988636,-0.012533620931206794,10.937152862548828,-0.0955820083618164,0.4263041632715611,0.426370589656935,-0.05762842297554027,-2.9257610618273573e-05,1.0955820083618164,1.1485238075256348,0.005918921902775762,0.02560821920633316,0.07031386345624924
56,-0.0006012975207847683,-0.01764189539142312,-2.9257610618273573e-05,0.30921387672424316,0.030078237876296043,-0.007878670468926433,0.0010881787165999413,0.04206008464098106,10.554323196411133,-0.0955820083618164,0.4258064756561069,0.425872824492181,-0.05762842297554027,-2.9257610618273573e-05,1.0955820083618164,1.1692278385162354,0.005918921902775762,0.02560821920633316,0.07031386345624924
57,0.0004894918793114273,0.0011392241796334465,-0.0003790428819626656,-1.333864688873291,0.02754349447786808,-0.009927204810082916,-0.005461538676172495,-0.051053393632172296,10.143094062805176,-0.09904730319976807,0.400320376606658,0.40032068433991963,-0.05832512304186832,-0.0003790428819626656,1.099047303199768,1.1897709369659424,0.005516333505511276,0.023280460387468338,0.1082887202501297
58,0.0006145059066267201,-0.02261709502120299,-0.0005253045916005885,-0.9632710218429565,0.004166222643107175,-0.007434532511979342,-0.007977694272994995,0.051374234259129875,10.628602027893066,-0.10282683372497559,0.3836027133334427,0.3837009194164307,-0.05954338982701313,-0.0005253045916005885,1.1028268337249756,1.2102859020233154,0.005068277940154066,0.0305098257958889,0.1312018185853958
59,0.0006145059066267201,-0.02261709502120299,-0.0005253045916005885,-0.9632710218429565,0.004166222643107175,-0.007434532511979342,-0.009274356998503208,-0.010857163928447914,10.129061698913574,-0.10282683372497559,0.3829006273765116,0.38299865371856096,-0.05954338982701313,-0.0005253045916005885,1.1028268337249756,1.230846881866455,0.005068277940154066,0.0305098257958889,0.1312018185853958
60,0.0009812589596161062,0.016581611247556166,-0.0007406711216233432,-0.03557200729846954,-0.018985696136951447,-0.002919219201430676,-0.015454690903425217,-0.058836519718169056,9.087843894958496,-0.10767436027526855,0.3766665000785141,0.376718469572129,-0.06059816107153904,-0.0007406711216233432,1.1076743602752686,1.2515499591827393,0.004495763685554256,0.026750795543193817,0.13552848994731903
61,0.0009812589596161062,0.016581611247556166,-0.0007406711216233432,-0.03557200729846954,-0.018985696136951447,-0.002919219201430676,-0.02278108336031437,0.019916497170926285,9.340217590332031,-0.10767436027526855,0.3759368915278463,0.3759887603557877,-0.06059816107153904,-0.0007406711216233432,1.1076743602752686,1.2721009254455566,0.004495763685554256,0.026750795543193817,0.13552848994731903
62,-0.0004420705396270293,-0.0058184093227457686,-0.0007700045411517603,0.8814988136291504,-0.03751734644174576,-0.00035390653647481934,-0.010526495985686779,0.0030460022389898794,8.191417694091797,-0.11182701587677002,0.3907343240845947,0.39074097629627036,-0.06156342104077351,-0.0007700045411517603,1.11182701587677,1.29264497756958,0.003401193534955376,0.029947781935334206,0.105626180768013
63,-0.0008464284771231838,0.01086157442846893,-0.000754147470172786,0.3157389760017395,-0.012515195645391941,0.002468466060236098,-0.010240236297249794,-0.04846944287419223,7.886778354644775,-0.11452817916870117,0.42012650330178425,0.42015143698674373,-0.062445629388094066,-0.000754147470172786,1.1145281791687012,1.3131999969482422,0.0024382232222706075,0.027787603437900543,0.05309991165995598
64,-0.0008464284771231838,0.01086157442846893,-0.000754147470172786,0.3157389760017395,-0.012515195645391941,0.002468466060236098,-0.010216216556727886,0.0026460578665147396,8.252188682556152,-0.11452817916870117,0.4196236190292983,0.41964852286906135,-0.062445629388094066,-0.000754147470172786,1.1145281791687012,1.333763837814331,0.0024382232222706075,0.027787603437900543,0.05309991165995598
65,-0.0013842469618045052,-0.013371275494768582,-0.0005283826283597991,-0.031158428639173508,-0.019024474546313286,0.006553059443831446,-0.012440702877938747,0.025107577443123877,8.267510414123535,-0.1155320405960083,0.45128587118315033,0.4513266495191242,-0.06325103342533123,-0.0005283826283597991,1.1155320405960083,1.3542988300323486,0.0013586988206952882,0.031016286462545395,-0.0012458012206479905
66,-0.0013684611676307366,0.003890009951195359,-0.00027813405290613176,-0.6627881526947021,0.0020095296204090123,0.004769885912537575,-0.005607897881418467,-0.032711062580345965,8.929178237915039,-0.11509180068969727,0.4733362399047472,0.47334026444007493,-0.06420098990201961,-0.00027813405290613176,1.1150918006896973,1.3748798370361328,0.00037223089020700385,0.029623888432979584,-0.03794192522764206
67,-0.0013684611676307366,0.003890009951195359,-0.00027813405290613176,-0.6627881526947021,0.0020095296204090123,0.004769885912537575,-0.002766539342701435,-0.028929708525537404,8.503609657287598,-0.11509180068969727,0.47310479027836105,0.4731088128457913,-0.06420098990201961,-0.00027813405290613176,1.1150918006896973,1.3956589698791504,0.00037223089020700385,0.029623888432979584,-0.03794192522764206
68,-0.0009641205849552448,-0.01056112535094123,-0.00022216784317013267,-0.11721968650817871,0.024284569546580315,0.001485754968598482,-0.003574185073375702,0.02175487950444337,9.428293228149414,-0.113525390625,0.48794881597964546,0.48797625630175673,-0.06566748023033153,-0.00022216784317013267,1.113525390625,1.4163179397583008,-0.0007016322342678757,0.032530322670936584,-0.06137630343437195
69,-0.0009641205849552448,-0.01056112535094123,-0.00022216784317013267,-0.11721968650817871,0.024284569546580315,0.001485754968598482,-0.0015694107860326767,-0.007780324202029677,9.96222972869873,-0.113525390625,0.4877923687180736,0.4878198002422062,-0.06566748023033153,-0.00022216784317013267,1.113525390625,1.4368669986724854,-0.0007016322342678757,0.032530322670936584,-0.06137630343437195
70,-0.00031236788987221116,0.003266009219135101,-0.00021571219118355633,-0.584405243396759,0.023849207907915115,-0.0005899642128497391,-0.001139095053076744,-0.053472828119991975,10.091639518737793,-0.11162817478179932,0.4846633488988735,0.4846659574631225,-0.06701364368200313,-0.00021571219118355633,1.1116281747817993,1.4573760032653809,-0.001496301265433417,0.03157396987080574,-0.0545494481921196
71,0.0005000443872670658,-0.002565721608030886,-0.00022031103167588864,1.4012712240219116,0.008959691040217876,0.001025077886879443,0.009114659391343594,0.03252010047435902,11.558450698852539,-0.11039400100708008,0.45642406459536855,0.45642562396605474,-0.06851532310247432,-0.00022031103167588864,1.11039400100708,1.4778130054473877,-0.0019382096361368806,0.03623059391975403,-0.006767930928617716
72,0.0005000443872670658,-0.002565721608030886,-0.00022031103167588864,1.4012712240219116,0.008959691040217876,0.001025077886879443,-0.006311178673058748,0.0030419025570168215,11.452107429504395,-0.11039400100708008,0.45611318638513315,0.4561147446937054,-0.06851532310247432,-0.00022031103167588864,1.11039400100708,1.498304843902588,-0.0019382096361368806,0.03623059391975403,-0.006767930928617716
73,0.0007827148179156139,0.017598510730563312,-0.00017502536880160713,-0.015074267983436584,0.015022702515125275,0.002717053983360527,-0.004763818811625242,-0.08746976405382012,11.753213882446289,-0.11111319065093994,0.42219313840160594,0.4222586543937568,-0.06958166509866726,-0.00017502536880160713,1.11111319065094,1.5187280178070068,-0.002293311292305588,0.030932176858186722,0.04824947938323021
