,action_p,action_r,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z,winlose
0,-0.0022161652668748165,0.025353236140558347,1.5613240839838982,0.002554333541058588,0.3588132725399965,-0.0006957673761619615,2.267661568609338,-0.02588957808630598,-0.005183252146951753,-0.1246257871389389,-0.018480163067579238,0.2655583322048187,-1.1000893092155455,-0.10950103292351579,0.09526318311691302,-0.0006957673761619615,1.556528091430664,0.022958993911743164,-0.0038649034686387093,0.0460844412446022,-0.49871158599853516,0
1,-0.007040407314784103,0.050706480625766964,1.5562024146914482,0.0010903932800952153,0.4391416049143693,-0.0012056424881417588,1.760622573138154,-0.026395649420724206,-0.0064388601293776816,-0.12611962854862213,-0.021396337077021568,0.2612433433532715,0.26105625022530665,1.333693677924399,0.09702118486166017,-0.0012056424881417588,1.5282878875732422,0.043537139892578125,0.0013809161027892485,0.04970226064324379,-0.8576256632804871,0
2,-0.010774558155771982,0.0659189678513169,1.5540230621695519,0.0010903932800952153,0.4391416049143693,-0.0012056424881417588,1.760622573138154,-0.026395649420724206,-0.0064388601293776816,-0.13188211619853973,-0.05465339869260706,6.6638712882995605,0.452055110707282,1.5466183056530978,0.09702118486166017,-0.0012056424881417588,1.5282878875732422,0.0630650520324707,0.0013809161027892485,0.04970226064324379,-0.8576256632804871,0
3,-0.0029131041232296293,0.08395773708778786,1.5445835916399957,3.571384655843226e-05,0.4313245501336336,-0.0017358925351515155,1.9019378657771004,-0.031247340506213705,-0.009230441107717174,-0.09455884993076324,-0.20374834537505923,14.714378356933594,0.3450152720940122,1.3731475021672293,0.0984067395329477,-0.0017358925351515155,1.4965811967849731,0.08386802673339844,0.00603545131161802,0.1858275979757309,-0.90581876039505,0
4,0.001468110398776529,0.10199650632425883,1.539293160378933,3.571384655843226e-05,0.4313245501336336,-0.0017358925351515155,1.9019378657771004,-0.031247340506213705,-0.009230441107717174,-0.08372591435909271,-0.14655996859073456,14.954204559326172,0.755243438007834,1.7788615515333468,0.0984067395329477,-0.0017358925351515155,1.4965811967849731,0.10452795028686523,0.00603545131161802,0.1858275979757309,-0.90581876039505,0
5,-0.003963033110088327,0.10286571674763473,1.5328002130389216,-0.0019490543752877436,0.3282553558539633,-0.0027116700143007618,1.0434497327280907,-0.03193187050588013,-0.012166376819999065,-0.11206886172294617,0.08685830235481486,18.18982696533203,0.5957767323482052,1.5745516622684044,0.09979028999805467,-0.0027116700143007618,1.4675838947296143,0.12306714057922363,0.011272937990725025,0.3543919324874878,-0.7583093047142029,0
6,-0.0039705015884832886,0.1037347483570763,1.5300053104758264,-0.0021084252400949497,0.2642566328448401,-0.003386032390509821,-0.6237777508744372,-0.04322700987298701,-0.01913239293908908,-0.09574634581804276,-0.08690390735864427,17.383323669433594,1.0206393901062047,1.8342218898829286,0.10121330618858355,-0.003386032390509821,1.4452078342437744,0.14338111877441406,0.016372861340642027,0.5129933953285217,-0.5167962908744812,0
7,-0.0043701282761568995,0.07126786343121658,1.535538942039013,-0.0021084252400949497,0.2642566328448401,-0.003386032390509821,-0.6237777508744372,-0.04322700987298701,-0.01913239293908908,-0.10965074598789215,0.016733579337599128,18.242725372314453,1.3106750171434909,1.8338631307892854,0.10121330618858355,-0.003386032390509821,1.4452078342437744,0.16294312477111816,0.016372861340642027,0.5129933953285217,-0.5167962908744812,0
8,-0.006271884060976833,0.02902772986716222,1.5396661189198495,3.977707027040463e-06,0.18352936732565114,-0.0029493437437587027,-1.174249066927999,-0.027928337696711856,-0.019908948383171105,-0.09969035536050797,0.1642834842205071,19.056060791015625,1.3569567779803307,1.8659242355209644,0.10269731283187884,-0.0029493437437587027,1.4316738843917847,0.18495416641235352,0.021244797855615723,0.6278603076934814,-0.25255581736564636,0
9,-0.014733462852188293,-0.010594418686745051,1.5499712504744532,3.977707027040463e-06,0.18352936732565114,-0.0029493437437587027,-1.174249066927999,-0.027928337696711856,-0.019908948383171105,-0.117617666721344,0.026953531429173606,16.678203582763672,1.6647356985533255,1.8959896513999746,0.10269731283187884,-0.0029493437437587027,1.4316738843917847,0.2043471336364746,0.021244797855615723,0.6278603076934814,-0.25255581736564636,0
10,-0.008047201055373366,-0.03983161996949837,1.5631594104319813,-0.004418315873913865,0.18301814912063713,-0.002732425067728838,-1.6830619757063074,0.008847887509203334,-0.006652172087953116,-0.13885267078876495,-0.018937323242423712,18.012495040893555,1.804342528302673,2.0081246896272957,0.10472184419631976,-0.002732425067728838,1.4280781745910645,0.22440409660339355,0.027255058288574382,0.7292436361312866,-0.00983376428484917,0
11,-0.009829060995800186,-0.0684444867381106,1.5758700685203078,-0.0017340061091278363,0.0985107701089722,0.001983491924071355,-1.016230162651462,-0.0499937232360247,-0.0012786530722508006,-0.10787627100944519,0.21115885674953663,16.545448303222656,2.083641663437787,2.0182741849110633,0.10704555362463017,0.001983491924071355,1.433415174484253,0.24483513832092285,0.032940730452537745,0.7915118932723999,0.25722604990005493,0
12,-0.0023933344645032236,-0.10307808857588716,1.5946858999431135,-0.0017340061091278363,0.0985107701089722,0.001983491924071355,-1.016230162651462,-0.0499937232360247,-0.0012786530722508006,-0.09865762293338776,0.10209676623344625,16.677738189697266,2.174563195317689,1.8630700826436641,0.10704555362463017,0.001983491924071355,1.433415174484253,0.2648279666900635,0.032940730452537745,0.7915118932723999,0.25722604990005493,0
13,0.012047723526408507,-0.11563786896237456,1.592384080141783,-0.007488954013126122,0.0553393139005961,0.007208592947528373,-1.5755409254332267,0.0006817256869440375,0.053129237318435676,-0.10824738442897797,0.007419442757966485,19.19705581665039,2.50080342987031,2.1667950243591423,0.10934526473283787,0.007208592947528373,1.4466204643249512,0.28601503372192383,0.04062125086784388,0.8416991233825684,0.5063831806182861,0
14,0.023264022415452563,-0.12749524079669217,1.6008619537055495,-0.007488954013126122,0.0553393139005961,0.007208592947528373,-1.5755409254332267,0.0006817256869440375,0.053129237318435676,-0.09280093014240265,0.15855409204960086,17.576501846313477,2.1739737789943856,1.628270224821217,0.10934526473283787,0.007208592947528373,1.4466204643249512,0.3046109676361084,0.04062125086784388,0.8416991233825684,0.5063831806182861,0
15,0.021945284593116204,-0.1369239624518394,1.6243247928321365,-0.005576535979900023,0.0072339437402281275,0.010693720889405798,-1.468615054524788,-0.06934792500609681,0.09521211489370529,-0.09197530150413513,0.18991184234619385,20.030366897583008,2.3823513214311047,1.8917891531315516,0.1122429147362711,0.010693720889405798,1.4722342491149902,0.3247990608215332,0.04901006817817717,0.8478743433952332,0.8340964317321777,0
16,0.01642819419268375,-0.14650306662575496,1.6269472388923172,-0.005521543253138415,-0.027123817906153216,0.016049399378143925,-1.4014156507396955,-0.02092646920648441,0.09481798868541451,-0.11196248233318329,0.005667645484211424,19.29652214050293,2.327326111420696,1.5352048298103884,0.11514875292778036,0.016049399378143925,1.507670521736145,0.34526801109313965,0.056845944374800055,0.8345828652381897,1.1371711492538452,0
17,0.005458390985769638,-0.15456431835934464,1.6344423575103286,-0.005521543253138415,-0.027123817906153216,0.016049399378143925,-1.4014156507396955,-0.02092646920648441,0.09481798868541451,-0.09495509415864944,0.18238079547882285,16.822967529296875,1.750286673342889,0.8452543053483871,0.11514875292778036,0.016049399378143925,1.507670521736145,0.36452412605285645,0.056845944374800055,0.8345828652381897,1.1371711492538452,0
18,-0.012338063928283351,-0.15924603126688083,1.6459414834678177,0.0007766817743109673,-0.054927108882074825,0.018672634064987825,-1.2335112354151085,-0.011927390478040187,0.11809881421405057,-0.08828390389680862,0.19832795858383417,19.395811080932617,1.9912465982964682,1.1820873648988506,0.11730024218559287,0.018672634064987825,1.542433500289917,0.38437509536743164,0.059833057224750866,0.7975070476531982,1.3722320795059204,0
19,-0.027884387473699257,-0.16394980623763417,1.6573941292464736,0.0007766817743109673,-0.054927108882074825,0.018672634064987825,-1.2335112354151085,-0.011927390478040187,0.11809881421405057,-0.0982813760638237,0.008998552337291098,18.306549072265625,1.556222374700015,0.5765917837387974,0.11730024218559287,0.018672634064987825,1.542433500289917,0.404339075088501,0.059833057224750866,0.7975070476531982,1.3722320795059204,0
20,-0.0451587615915454,-0.16672948819618674,1.6744607324302199,0.002192817078257053,-0.07281935995461916,0.019365894113249665,-1.1372949618993387,0.08281783509279989,0.10833391405092457,-0.09684859216213226,0.1429247856140157,16.582202911376953,1.8390591942420635,0.9180760459645012,0.12059666961431527,0.019365894113249665,1.5950895547866821,0.4246220588684082,0.06310526281595268,0.7458295226097107,1.6532200574874878,0
21,-0.06145396491013618,-0.16954330692689507,1.6915522083938124,0.005096966569332862,-0.09867346725913465,0.02075124491324577,-0.8869401665048936,0.0658814616913008,0.07292643251896735,-0.07520992308855057,0.1798282265663165,14.755532264709473,1.1688534039303693,0.06655457999965306,0.12382915616035486,0.02075124491324577,1.6513365507125854,0.44510412216186523,0.06474317610263862,0.6854973435401917,1.82575523853302,0
22,-0.07944399196445714,-0.16734869460567153,1.7120675601661208,0.005096966569332862,-0.09867346725913465,0.02075124491324577,-0.8869401665048936,0.0658814616913008,0.07292643251896735,-0.09619370847940445,0.006899664178492042,11.462262153625488,0.5732353380087047,-0.4436966146784749,0.12382915616035486,0.02075124491324577,1.6513365507125854,0.46385717391967773,0.06474317610263862,0.6854973435401917,1.82575523853302,0
23,-0.09718475049942119,-0.1644670922527086,1.7307755798995499,-0.0006866166955615584,-0.15449748388423248,0.02361357166867262,-0.8553421941346907,0.07583094255645473,0.061072838439018076,-0.1061282530426979,0.0013145860284571262,3.5787246227264404,1.0636220903644016,0.08744055209114458,0.1275762319564822,0.02361357166867262,1.7190693616867065,0.4829521179199219,0.06941223144531285,0.6531301140785217,1.7353860139846802,0
24,-0.11527793818592026,-0.16160890022002766,1.7494835414588454,-0.0006866166955615584,-0.15449748388423248,0.02361357166867262,-0.8553421941346907,0.07583094255645473,0.061072838439018076,-0.11678102612495422,0.003018137067556565,1.501570701599121,0.12033216580779021,-0.7111000557692406,0.1275762319564822,0.02361357166867262,1.7190693616867065,0.5028531551361084,0.06941223144531285,0.6531301140785217,1.7353860139846802,0
25,-0.13433525952220646,-0.16362821021546708,1.7626713170707229,-0.002678562830176252,-0.2140092801257129,0.025137576254074274,-1.1008248924149466,-0.015381087184793349,0.06677337369432453,-0.11616680026054382,-0.0017511267215012442,0.8678947687149048,0.6059746983835146,-0.17036579807863425,0.13074222207069425,0.025137576254074274,1.770571231842041,0.5232260227203369,0.07370720058679613,0.64278644323349,1.4592714309692383,0
26,-0.15377850901248435,-0.16564635911242628,1.7758572492301468,-0.009320946459062781,-0.33472112445846564,0.029442209297196556,-1.4047124817305014,-0.03413869297932845,0.059122278624968286,-0.12141196429729462,-0.0076981252059339965,0.4186866581439972,-0.14027688296287755,-0.6428286265463006,0.13373601436615018,0.029442209297196556,1.8095202445983887,0.5437569618225098,0.07780326157808332,0.6373889446258545,1.1803386211395264,0
27,-0.17001883544813598,-0.173740612323315,1.7834642476737503,-0.009320946459062781,-0.33472112445846564,0.029442209297196556,-1.4047124817305014,-0.03413869297932845,0.059122278624968286,-0.12241523712873459,-0.007920546457171398,0.33320218324661255,-0.49108982979922905,-0.6334061932523016,0.13373601436615018,0.029442209297196556,1.8095202445983887,0.5629301071166992,0.07780326157808332,0.6373889446258545,1.1803386211395264,0
28,-0.17208321064286503,-0.20278701795812054,1.7839199800193315,-0.013981755677068507,-0.4491841995599081,0.03371860392805057,-2.4523202817402763,-0.10904841530177356,0.09286852915290328,-0.12205639481544495,-0.00931164156645533,0.2877170443534851,-0.27843797583907165,-0.4418700968351719,0.1378122419118884,0.03371860392805057,1.84598708152771,0.5845799446105957,0.08318617939949059,0.6321119070053101,0.8227229118347168,0
