,action_p,action_r,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pidzv_out_limited,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
19,0,0,1.0,0.007783091085962711,0.005729232073671902,-0.0015494630504084355,0.47851163148880005,0.026238182559609413,0.009019246324896809,-0.035490743815898895,0.023544104769826997,8.672981262207031,-0.11037790775299072,0.8784516125917435,1.0000467017895813,-0.060539014637470356,-0.0015494630504084355,1.1103779077529907,0.4098238945007324,0.04198138043284413,-0.0888442099094391,0.09220273792743683
20,0,0,1.0,0.007789345977699621,0.011288282704919873,-0.0014022119567473562,-0.17752723395824432,-0.022825265303254128,0.005768597126007083,-0.0359201617538929,-0.02065888606011699,13.765911102294922,-0.1137077808380127,0.878926618397236,1.0000940557014826,-0.0602526180446149,-0.0014022119567473562,1.1137077808380127,0.43027281761169434,0.0426763258874416,-0.09002111107110979,0.08808118849992752
21,0,0,1.0,0.006711319518513909,-0.005008192217239021,-0.0013194921588211943,0.8285641670227051,-0.017100948840379715,-0.0018173708813264944,-0.04109440743923187,0.042222533375026176,11.255797386169434,-0.12004399299621582,0.8360654324293137,1.0000350627356571,-0.060759808868169896,-0.0013194921588211943,1.1200439929962158,0.45082879066467285,0.04307430610060688,-0.08386091142892839,0.1531802862882614
22,0,0,1.0,0.006711319518513909,-0.005008192217239021,-0.0013194921588211943,0.8285641670227051,-0.017100948840379715,-0.0018173708813264944,-0.04353118687868118,0.05606657266616956,10.983627319335938,-0.12004399299621582,0.8360654324293137,1.0000350627356571,-0.060759808868169896,-0.0013194921588211943,1.1200439929962158,0.47139978408813477,0.04307430610060688,-0.08386091142892839,0.1531802862882614
23,0,0,1.0,0.005262670983952103,0.014148793118356144,-0.0013935268370623378,-0.6728495359420776,-0.03892073780298233,-0.00025730617926455557,-0.04553328827023506,0.0017223674803980749,6.944983005523682,-0.12581658363342285,0.8395831137895585,1.0001139519220372,-0.06093316897749912,-0.0013935268370623378,1.1258165836334229,0.49190688133239746,0.04275463521480557,-0.08611396700143815,0.1415448933839798
24,0,0,1.0,0.005262670983952103,0.014148793118356144,-0.0013935268370623378,-0.6728495359420776,-0.03892073780298233,-0.00025730617926455557,-0.03751140087842941,0.0031225271523009283,8.552456855773926,-0.12581658363342285,0.8395831137895585,1.0001139519220372,-0.06093316897749912,-0.0013935268370623378,1.1258165836334229,0.5123119354248047,0.04275463521480557,-0.08611396700143815,0.1415448933839798
25,0,0,1.0,0.0048477996987096395,0.004702889023391308,-0.0013722053345805595,0.0967685654759407,-0.014740725047886372,0.0011976050445809978,-0.03237796574831009,0.06544918566942345,10.680485725402832,-0.13137638568878174,0.827911275625229,1.0000228095104655,-0.0610766075551511,-0.0013722053345805595,1.1313763856887817,0.5327398777008057,0.042482901364564854,-0.08534730970859529,0.1554381549358368
26,0,0,1.0,0.00485870535351137,0.030644325705567625,-0.0012371473147815392,-0.3837049901485443,0.00389666366390884,0.005927150603383779,-0.02878524549305439,0.004815792664886795,10.407177925109863,-0.1384352445602417,0.7887530893087389,1.000481530309636,-0.06095146015286457,-0.0012371473147815392,1.1384352445602417,0.5532310009002686,0.042851611971855115,-0.0932184085249901,0.2136429399251938
27,0,0,1.0,0.00485870535351137,0.030644325705567625,-0.0012371473147815392,-0.3837049901485443,0.00389666366390884,0.005927150603383779,-0.029835421591997147,-0.011444455012677785,10.737753868103027,-0.1384352445602417,0.7887530893087389,1.000481530309636,-0.06095146015286457,-0.0012371473147815392,1.1384352445602417,0.5737159252166748,0.042851611971855115,-0.0932184085249901,0.2136429399251938
28,0,0,1.0,0.0065276639456399495,0.01433570812533602,-0.0008035065872945304,0.5280013680458069,0.03647788241505623,0.011577269062399859,-0.0321255587041378,0.04630948603153324,7.772922992706299,-0.14644789695739746,0.7864927470684053,1.0001240728295329,-0.06067643687129032,-0.0008035065872945304,1.1464478969573975,0.5941410064697266,0.04302009567618365,-0.09536632150411607,0.20939752459526062
29,0,0,1.0,0.0065276639456399495,0.01433570812533602,-0.0008035065872945304,0.5280013680458069,0.03647788241505623,0.011577269062399859,-0.030790064483880997,0.027015166357160912,10.59609603881836,-0.14644789695739746,0.7864927470684053,1.0001240728295329,-0.06067643687129032,-0.0008035065872945304,1.1464478969573975,0.6145598888397217,0.04302009567618365,-0.09536632150411607,0.20939752459526062
30,0,0,1.0,0.006468433669655635,0.020108856056165917,-0.0006053863227053896,0.07546033710241318,-0.012627779506146906,0.010362505912780763,-0.038869041949510574,-0.006123686209319777,10.1607027053833,-0.1562875509262085,0.7407272338867189,1.000223142028845,-0.0601477511227132,-0.0006053863227053896,1.1562875509262085,0.6349849700927734,0.044103957712650244,-0.10061614215373994,0.27583372592926025
31,0,0,1.0,0.0066943163027325895,0.003846418380672548,-0.0003108998737391468,0.22571644186973572,0.004015590064227582,0.00398167036473751,-0.03978395834565163,0.03871947154402853,9.826141357421875,-0.16866910457611084,0.7139847159385683,1.000029805032321,-0.06061625853180897,-0.0003108998737391468,1.1686691045761108,0.6554319858551025,0.04416453465819353,-0.09871242195367814,0.30802303552627563
32,0,0,1.0,0.0066943163027325895,0.003846418380672548,-0.0003108998737391468,0.22571644186973572,0.004015590064227582,0.00398167036473751,-0.037316884845495224,0.028492091223598415,7.244489669799805,-0.16866910457611084,0.7139847159385683,1.000029805032321,-0.06061625853180897,-0.0003108998737391468,1.1686691045761108,0.6758818626403809,0.04416453465819353,-0.09871242195367814,0.30802303552627563
33,0,0,1.0,0.006552343575437744,0.0033271431565068447,-0.0002192229866329465,-0.44668352603912354,0.020636145025491714,0.001301664975471792,-0.03998298943042755,0.009986655786634392,7.350474834442139,-0.17790377140045166,0.7265729844570161,1.0000270020723252,-0.0607840307056905,-0.0002192229866329465,1.1779037714004517,0.6963238716125488,0.04396239668130869,-0.09817713499069215,0.27780792117118835
34,0,0,1.0,0.006984531003902314,0.00039819470820276205,-0.0002057202747879864,0.1519632786512375,0.012886753305792809,-0.00013526926341001102,-0.038572851568460464,0.03247167542576887,7.926589488983154,-0.18903326988220215,0.7135585665702822,1.0000244716139353,-0.06075945496559155,-0.0002057202747879864,1.1890332698822021,0.7167367935180664,0.04437142610549921,-0.09525828808546068,0.2883691191673279
35,0,0,1.0,0.006984531003902314,0.00039819470820276205,-0.0002057202747879864,0.1519632786512375,0.012886753305792809,-0.00013526926341001102,-0.03729536384344101,0.03367887437343737,11.414175033569336,-0.18903326988220215,0.7135585665702822,1.0000244716139353,-0.06075945496559155,-0.0002057202747879864,1.1890332698822021,0.7372148036956787,0.04437142610549921,-0.09525828808546068,0.2883691191673279
36,0,0,1.0,0.007367548017207882,0.007058368928348211,-0.0001967894652658913,0.0022184427361935377,0.030200645327568054,0.00040174060268327225,-0.03640848025679588,0.02231566607952174,4.595895290374756,-0.19617557525634766,0.7749998927116396,1.000052052474921,-0.06030822917819035,-0.0001967894652658913,1.1961755752563477,0.757774829864502,0.04425491020083423,-0.09463477879762651,0.17882460355758667
37,0,0,1.0,0.007367548017207882,0.007058368928348211,-0.0001967894652658913,0.0022184427361935377,0.030200645327568054,0.00040174060268327225,-0.03725029155611992,0.025083150714636553,5.760670185089111,-0.19617557525634766,0.7749998927116396,1.000052052474921,-0.06030822917819035,-0.0001967894652658913,1.1961755752563477,0.7783479690551758,0.04425491020083423,-0.09463477879762651,0.17882460355758667
38,0,0,1.0,0.00841971518714258,0.008987335261970633,-0.00013741403528971376,0.11332796514034271,-0.006023697089403868,0.0013050804845988757,-0.035158026963472366,0.029571698978544277,8.12403678894043,-0.2018425464630127,0.8039485454559329,1.0000758357373563,-0.05993599072098744,-0.00013741403528971376,1.2018425464630127,0.7988948822021484,0.04482590034604069,-0.0941743850708008,0.12490987777709961
39,0,0,1.0,0.00814634609778507,0.009893855462611272,-0.00010097919524072965,-0.005450918804854155,-0.010932888835668564,0.0018521163146942867,-0.03491619974374771,0.023878403007985154,8.110151290893555,-0.20489680767059326,0.8252663940191272,1.0000821302033724,-0.05938103422522557,-0.00010097919524072965,1.2048968076705933,0.8194029331207275,0.04543750733137127,-0.09488055109977724,0.08632586896419525
40,0,0,1.0,0.00814634609778507,0.009893855462611272,-0.00010097919524072965,-0.005450918804854155,-0.010932888835668564,0.0018521163146942867,-0.033898841589689255,0.026756821200253977,19.586633682250977,-0.20489680767059326,0.8252663940191272,1.0000821302033724,-0.05938103422522557,-0.00010097919524072965,1.2048968076705933,0.8399930000305176,0.04543750733137127,-0.09488055109977724,0.08632586896419525
41,0,0,1.0,0.007406982752140545,0.008878739130917065,-1.845301683734772e-05,0.04263488948345184,-0.05489803105592728,0.002165967132896192,-0.033898841589689255,0.026756821200253977,19.586633682250977,-0.21164166927337646,0.7386563092470172,1.0000668507041524,-0.05951607972383511,-1.845301683734772e-05,1.2116416692733765,0.8604369163513184,0.047211676836013745,-0.09571424126625062,0.22393114864826202
42,0,0,1.0,0.007406982752140545,0.008878739130917065,-1.845301683734772e-05,0.04263488948345184,-0.05489803105592728,0.002165967132896192,-0.03929132595658302,0.02078638598323055,15.24673843383789,-0.21164166927337646,0.7386563092470172,1.0000668507041524,-0.05951607972383511,-1.845301683734772e-05,1.2116416692733765,0.8808398246765137,0.047211676836013745,-0.09571424126625062,0.22393114864826202
43,0,0,1.0,0.0061736633260202475,0.009017193087248026,5.270184515606295e-05,-0.11890891939401627,0.000983980135060847,0.001536680501885712,-0.03604668006300926,0.027869207784534243,6.06981086730957,-0.21871960163116455,0.7158174157142642,1.000059714399862,-0.059494961053133136,5.270184515606295e-05,1.2187196016311646,0.9013118743896484,0.047392629086971234,-0.09616993367671968,0.25491803884506226
44,0,0,1.0,0.006277227986663933,0.007521140143002996,8.438262597880488e-05,0.0038586920127272606,0.0022113847080618143,0.0012189326807856558,-0.03828371316194534,0.02768571302294952,18.046716690063477,-0.22657573223114014,0.6905129194259646,1.000047987117518,-0.05920386686921132,8.438262597880488e-05,1.2265757322311401,0.9217159748077393,0.04768138006329531,-0.09620505571365358,0.28923606872558594
45,0,0,1.0,0.006277227986663933,0.007521140143002996,8.438262597880488e-05,0.0038586920127272606,0.0022113847080618143,0.0012189326807856558,-0.04091505706310272,0.007466671988371365,27.199918746948242,-0.22657573223114014,0.6905129194259646,1.000047987117518,-0.05920386686921132,8.438262597880488e-05,1.2265757322311401,0.942209005355835,0.04768138006329531,-0.09620505571365358,0.28923606872558594
46,0,0,1.0,0.0048917283279398096,0.003368212440673631,8.781181442250145e-05,-0.22506366670131683,0.0016329917125403879,-0.0010540060466155412,-0.04167385771870613,0.040115956217053994,28.129365921020508,-0.24495422840118408,0.34975471496582056,1.0000176371445146,-0.058723956346511966,8.781181442250145e-05,1.244954228401184,0.962756872177124,0.050342980772256726,-0.09884401410818101,0.8387879133224487
47,0,0,1.0,0.004167491390016322,0.00828639660228904,0.00019748872319710418,-0.20119637250900269,-0.07492305338382721,0.0066646891646087265,-0.027253713458776474,0.04664621502161363,27.56058120727539,-0.2824208736419678,-0.020140218734740978,1.0000430175198394,-0.0580253787338735,0.00019748872319710418,1.2824208736419678,0.9832038879394531,0.05319016799330692,-0.10190238803625108,1.4178128242492676
48,0,0,1.0,0.004167491390016322,0.00828639660228904,0.00019748872319710418,-0.20119637250900269,-0.07492305338382721,0.0066646891646087265,-0.04790526255965233,-0.022724373266097567,27.086179733276367,-0.2824208736419678,-0.020140218734740978,1.0000430175198394,-0.0580253787338735,0.00019748872319710418,1.2824208736419678,1.0037939548492432,0.05319016799330692,-0.10190238803625108,1.4178128242492676
49,0,0,1.0,0.0037213382020226836,-0.004453734737800728,0.00035872935597994643,-0.29505231976509094,0.02303954027593136,0.005455656908452508,-0.03950587660074234,0.09280873835087121,24.32525062561035,-0.3477224111557007,-0.41335871219634984,1.000016842246163,-0.05730282887816443,0.00035872935597994643,1.3477224111557007,1.0242149829864502,0.054505459964275096,-0.09895604103803636,2.007875442504883
50,0,0,1.0,0.0037213382020226836,-0.004453734737800728,0.00035872935597994643,-0.29505231976509094,0.02303954027593136,0.005455656908452508,-0.016090314835309982,0.0033553242683437554,21.975143432617188,-0.3477224111557007,-0.41335871219634984,1.000016842246163,-0.05730282887816443,0.00035872935597994643,1.3477224111557007,1.0446498394012451,0.054505459964275096,-0.09895604103803636,2.007875442504883
51,0,0,1.0,0.0021526779935045347,0.005585687348156012,0.0005542607614865678,-0.9947333931922913,-0.06814923137426376,0.007595587987452754,-0.04060247913002968,-0.032144986093041755,20.636028289794922,-0.4197596311569214,-0.6971035242080685,1.0000179172062684,-0.05710937082767501,0.0005542607614865678,1.4197596311569214,1.0650839805603027,0.05492243543267218,-0.10205239802598955,2.4087462425231934
52,0,0,1.0,0.002320582472589493,0.013068626191338393,0.0007790498993985611,1.583520531654358,-0.1444871574640274,0.0016402137698605834,-0.05542789399623871,0.12526094913482919,20.67169189453125,-0.5033688545227051,-0.9464185714721677,1.0000880933600298,-0.05675278231501595,0.0007790498993985611,1.503368854522705,1.0855259895324707,0.05448605492711032,-0.09467951208353044,2.740662097930908
53,0,0,1.0,0.002320582472589493,0.013068626191338393,0.0007790498993985611,1.583520531654358,-0.1444871574640274,0.0016402137698605834,-0.04837414622306824,-0.01087531633674883,17.59323501586914,-0.5033688545227051,-0.9464185714721677,1.0000880933600298,-0.05675278231501595,0.0007790498993985611,1.503368854522705,1.1059539318084717,0.05448605492711032,-0.09467951208353044,2.740662097930908
54,0,0,1.0,-0.0013147803384483622,0.011597289825688153,0.0008427452275109596,-1.2231991291046143,-0.11250192672014236,0.014411563053727164,-0.04083400219678879,-0.05336441099643488,17.89725112915039,-0.5968390703201294,-1.1592315435409544,1.0000681167169174,-0.05627639219164865,0.0008427452275109596,1.5968390703201294,1.1264808177947998,0.05232232064008674,-0.09932112693786622,3.001880168914795
55,0,0,1.0,-0.0013147803384483622,0.011597289825688153,0.0008427452275109596,-1.2231991291046143,-0.11250192672014236,0.014411563053727164,-0.031135542318224907,0.11677339673042483,15.193862915039062,-0.5968390703201294,-1.1592315435409544,1.0000681167169174,-0.05627639219164865,0.0008427452275109596,1.5968390703201294,1.147017002105713,0.05232232064008674,-0.09932112693786622,3.001880168914795
56,0,0,1.0,0.0036820372246000573,0.008796653739429432,0.002142190852142058,2.412616014480591,-0.05188503116369247,0.05445986241102219,-0.02330414205789566,0.04154011979699323,15.33409595489502,-0.697744607925415,-1.3421016216278074,1.0000454708056468,-0.05570285767316836,0.002142190852142058,1.697744607925415,1.167531967163086,0.052122544497251094,-0.09139666706323625,3.2057580947875977
57,0,0,1.0,-0.0009475324097542502,0.0072244615379081535,0.004041608421379074,-1.7686214447021484,0.15740352869033813,0.05196276679635046,-0.06422701478004456,-0.06515134871005814,16.200632095336914,-0.804305911064148,-1.523322319984436,1.0000265459105047,-0.055040124803781704,0.004041608421379074,1.804305911064148,1.1880688667297363,0.049766123294829885,-0.10331013053655626,3.401231288909912
58,0,0,1.0,-0.0009475324097542502,0.0072244615379081535,0.004041608421379074,-1.7686214447021484,0.15740352869033813,0.05196276679635046,-0.039019741117954254,0.08988783508539386,15.23526668548584,-0.804305911064148,-1.523322319984436,1.0000265459105047,-0.055040124803781704,0.004041608421379074,1.804305911064148,1.2086479663848877,0.049766123294829885,-0.10331013053655626,3.401231288909912
59,0,0,1.0,0.003337756430129965,0.006415691374543693,0.005133189919097452,1.2442389726638794,0.09103816002607346,0.053832888603210435,0.0027195625007152557,0.0273255221545716,16.1336727142334,-0.9357713460922241,-1.7435856103897094,1.0000261513503714,-0.05447798967361471,0.005133189919097452,1.9357713460922241,1.2293620109558105,0.0495000816881652,-0.10360524058341981,3.636871337890625
60,0,0,1.0,0.0026189174964980555,-0.004261332705051227,0.0067546394968106506,-1.1090624332427979,0.20107784867286682,0.030306579545140242,-0.036572881042957306,-0.04166840761899722,18.47773551940918,-1.0467760562896729,-1.9130346298217773,1.0000125089522738,-0.05452897772192977,0.0067546394968106506,2.046776056289673,1.2498698234558105,0.048782233148812755,-0.10481914132833482,3.855057716369629
61,0,0,1.0,0.0026189174964980555,-0.004261332705051227,0.0067546394968106506,-1.1090624332427979,0.20107784867286682,0.030306579545140242,-0.04559988155961037,0.08845739066601,16.300012588500977,-1.0467760562896729,-1.9130346298217773,1.0000125089522738,-0.05452897772192977,0.0067546394968106506,2.046776056289673,1.2704229354858398,0.048782233148812755,-0.10481914132833482,3.855057716369629
62,0,0,1.0,-0.0007358281664971462,0.026752492811363247,0.007813668997483033,0.04656048119068146,-0.25406721234321594,0.032714538276195554,-0.025763075798749924,0.0772338360548042,18.473613739013672,-1.1849164962768555,-2.067916679382324,1.0003582254980121,-0.05418058112263704,0.007813668997483033,2.1849164962768555,1.291123867034912,0.04840432107448525,-0.10803640633821489,4.113194465637207
63,0,0,1.0,-0.0007358281664971462,0.026752492811363247,0.007813668997483033,0.04656048119068146,-0.25406721234321594,0.032714538276195554,-0.04051236808300018,-0.06549155712127483,16.5181884765625,-1.1849164962768555,-2.067916679382324,1.0003582254980121,-0.05418058112263704,0.007813668997483033,2.1849164962768555,1.3116068840026855,0.04840432107448525,-0.10803640633821489,4.113194465637207
64,0,0,1.0,-5.16933175750822e-05,-0.0007613950987905626,0.008711801298791387,-1.6281191110610962,0.19160085916519165,0.04709588736295698,-0.033588629215955734,0.060345750302078144,14.705921173095703,-1.3209805488586426,-2.184536266326904,1.0000002911974182,-0.053861930966377515,0.008711801298791387,2.3209805488586426,1.3320529460906982,0.046526968479155946,-0.10903229564428331,4.307560443878174
65,0,0,1.0,0.0002770376089876484,0.019162604167344062,0.011322866159128845,0.31738346815109253,-0.24114325642585754,0.06742773205041888,-0.011470887809991837,0.09211096167564595,16.524337768554688,-1.452085256576538,-2.289427661895752,1.0001836691770252,-0.053542423993349346,0.011322866159128845,2.452085256576538,1.3527209758758545,0.04648378491401615,-0.11004208028316499,4.48237943649292
66,0,0,1.0,0.0002770376089876484,0.019162604167344062,0.011322866159128845,0.31738346815109253,-0.24114325642585754,0.06742773205041888,-0.05246950313448906,-0.04542149603366659,15.776311874389648,-1.452085256576538,-2.289427661895752,1.0001836691770252,-0.053542423993349346,0.011322866159128845,2.452085256576538,1.3731369972229004,0.04648378491401615,-0.11004208028316499,4.48237943649292
67,0,0,1.0,0.004061816973746929,0.0003878610922609648,0.013415499631425968,1.1121779680252075,0.11447509378194809,0.03248648345470427,-0.05703546106815338,0.0551513135433216,15.525650024414062,-1.6208741664886475,-2.429375171661377,1.0000083244540106,-0.0528263971209529,0.013415499631425968,2.6208741664886475,1.3935859203338623,0.04477689415216386,-0.10802812129259111,4.715625286102295
68,0,0,1.0,0.004061816973746929,0.0003878610922609648,0.013415499631425968,1.1121779680252075,0.11447509378194809,0.03248648345470427,-0.0032199714332818985,0.09273806959390855,17.538908004760742,-1.6208741664886475,-2.429375171661377,1.0000083244540106,-0.0528263971209529,0.013415499631425968,2.6208741664886475,1.4140939712524414,0.04477689415216386,-0.10802812129259111,4.715625286102295
69,0,0,1.0,-0.0006119744400774769,0.025996691187875908,0.013459793200560736,0.7152190208435059,-0.36111876368522644,-0.006414642557501749,-0.01269330084323883,-0.0591100603342038,14.881695747375488,-1.7894277572631836,-2.563551998138428,1.0003381964770788,-0.05251286551356347,0.013459793200560736,2.7894277572631836,1.4346468448638916,0.04393259435892042,-0.11585868149995805,4.939253330230713
70,0,0,1.0,0.0009573715755444864,-0.008934688271344665,0.012884447688553572,0.6955763697624207,0.21233965456485748,-0.015191837213933494,-0.059697024524211884,0.061922490596772996,14.32043170928955,-1.9641988277435303,-2.667506694793701,1.0000403739535586,-0.052632454782724714,0.012884447688553572,2.9641988277435303,1.4551618099212646,0.04080788418650562,-0.10944524407386781,5.112511157989502
71,0,0,1.0,0.0009573715755444864,-0.008934688271344665,0.012884447688553572,0.6955763697624207,0.21233965456485748,-0.015191837213933494,-0.03848148137331009,0.11583639681339453,15.381454467773438,-1.9641988277435303,-2.667506694793701,1.0000403739535586,-0.052632454782724714,0.012884447688553572,2.9641988277435303,1.4756898880004883,0.04080788418650562,-0.10944524407386781,5.112511157989502
