,action_r,action_y,action_z,al_pitch,al_roll,al_yaw,pos_x,pos_y,pos_z,time
32,0.20496876230463384,-0.3202569685876369,1.9895564547553655,-0.5250775180902065,0.09344215632316945,0.00991588809197348,0.5271881222724917,0.00991588809197348,1.9582765102386475,0.8133869171142578
33,0.24106597295030951,-0.2782895408570766,1.9855556169524784,-0.4999974322939246,0.10524302154932075,0.01032898122442734,0.6362283825874331,0.01032898122442734,1.9750665426254272,0.838066816329956
34,0.2821969180367887,-0.2620401956140994,1.9772015658393498,-0.4629835582760629,0.1383638987753603,0.009987138445109432,0.7163015604019167,0.009987138445109432,1.9875144958496094,0.8631019592285156
35,0.325007828976959,-0.24392091557383527,1.9689444432035084,-0.4629835582760629,0.1383638987753603,0.009987138445109432,0.7163015604019167,0.009987138445109432,1.9875144958496094,0.8876800537109375
36,0.36917362501844764,-0.20502273663878431,1.9597520074620838,-0.4423179671807066,0.14075205096379678,0.010615206539560638,0.8306102156639101,0.010615206539560638,2.005115509033203,0.9145400524139404
37,0.3525658740662038,-0.16876286789774886,1.95098304901272,-0.3904485780874388,0.1825391016211296,0.012980933647635404,0.9255655407905581,0.012980933647635404,2.0182669162750244,0.9393680095672607
38,0.3539765590801835,-0.13363996967673292,1.9424635485187167,-0.3484915146701838,0.21502215868635308,0.016826525689274268,1.039896368980408,0.016826525689274268,2.031879425048828,0.963702917098999
39,0.3597469812259078,-0.09189638420939436,1.9345729378238314,-0.3484915146701838,0.21502215868635308,0.016826525689274268,1.039896368980408,0.016826525689274268,2.031879425048828,0.9899108409881592
40,0.33063023444265127,-0.0442716233432292,1.9253133872523898,-0.3244586139609618,0.2389780568489476,0.018980929261543655,1.1650755405426028,0.018980929261543655,2.0435163974761963,1.0149989128112793
41,0.313087840937078,0.0023309983313084606,1.9168371519818896,-0.2748807174064426,0.2773517667193418,0.024606549320570142,1.274504065513611,0.024606549320570142,2.0498905181884766,1.0414528846740723
42,0.28480369355529545,0.02218193486332903,1.9087321862950914,-0.22717607890956296,0.302701416906138,0.030236038047053184,1.4024848937988283,0.030236038047053184,2.053189516067505,1.0666890144348145
43,0.2799430841580033,0.0662916935980321,1.9020454702153795,-0.1965120229390359,0.3097243562063203,0.03416572411996475,1.4887987375259402,0.03416572411996475,2.0527255535125732,1.0900318622589111
44,0.2830947766080498,0.11126913204789171,1.898053346909582,-0.1965120229390359,0.3097243562063203,0.03416572411996475,1.4887987375259402,0.03416572411996475,2.0527255535125732,1.1135890483856201
45,0.30430877450853583,0.1419356919825078,1.8950662243738763,-0.14171283605055124,0.3083549064165782,0.04056916374886386,1.6011998653411867,0.04056916374886386,2.048597574234009,1.1366419792175293
46,0.3393280470743775,0.18528314605355273,1.8974792874231927,-0.08628892682089383,0.3015908603299762,0.04701216453525258,1.7223581075668337,0.04701216453525258,2.039865016937256,1.159679889678955
47,0.36798988822847606,0.22818858698010455,1.9007998192682856,-0.08628892682089383,0.3015908603299762,0.04701216453525258,1.7223581075668337,0.04701216453525258,2.039865016937256,1.183176040649414
48,0.38461500201374293,0.26738131120800984,1.9059275567904108,-0.05674062169339631,0.29947295255042633,0.0498979692189922,1.8522014617919924,0.0498979692189922,2.025739431381225,1.2099559307098389
49,0.4004090154543519,0.30662915781140343,1.9137233019247644,0.0061231436275396515,0.3121724528038108,0.05585240394953828,1.9638541936874392,0.05585240394953828,2.0103499889373775,1.2359888553619385
50,0.3956483451649547,0.33657265380024926,1.9201381278410548,0.06542746543816508,0.33252744754766733,0.06135897292088436,2.0830073356628422,0.06135897292088436,1.9906959533691404,1.2603490352630615
51,0.38510840069502594,0.3279430866241457,1.9299310380592936,0.06542746543816508,0.33252744754766733,0.06135897292088436,2.0830073356628422,0.06135897292088436,1.9906959533691404,1.2847888469696045
52,0.3865343530662358,0.3639092922210695,1.9396875405684106,0.09971554038839199,0.3464047778416926,0.064372402904999,2.183834791183472,0.064372402904999,1.9723894596099851,1.3097519874572754
53,0.3886547221802175,0.3735570296645166,1.94965034071356,0.1607032417112266,0.3701385390935884,0.07001236149899624,2.307073831558228,0.07001236149899624,1.9487410783767698,1.333786964416504
