,action_p,action_r,action_y,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pidzv_out_limited,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
0,0,0.010478655959599403,0,1.0104786559595995,0.0006667851551615708,0.0008526742990919049,0.0004368413879223324,0.5395857095718384,0.029290495440363884,0.003612102940678593,-0.00651889480650425,-0.058756224811076146,7.925953388214111,0.44911345135495057,-0.13903236389160156,0.44911371445826814,-0.1826187521219254,0.0004368413879223324,1.1390323638916016,0.02125692367553711,-0.05504576489329338,0.008500199764966977,-0.02680963464081288
1,0,0.02064193868352619,0,1.0206419386835262,0.0006080966567236116,-0.00033954410151365946,0.00043072186652494144,-0.6312502026557922,-0.006772658322006464,-0.0024909693747758857,-0.011951858177781105,-0.030957913026212616,8.405265808105469,0.45523785441344433,-0.12855370793200205,0.45523812110460987,-0.18531338870525366,0.00043072186652494144,1.138239860534668,0.0417938232421875,-0.055555287748575204,0.007328838109970105,-0.08097415417432785
2,0,0.03055628261377983,0,1.0305562826137797,0.0006080966567236116,-0.00033954410151365946,0.00043072186652494144,-0.6312502026557922,-0.006772658322006464,-0.0024909693747758857,-0.010450819507241249,-0.013631484471260436,8.699090003967285,0.49425143975378655,-0.11759792185114182,0.4942515596275104,-0.18531338870525366,0.00043072186652494144,1.138239860534668,0.062352895736694336,-0.055555287748575204,0.007328838109970105,-0.08097415417432785
3,0,0.04017480940501905,0,1.040174809405019,0.0008743262661996781,0.007558564569096917,0.0002943725782150084,0.30888640880584717,-0.010076208971440792,-0.003434863407164811,-0.008902804926037788,-0.055101297795771394,9.454206466674805,0.5001573110339442,-0.10768357792088823,0.5001574323400539,-0.18817724287509924,0.0002943725782150084,1.1354707479476929,0.0828847885131836,-0.05600927025079726,0.008149650879204285,-0.11856535077095032
4,0,0.04935353577668731,0,1.0493535357766872,0.0007196468181370055,0.0047294406806855285,0.00025374062488306957,-0.4118513762950897,-0.0047599878162145615,-0.0017842384986579412,-0.010429425165057182,-0.03411761671304578,10.221097946166992,0.5301818436784115,-0.09529593854267393,0.5301971918402077,-0.19101226329803472,0.00025374062488306957,1.1321364641189575,0.10347580909729004,-0.056555226445198045,0.006777488626539719,-0.1194755882024765
5,0,0.05801230855134573,0,1.0580123085513458,0.0007196468181370055,0.0047294406806855285,0.00025374062488306957,-0.4118513762950897,-0.0047599878162145615,-0.0017842384986579412,-0.012049945071339607,-0.010973459109662702,10.294252395629883,0.5382945005133457,-0.0827829283422703,0.5383006601406252,-0.19101226329803472,0.00025374062488306957,1.1321364641189575,0.12400388717651367,-0.056555226445198045,0.006777488626539719,-0.1194755882024765
6,0,0.06604883067720273,0,1.0660488306772027,0.0004960204999043928,0.01640032128096282,0.0002340284817512328,0.5118370652198792,-0.009345741011202335,0.0009461130830459309,-0.012660897336900234,-0.055764771997927245,11.231660842895508,0.5435623264703566,-0.07412415556761176,0.543568546376618,-0.194285199046135,0.0002340284817512328,1.129372000694275,0.1445608139038086,-0.05723360553383826,0.004836760461330427,-0.09149897843599321
7,0,0.07341568308840588,0,1.0734156830884058,0.0002694477553315791,0.009578924658106622,0.00032363331520552784,0.22134087979793549,-0.01138894073665142,0.0021495909895747913,-0.00885634496808052,-0.04115739092230652,11.830872535705566,0.5333020332342606,-0.06332317001707222,0.5333738281551175,-0.19742527604103094,0.00032363331520552784,1.1281957626342773,0.16510581970214844,-0.057934898883104324,0.0011823913082480559,-0.027745231986045844
8,0,0.07999995648317569,0,1.0799999564831757,0.0002694477553315791,0.009578924658106622,0.00032363331520552784,0.22134087979793549,-0.01138894073665142,0.0021495909895747913,-0.012691392563283443,0.029852449893952904,12.153822898864746,0.5001323838909169,-0.054780079545871496,0.5001553479472327,-0.19742527604103094,0.00032363331520552784,1.1281957626342773,0.18593382835388184,-0.057934898883104324,0.0011823913082480559,-0.027745231986045844
9,0,0.08581186628846343,0,1.0858118662884635,1.1201038877308577e-05,0.04328610358490255,0.0003263668531561684,1.4640605449676514,-0.008813664317131042,-0.0005588672356680025,-0.01507885567843914,-0.08243387192487556,13.164584159851074,0.5040502270091146,-0.04819580615110164,0.5040733709569409,-0.2011465728282929,0.0003263668531561684,1.130329966545105,0.20661592483520508,-0.059110924601554884,-0.015071797184646116,0.08589708805084227
10,0,0.09064370247135271,0,1.0906437024713527,1.1201038877308577e-05,0.04328610358490255,0.0003263668531561684,1.4640605449676514,-0.008813664317131042,-0.0005588672356680025,-0.00834537111222744,-0.0504355169832691,12.63852310180664,0.43786279422236585,-0.04451810025664149,0.43827332360617477,-0.2011465728282929,0.0003263668531561684,1.130329966545105,0.22722792625427246,-0.059110924601554884,-0.015071797184646116,0.08589708805084227
11,0,0.09450964202803826,0,1.0945096420280382,-0.00042063230328422076,0.03216588232490602,0.00024117422767610828,0.8146997094154358,0.005384543444961309,-0.0028400190640240916,-0.0038124267011880875,0.048381257802249555,12.669626235961914,0.44056096256870003,-0.03968626407375231,0.4409740216887717,-0.20390363037586218,0.00024117422767610828,1.1349905729293823,0.24808597564697266,-0.059848997741937665,-0.027370858937501893,0.17711621522903442
12,0,0.0973963835189224,0,1.0973963835189224,1.695863618091824e-05,0.0738001730095525,0.00024701567208772955,-0.9511980414390564,0.004581304732710123,0.0021292837336659427,0.012117138132452965,-0.08167026191949692,12.467886924743652,0.38500453073142105,-0.04048093090134408,0.3852038220190996,-0.20655970275402075,0.00024701567208772955,1.1420283317565918,0.2687089443206787,-0.06012718752026562,-0.05101068690419196,0.24099519848823547
13,0,0.09921287236552322,0,1.0992128723655232,1.695863618091824e-05,0.0738001730095525,0.00024701567208772955,-0.9511980414390564,0.004581304732710123,0.0021292837336659427,-0.0066898539662361145,-0.06886880099773277,10.65625286102295,0.3437295269393438,-0.04463194823766936,0.3446677114629717,-0.20655970275402075,0.00024701567208772955,1.1420283317565918,0.2893259525299072,-0.06012718752026562,-0.05101068690419196,0.24099519848823547
14,0,0.09997641972079,0,1.09997641972079,0.00039002039337606505,0.046694258143847235,0.00032664411274902703,-0.6624924540519714,0.0308314748108387,0.0027923958841711244,-0.011537293903529644,0.041053984314204435,9.560293197631836,0.34436532319469737,-0.04281545939106857,0.3453052430775546,-0.20942586660385137,0.00032664411274902703,1.1519217491149902,0.3100919723510742,-0.06057358905673032,-0.0716668516397476,0.2662281095981598
15,0,0.09966412550460632,0,1.0996641255046062,0.0003052831282877298,0.0832774837818595,0.0004667812118924589,0.9158464670181274,-0.008538749068975449,0.005227547138929368,-0.012665878050029278,0.010606976225973142,7.889662265777588,0.323238577024476,-0.05194532939420027,0.32359130927802243,-0.2137707024812699,0.0004667812118924589,1.1620125770568848,0.3308370113372803,-0.06179062277078633,-0.09218878298997878,0.19312958419322968
