,action_p,action_r,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pidzv_out_limited,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
10,0,0,1.0,0.0025530531955671033,-0.012669602566067955,-0.0015237134237274215,-2.35264253616333,-0.10517171025276184,-0.0072138020768761505,-0.0899001955986023,-0.05244082584976929,17.99391746520996,-0.053267836570739746,0.4822555184364318,1.0000835240936674,-0.06054497137665769,-0.0015237134237274215,1.0532678365707397,0.2252359390258789,0.043597616255283314,0.2565130591392517,0.8096396327018738
11,0,0,1.0,0.0017223016298717013,-0.034194363993003,-0.0016701295267745988,-0.04652111977338791,-0.038116250187158585,-0.011017540469765658,-0.025306904688477516,0.1232482343912149,19.92093849182129,-0.08386611938476562,0.29609222412109365,1.0005863962549444,-0.060911934822797976,-0.0016701295267745988,1.0838661193847656,0.24579095840454102,0.04207669943571084,0.2671472728252411,1.0893135070800781
12,0,0,1.0,0.0015051887999564955,0.0025178738385936237,-0.0018367213285659738,-1.6189720630645752,0.05440312996506691,0.003619186813011759,-0.01847141981124878,-0.04951968416571407,17.178068161010742,-0.12010788917541504,0.1199584960937499,1.0000043026540288,-0.06145863607525846,-0.0018367213285659738,1.120107889175415,0.2662520408630371,0.04095042124390591,0.259481281042099,1.346627950668335
13,0,0,1.0,0.0015051887999564955,0.0025178738385936237,-0.0018367213285659738,-1.6189720630645752,0.05440312996506691,0.003619186813011759,-0.049664340913295746,-0.015645978972313644,17.50057029724121,-0.12010788917541504,0.1199584960937499,1.0000043026540288,-0.06145863607525846,-0.0018367213285659738,1.120107889175415,0.2867119312286377,0.04095042124390591,0.259481281042099,1.346627950668335
14,0,0,1.0,0.0005206794328846096,-0.0021707906882545485,-0.0009785412144012993,1.725362777709961,-0.09779167920351028,0.031952045857906355,-0.08067720383405685,0.10700274258852249,19.9843807220459,-0.1641625165939331,-0.06675679683685312,1.0000024917246029,-0.06185430660843871,-0.0009785412144012993,1.164162516593933,0.3071761131286621,0.039282888174056875,0.2685033679008484,1.6137654781341553
15,0,0,1.0,0.0005206794328846096,-0.0021707906882545485,-0.0009785412144012993,1.725362777709961,-0.09779167920351028,0.031952045857906355,-0.07928057760000229,-0.09939690679311533,17.921606063842773,-0.1641625165939331,-0.06675679683685312,1.0000024917246029,-0.06185430660843871,-0.0009785412144012993,1.164162516593933,0.32758092880249023,0.039282888174056875,0.2685033679008484,1.6137654781341553
16,0,0,1.0,0.0007376277858140896,-0.02790227716719139,0.00072473690096006,-0.20892201364040375,0.05302610620856286,0.04535074532032012,-0.03716306388378143,-0.06581295281648411,18.3616943359375,-0.23565256595611572,-0.3126959085464478,1.0003896670039139,-0.06209707632660888,0.00072473690096006,1.2356525659561157,0.34815311431884766,0.0366574898362158,0.26954779028892517,1.9521739482879639
17,0,0,1.0,0.0011248030234474904,0.013633812870553902,0.001597231318054001,2.7956252098083496,-0.008774327114224429,0.041329529136419296,-0.027624117210507393,0.14224188029766321,19.51932144165039,-0.2979058027267456,-0.49792597293853763,1.00009358027556,-0.06223914399743103,0.001597231318054001,1.2979058027267456,0.36867594718933105,0.035970602184533865,0.26681819558143616,2.1986374855041504
18,0,0,1.0,0.0011248030234474904,0.013633812870553902,0.001597231318054001,2.7956252098083496,-0.008774327114224429,0.041329529136419296,-0.03690985590219498,0.011915229260923546,16.88656997680664,-0.2979058027267456,-0.49792597293853763,1.00009358027556,-0.06223914399743103,0.001597231318054001,1.2979058027267456,0.38918209075927734,0.035970602184533865,0.26681819558143616,2.1986374855041504
19,0,0,1.0,-0.000299009445589652,-0.005326484723150897,0.0029048098425060406,-1.6506239175796509,-0.14812293648719788,0.01743635535240175,-0.05427934601902962,-0.09022666513919599,18.976102828979492,-0.37961363792419434,-0.7169184684753418,1.0000142305914106,-0.062105402350425956,0.0029048098425060406,1.3796136379241943,0.409682035446167,0.03384414315223669,0.2530718147754669,2.481917142868042
20,0,0,1.0,-0.000299009445589652,-0.005326484723150897,0.0029048098425060406,-1.6506239175796509,-0.14812293648719788,0.01743635535240175,-0.040806252509355545,0.0937060713768026,16.874774932861328,-0.37961363792419434,-0.7169184684753418,1.0000142305914106,-0.062105402350425956,0.0029048098425060406,1.3796136379241943,0.43019700050354004,0.03384414315223669,0.2530718147754669,2.481917142868042
21,0,0,1.0,0.001263484483441702,0.02967437389966651,0.0020376363548637697,0.5060631632804871,0.18488270044326782,-0.05584505945444109,-0.03350852057337761,0.028786402195694148,17.026893615722656,-0.4566056728363037,-0.8974647521972656,1.0004412443814887,-0.06286256015300776,0.0020376363548637697,1.4566056728363037,0.4506978988647461,0.031490746885537824,0.24664552509784698,2.7058355808258057
22,0,0,1.0,0.001527852863168358,0.0027698270795596977,0.00037528460076133064,-1.5897117853164673,-0.13364176452159882,-0.07866223901510237,-0.06200004741549492,0.0553046651184578,15.641160011291504,-0.5692341327667236,-1.1264175415039062,1.0000050031560859,-0.06381381303072002,0.00037528460076133064,1.5692341327667236,0.4711151123046875,0.029687706381082223,0.23359237611293793,2.97479510307312
23,0,0,1.0,0.001527852863168358,0.0027698270795596977,0.00037528460076133064,-1.5897117853164673,-0.13364176452159882,-0.07866223901510237,-0.08084895461797714,0.0520400814712069,17.517969131469727,-0.5692341327667236,-1.1264175415039062,1.0000050031560859,-0.06381381303072002,0.00037528460076133064,1.5692341327667236,0.49155592918395996,0.029687706381082223,0.23359237611293793,2.97479510307312
24,0,0,1.0,0.001111924233681382,0.02462038170681031,-0.003227651449575576,0.020080480724573135,0.11995595693588255,-0.08079135417938234,-0.08084895461797714,0.0520400814712069,17.517969131469727,-0.6612904071807861,-1.3133436203002928,1.0003037765407592,-0.06413865089416532,-0.003227651449575576,1.6612904071807861,0.5120680332183838,0.027147211134433403,0.22220419347286224,3.194282293319702
25,0,0,1.0,7.578066002243751e-05,0.0042656839232204855,-0.00539018603444324,1.5650880336761475,-0.03701428696513177,-0.033481046557426446,-0.014086034148931503,0.08892139792442519,16.12164306640625,-0.777144193649292,-1.532483673095703,1.0000091009700258,-0.06492409855127364,-0.00539018603444324,1.777144193649292,0.5325169563293457,0.026568094268440826,0.21816374361515045,3.44366192817688
26,0,0,1.0,7.578066002243751e-05,0.0042656839232204855,-0.00539018603444324,1.5650880336761475,-0.03701428696513177,-0.033481046557426446,-0.047064732760190964,0.07269484549761017,16.185773849487305,-0.777144193649292,-1.532483673095703,1.0000091009700258,-0.06492409855127364,-0.00539018603444324,1.777144193649292,0.552994966506958,0.026568094268440826,0.21816374361515045,3.44366192817688
27,0,0,1.0,0.002239247656349405,0.030971181273781154,-0.005687284362666545,0.5247432589530945,0.20446941256523132,-0.007582630962133433,-0.05372682213783264,-0.10875246673822211,15.59638500213623,-0.8784909248352051,-1.6949421405792235,1.0004823071184896,-0.065102003514767,-0.005687284362666545,1.878490924835205,0.5734090805053711,0.025598358362912733,0.2052270621061325,3.613079309463501
28,0,0,1.0,0.002239247656349405,0.030971181273781154,-0.005687284362666545,0.5247432589530945,0.20446941256523132,-0.007582630962133433,-0.0628066286444664,-0.0049217827618103565,15.133382797241211,-0.8784909248352051,-1.6949421405792235,1.0004823071184896,-0.065102003514767,-0.005687284362666545,1.878490924835205,0.5938510894775391,0.025598358362912733,0.2052270621061325,3.613079309463501
29,0,0,1.0,-0.0019051431056055575,-0.02886055025953658,-0.005755160983732524,-0.016942830756306648,-0.252848356962204,-0.011590957641601531,-0.04556278884410858,0.08068519830703966,18.786483764648438,-1.0182890892028809,-1.9126687049865723,1.0004184258099325,-0.06554171442985567,-0.005755160983732524,2.018289089202881,0.614375114440918,0.023444326594471508,0.21190987527370453,3.854447841644287
30,0,0,1.0,0.004142711910210779,-0.01684087561118932,-0.00738019206823858,-1.4861654043197632,-0.0767183229327202,-0.06389030814170836,-0.02587769366800785,-0.03488238528370669,15.351880073547363,-1.1469738483428955,-2.052356719970703,1.0001504066147806,-0.06644083559513125,-0.00738019206823858,2.1469738483428955,0.6348679065704346,0.022697024047374274,0.21288543939590454,4.087261199951172
31,0,0,1.0,0.004142711910210779,-0.01684087561118932,-0.00738019206823858,-1.4861654043197632,-0.0767183229327202,-0.06389030814170836,-0.028179064393043518,-0.012060509994623981,16.860231399536133,-1.1469738483428955,-2.052356719970703,1.0001504066147806,-0.06644083559513125,-0.00738019206823858,2.1469738483428955,0.655493974685669,0.022697024047374274,0.21288543939590454,4.087261199951172
32,0,0,1.0,-0.0006833188141673367,-0.03153507740878304,-0.008339662549832644,-0.1448589712381363,-0.3163401186466217,-0.06413103640079494,-0.06385507434606552,0.09652109444141586,16.199907302856445,-1.2931723594665527,-2.1879646301269533,1.0004976702472768,-0.06781107932329213,-0.008339662549832644,2.2931723594665527,0.6761419773101807,0.02016962692141485,0.2240068018436432,4.313274383544922
33,0,0,1.0,-0.0006833188141673367,-0.03153507740878304,-0.008339662549832644,-0.1448589712381363,-0.3163401186466217,-0.06413103640079494,-0.05589517951011658,-0.03852906450629053,14.813618659973145,-1.2931723594665527,-2.1879646301269533,1.0004976702472768,-0.06781107932329213,-0.008339662549832644,2.2931723594665527,0.696721076965332,0.02016962692141485,0.2240068018436432,4.313274383544922
34,0,0,1.0,0.0025167898028589605,-0.0019027344977466311,-0.01135935952700653,-1.191921353340149,0.10849386453628539,-0.07551161944866182,0.0014773644506931305,-0.08218856900930198,16.8885498046875,-1.4472734928131104,-2.317846202850342,1.0000049773315631,-0.06950604170560874,-0.01135935952700653,2.4472734928131104,0.7172970771789551,0.018224228173493832,0.21929652988910675,4.529743671417236
35,0,0,1.0,-0.0007834084709408055,-0.012967716990673653,-0.013853039041444687,1.8595120906829834,0.09185412526130675,-0.06054382771253587,-0.042621925473213196,0.09477362036705198,14.711099624633789,-1.596515417098999,-2.424981498718262,1.0000843936239991,-0.07059481739997903,-0.013853039041444687,2.596515417098999,0.7378330230712891,0.01645608805119939,0.23061615228652954,4.7083024978637695
36,0,0,1.0,-0.0007834084709408055,-0.012967716990673653,-0.013853039041444687,1.8595120906829834,0.09185412526130675,-0.06054382771253587,-0.06810051202774048,0.026004172861577895,14.820292472839355,-1.596515417098999,-2.424981498718262,1.0000843936239991,-0.07059481739997903,-0.013853039041444687,2.596515417098999,0.7583780288696289,0.01645608805119939,0.23061615228652954,4.7083024978637695
37,0,0,1.0,0.0016714686936435486,0.004351205108460221,-0.014721296057424501,0.004828985780477524,0.07271236926317215,-0.04552541300654412,-0.03499399125576019,-0.09213184565305509,16.416358947753906,-1.7273039817810059,-2.5115757942199712,1.0000108634862743,-0.07129557430744211,-0.014721296057424501,2.727303981781006,0.7789220809936523,0.014918116852640561,0.22790557146072388,4.852626323699951
38,0,0,1.0,-0.0029082188064822327,-0.021542141965885327,-0.015914864887556623,1.7234241962432861,0.05947282537817954,-0.035613823682069785,-0.025694765150547028,0.06070100516081029,14.09932804107666,-1.9131324291229248,-2.633740615844727,1.000236306679034,-0.07245162129402204,-0.015914864887556623,2.913132429122925,0.7993769645690918,0.012321812100707919,0.23974700272083282,5.056234359741211
39,0,0,1.0,-0.0029082188064822327,-0.021542141965885327,-0.015914864887556623,1.7234241962432861,0.05947282537817954,-0.035613823682069785,-0.038686685264110565,0.0549730248749274,14.534097671508789,-1.9131324291229248,-2.633740615844727,1.000236306679034,-0.07245162129402204,-0.015914864887556623,2.913132429122925,0.8198831081390381,0.012321812100707919,0.23974700272083282,5.056234359741211
