,action_p,action_r,action_y,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pidzv_out_limited,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
0,0,0.01042850670595119,0,1.010428506705951,0.0014228633679847227,-0.009733500012754463,0.0012885164343358975,0.3227740228176117,0.04816329479217529,-0.011765979230403905,0.004054374992847443,0.04747657850384827,9.355887413024902,0.45101251415070215,-0.17938768863677979,0.4510196460774212,-0.0483181662857534,0.0012885164343358975,1.1784312725067139,0.021148204803466797,-0.005598096176981927,-0.03045327216386795,-0.052503980696201324
1,0,0.02056331535358918,0,1.0205633153535891,0.0014228633679847227,-0.009733500012754463,0.0012885164343358975,0.3227740228176117,0.04816329479217529,-0.011765979230403905,0.002096631331369281,-0.01960977166890977,9.884749412536621,0.45709791757486995,-0.1680027658007628,0.4571200341205656,-0.0483181662857534,0.0012885164343358975,1.1784312725067139,0.04166221618652344,-0.005598096176981927,-0.03045327216386795,-0.052503980696201324
2,0,0.030490213761493634,0,1.0304902137614937,0.002059562151467658,-0.0015899100402536953,0.0009694269702085313,-0.9921913743019104,-0.01638009399175644,-0.011841367930173872,-0.006839449051767588,-0.01224595494568231,9.547801971435547,0.4609411130810113,-0.15786795715312474,0.4609634155785693,-0.04924300685524956,0.0009694269702085313,1.1771750450134277,0.06219315528869629,-0.005338488612323999,-0.032136544585227966,-0.05357159674167633
3,0,0.040068127064334484,0,1.0400681270643344,0.0011843475056052756,0.009692252993947421,0.0006979675949938597,1.2711867094039917,-0.02382436767220497,-0.010816467925906178,-0.020447177812457085,0.06939800828695421,10.09436321258545,0.46565518339065715,-0.146684831251934,0.4656567595463085,-0.050115939229726944,0.0006979675949938597,1.1758711338043213,0.08267521858215332,-0.00542612746357918,-0.02900101989507675,-0.034754879772663116
4,0,0.04925573495158916,0,1.0492557349515892,0.0011843475056052756,0.009692252993947421,0.0006979675949938597,1.2711867094039917,-0.02382436767220497,-0.010816467925906178,-0.011376884765923023,0.01552344299852979,10.691973686218262,0.46227913015389605,-0.1358030067399869,0.46230116843099467,-0.050115939229726944,0.0006979675949938597,1.1758711338043213,0.10322213172912598,-0.00542612746357918,-0.02900101989507675,-0.034754879772663116
5,0,0.05791944387003868,0,1.0579194438700388,0.00046695614213250366,0.014082458541596043,0.0006033053971626535,-0.5295220613479614,-0.07333751022815704,-0.00818029884248971,-0.011095819994807243,-0.006510584615169686,10.365513801574707,0.46577045227063785,-0.1266153988527321,0.465792656989869,-0.0509116761386396,0.0006033053971626535,1.1753089427947998,0.12380218505859375,-0.006075092591345316,-0.03345286473631859,-0.013066701591014862
6,0,0.06596554890500916,0,1.0659655489050093,0.00046695614213250366,0.014082458541596043,0.0006033053971626535,-0.5295220613479614,-0.07333751022815704,-0.00818029884248971,-0.025944478809833527,0.06891606003046175,11.313319206237793,0.4605768953744995,-0.11738949892476103,0.46062261916805686,-0.0509116761386396,0.0006033053971626535,1.1753089427947998,0.1442880630493164,-0.006075092591345316,-0.03345286473631859,-0.013066701591014862
7,0,0.07333558171588354,0,1.0733355817158836,-0.0017808651830393152,0.013251538121885847,0.00038329362452080924,1.9061269760131836,0.009777000173926352,-0.013032366521656515,0.0006585062947124243,0.03034547530114791,11.434542655944824,0.4636027840038901,-0.10934339388979053,0.46364880819268744,-0.0516789741814138,0.00038329362452080924,1.175758957862854,0.16491913795471191,-0.007287788204848777,-0.033763933926820755,0.023402774706482887
8,0,0.07992887548600554,0,1.0799288754860055,-0.0025693626304550366,0.01655877422707909,-0.0002149026520886543,-0.8659292459487915,0.04420137777924538,-0.022076983004808433,0.01955769956111908,-0.04730585217475753,11.281423568725586,0.4515313482803121,-0.10242337614697039,0.4515717124455594,-0.05259286612272278,-0.0002149026520886543,1.1785844564437866,0.1854541301727295,-0.00822366960346701,-0.04786740615963936,0.10070273280143738
9,0,0.0856737778929097,0,1.0856737778929098,-0.0025693626304550366,0.01655877422707909,-0.0002149026520886543,-0.8659292459487915,0.04420137777924538,-0.022076983004808433,0.01604290120303631,0.08752169460058362,12.202278137207031,0.42171976649048754,-0.09865558095778115,0.421778981613785,-0.05259286612272278,-0.0002149026520886543,1.1785844564437866,0.20602202415466309,-0.00822366960346701,-0.04786740615963936,0.10070273280143738
10,0,0.09051935801336831,0,1.0905193580133683,-0.00103663008257243,0.023707231492587,-0.0004981071400040562,1.6000009775161743,0.13543741405010223,-0.02261092513799669,0.02290033921599388,0.044855706393720086,11.163646697998047,0.4236305006305446,-0.09291067855087687,0.42368998404659636,-0.05321997404098526,-0.0004981071400040562,1.18202805519104,0.2265779972076416,-0.007973414845764666,-0.05541668459773064,0.13942724466323853
11,0,0.09439803115393568,0,1.0943980311539356,-0.00103663008257243,0.023707231492587,-0.0004981071400040562,1.6000009775161743,0.13543741405010223,-0.02261092513799669,0.01405022107064724,-0.021123245358465905,9.782746315002441,0.4082396165514244,-0.09150869717767174,0.4083545848649961,-0.05321997404098526,-0.0004981071400040562,1.18202805519104,0.24710917472839355,-0.007973414845764666,-0.05541668459773064,0.13942724466323853
12,0,0.09732049960349047,0,1.0973204996034904,0.001659407258021637,0.045931931205791574,-0.0012084949480187554,-1.0560566186904907,0.08091820031404495,-0.01827751472592355,0.01619769260287285,0.04061522707343228,10.33741569519043,0.40933697127025065,-0.0876300240371044,0.40945224862051627,-0.05442049354314819,-0.0012084949480187554,1.1888691186904907,0.2680351734161377,-0.006997952237725295,-0.07684269547462463,0.16154661774635315
13,0,0.09916921944161616,0,1.0991692194416163,0.0023545431995867384,0.06973657527107212,-0.0011564744570485598,0.7294315099716187,0.000652980059385301,0.010724708437919617,-0.00011810008436441422,0.050044644623995965,9.316326141357422,0.3984155935433797,-0.0915486190870003,0.39883678955015955,-0.05525919795036331,-0.0011564744570485598,1.194239616394043,0.28858518600463867,-0.006417389959096948,-0.09245187044143677,0.1516222059726715
14,0,0.09996560087536371,0,1.0999656008753638,0.0023545431995867384,0.06973657527107212,-0.0011564744570485598,0.7294315099716187,0.000652980059385301,0.010724708437919617,-0.007176053710281849,-0.01207048073410878,8.962701797485352,0.4004832619008316,-0.0950703969524267,0.4014601649819087,-0.05525919795036331,-0.0011564744570485598,1.194239616394043,0.3091590404510498,-0.006417389959096948,-0.09245187044143677,0.1516222059726715
15,0,0.09970784271880838,0,1.0997078427188083,0.0029180710835354368,0.0602452674811525,-0.0006585806246693424,-0.7423071265220642,0.0041809701360762145,0.0238615944981575,0.00013809720985591412,0.06062291190028303,9.190352439880371,0.4003100220313479,-0.0942740155186792,0.40128650252656844,-0.05603121593594567,-0.0006585806246693424,1.1995344161987305,0.3296830654144287,-0.005975562147796194,-0.11078076809644699,0.12654106318950653
16,0,0.09840178889313941,0,1.0984017888931394,0.0014596503450579233,0.08228495283282312,0.0002871140526457094,0.9476432800292969,-0.010858371853828427,0.02496080845594406,-0.011376824229955673,0.06275480985641582,8.405691146850586,0.4076687206867779,-0.09982657347992219,0.40841139522517117,-0.056746087968349616,0.0002871140526457094,1.2041302919387817,0.35017919540405273,-0.005957379005849401,-0.13229604065418243,0.08358140289783478
17,0,0.09606400816243223,0,1.0960640081624322,0.0014596503450579233,0.08228495283282312,0.0002871140526457094,0.9476432800292969,-0.010858371853828427,0.02496080845594406,-0.012229401618242264,0.005282737314702116,8.453675270080566,0.42211319316527157,-0.1057285030456423,0.4235467118671109,-0.056746087968349616,0.0002871140526457094,1.2041302919387817,0.37075304985046387,-0.005957379005849401,-0.13229604065418243,0.08358140289783478
18,0,0.09269487284392304,0,1.092694872843923,0.00015365426538800248,0.0696783226559958,0.0010964407234758705,0.46835437417030334,-0.061555203050374985,0.01180998049676419,-0.005824745632708073,0.05083984136581529,8.832901000976562,0.42079478549964033,-0.10806628377634953,0.4222238268194032,-0.0573908649384977,0.0010964407234758705,1.2071285247802734,0.3913881778717041,-0.0062382109463215265,-0.1520422399044037,0.04297717660665512
19,0,0.08833827271475998,0,1.08833827271476,0.00015365426538800248,0.0696783226559958,0.0010964407234758705,0.46835437417030334,-0.061555203050374985,0.01180998049676419,-0.02198694460093975,0.08028650283813585,8.892901420593262,0.4341747070950258,-0.11443365193635047,0.4352308225866635,-0.0573908649384977,0.0010964407234758705,1.2071285247802734,0.4119300842285156,-0.0062382109463215265,-0.1520422399044037,0.04297717660665512
20,0,0.08304484571535053,0,1.0830448457153505,-0.0006442758287314075,0.08668481729373911,0.0011840753442541013,1.0554945468902588,-0.025312235578894615,0.0051579489372670685,-0.019038869068026543,0.01333983149379605,9.252510070800781,0.43210853218601625,-0.11879025206551352,0.43315962177611206,-0.05801929906010644,0.0011840753442541013,1.2091938257217407,0.43254518508911133,-0.007113066967576784,-0.177835151553154,0.016447696834802628
21,0,0.0769195834352257,0,1.0769195834352256,-0.0026281216773209586,0.07441754982811936,0.0010183976632528366,-0.3228565752506256,-0.04636581614613533,-0.006461437791585916,-0.005479044280946255,0.032012704759837314,9.103231430053711,0.4394916395647242,-0.1261489800063902,0.44114814354749426,-0.05876748636364953,0.0010183976632528366,1.2098767757415771,0.45300912857055664,-0.008184636011719747,-0.19700291752815247,-0.0010559671791270386
22,0,0.0699710800734677,0,1.0699710800734676,-0.0026281216773209586,0.07441754982811936,0.0010183976632528366,-0.3228565752506256,-0.04636581614613533,-0.006461437791585916,-0.01128851342946291,0.08970281481742971,9.130770683288574,0.4435060178000571,-0.1329571923063515,0.44473845573591286,-0.05876748636364953,0.0010183976632528366,1.2098767757415771,0.47359800338745117,-0.008184636011719747,-0.19700291752815247,-0.0010559671791270386
23,0,0.062256215395440274,0,1.0622562153954402,-0.0025754558839111655,0.0972049432221287,0.0005599179351452745,-0.31579095125198364,-0.019181221723556522,-0.016706820577383038,-0.0017876120982691646,0.03842939063906788,9.699186325073242,0.4404489169983759,-0.1399056956681095,0.44167285970113335,-0.05990490689873712,0.0005599179351452745,1.2102880477905273,0.4941260814666748,-0.009569776244461585,-0.22747716307640076,-0.017599105834960938
24,0,0.05379451510498933,0,1.0537945151049892,-0.0027728780037744026,0.07460447615064318,0.00011819563713438827,-0.6524796485900879,-0.006006630603224042,-0.02155843935906887,0.012149041518568993,0.028313064947725543,9.793116569519043,0.44355485231679814,-0.1480318323950871,0.4456601430334922,-0.060979619622230696,0.00011819563713438827,1.210422396659851,0.5149610042572021,-0.010493530891835745,-0.2552433907985687,-0.0110656525939703
25,0,0.044859397371203695,0,1.0448593973712037,-0.0027728780037744026,0.07460447615064318,0.00011819563713438827,-0.6524796485900879,-0.006006630603224042,-0.02155843935906887,0.004172776360064745,0.09583549946546682,10.437785148620605,0.4372119268985702,-0.15662788155486185,0.43843316368124724,-0.060979619622230696,0.00011819563713438827,1.210422396659851,0.5355570316314697,-0.010493530891835745,-0.2552433907985687,-0.0110656525939703
26,0,0.03543764343869426,0,1.0354376434386943,-0.000940946827234436,0.09927618116952133,-0.0003942947587494067,0.3855932950973511,0.05524792522192001,-0.01921790465712548,0.013627169653773308,0.0472278930246843,10.627913475036621,0.4333288851116666,-0.16556299928864737,0.43453927563611716,-0.06161667034029977,-0.0003942947587494067,1.2106198072433472,0.5561151504516602,-0.01042878255248076,-0.27872294187545776,0.0014519254909828292
27,0,0.02557775132649233,0,1.0255777513264923,-0.000940946827234436,0.09927618116952133,-0.0003942947587494067,0.3855932950973511,0.05524792522192001,-0.01921790465712548,0.027067551389336586,0.005224015563727659,10.07580852508545,0.4241209198926919,-0.1751821638046529,0.4262197429384436,-0.06161667034029977,-0.0003942947587494067,1.2106198072433472,0.5768492221832275,-0.01042878255248076,-0.27872294187545776,0.0014519254909828292
28,0,0.015509322097435625,0,1.0155093220974356,0.0019002049120123276,0.07205941965688725,-0.0008372404381941767,0.9669972062110901,0.08045715093612671,-0.010620204731822024,0.023072466254234314,0.11004155129194387,10.381342887878418,0.41980397508499545,-0.18504205591685485,0.4218814351117951,-0.06257702410221118,-0.0008372404381941767,1.2115718126296997,0.5974531173706055,-0.00953396689146764,-0.30591490864753723,0.01572543755173683
29,0,0.005272318234286864,0,1.0052723182342869,0.0026037360293177537,0.08389682631634025,-0.0009094567192618661,0.10415973514318466,0.027511635795235634,-0.010076615959405903,0.00663721514865756,0.0048188595101249405,9.88718318939209,0.40926282055836216,-0.1960624905322641,0.4103284260145446,-0.06314802914857882,-0.0009094567192618661,1.2125144004821777,0.6179940700531006,-0.008599066175520496,-0.32859671115875244,0.02125714346766472
