,action_p,action_r,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
18,0,0,1.0,0.00447566342836251,0.008166626657183883,-0.000485553214196692,-0.09800473600625992,-0.010001914575695992,-0.0004609316238202142,-0.02460491470992565,-0.03484749794006177,13.961983680725098,-0.13745331764221191,0.6828878819942474,-0.054463051259517774,-0.000485553214196692,1.137453317642212,0.3896770477294922,0.04098789393901817,-0.11746731400489809,0.39106687903404236
19,0,0,1.0,0.004293409886370455,-0.002567911978251989,-0.000487758324789204,-0.5391107797622681,-0.00543717248365283,0.0002832489553838975,-0.024925008416175842,-0.01867337152361739,10.674264907836914,-0.13745331764221191,0.6828878819942474,-0.05416004732251178,-0.000487758324789204,1.1508667469024658,0.41023683547973633,0.04114200919866554,-0.11601027846336366,0.39839115738868713
20,0,0,1.0,0.005032584610355532,0.005940259262575655,-0.0004278506272200092,0.31375932693481445,0.03630883991718292,0.002364017535001035,-0.02568790316581726,0.007522617466748518,6.183245658874512,-0.15086674690246582,0.6704452574253082,-0.05382530763745318,-0.0004278506272200092,1.1602941751480103,0.4307539463043213,0.041012462228536536,-0.11542376875877382,0.3183211386203766
21,0,0,1.0,0.005032584610355532,0.005940259262575655,-0.0004278506272200092,0.31375932693481445,0.03630883991718292,0.002364017535001035,-0.025396469980478287,-0.013581618666648162,5.740877628326416,-0.16029417514801025,0.7128308117389679,-0.05382530763745318,-0.0004278506272200092,1.1602941751480103,0.45130491256713867,0.041012462228536536,-0.11542376875877382,0.3183211386203766
22,0,0,1.0,0.005002770699963983,0.0026927684530415937,-0.00028197140152677445,0.05307772383093834,-0.04914916306734085,0.0054253414273262085,-0.02119802124798298,-0.027064468711612402,18.023605346679688,-0.16029417514801025,0.7128308117389679,-0.05412653461098682,-0.00028197140152677445,1.1723933219909668,0.4717750549316406,0.04203982278704635,-0.11582303047180177,0.4533653259277344
23,0,0,1.0,0.005002770699963983,0.0026927684530415937,-0.00028197140152677445,0.05307772383093834,-0.04914916306734085,0.0054253414273262085,-0.021460313349962234,0.015008120797576631,17.236488342285156,-0.1723933219909668,0.6245448112487793,-0.05412653461098682,-0.00028197140152677445,1.1723933219909668,0.4921848773956299,0.04203982278704635,-0.11582303047180177,0.4533653259277344
24,0,0,1.0,0.0044396689733849914,0.012456642709596535,-0.00018165372522662747,0.5765724182128906,0.00464433478191495,0.004627557937055825,-0.027198249474167824,-0.0026052452158171176,9.541175842285156,-0.1723933219909668,0.6245448112487793,-0.054453521966934315,-0.00018165372522662747,1.1938762664794922,0.5127129554748535,0.04249190911650648,-0.1179698556661606,0.5839101076126099
25,0,0,1.0,0.004597383164993394,0.008420453436186297,-7.092340825338757e-05,-0.34289294481277466,-0.03855261579155922,8.102824358502875e-05,-0.024192756041884422,-0.02973483875393754,9.265215873718262,-0.1938762664794922,0.5333281755447388,-0.05430839955806743,-7.092340825338757e-05,1.2155357599258423,0.5331459045410156,0.04276025295257558,-0.12083625048398973,0.6015717387199402
26,0,0,1.0,0.004597383164993394,0.008420453436186297,-7.092340825338757e-05,-0.34289294481277466,-0.03855261579155922,8.102824358502875e-05,-0.028868243098258972,0.005353617947549821,9.743963241577148,-0.21553575992584229,0.5097355008125305,-0.05430839955806743,-7.092340825338757e-05,1.2155357599258423,0.5535838603973389,0.04276025295257558,-0.12083625048398973,0.6015717387199402
27,0,0,1.0,0.004876021175429271,0.01866108218682719,-0.00015647975541913318,0.14710141718387604,0.021454837173223495,-0.0029158657416701343,-0.026068946346640587,-0.00572072807699376,5.384024143218994,-0.21553575992584229,0.5097355008125305,-0.05411514639854443,-0.00015647975541913318,1.234508752822876,0.5740299224853516,0.04261329770088186,-0.12363263964653017,0.5441330075263977
28,0,0,1.0,0.004876021175429271,0.01866108218682719,-0.00015647975541913318,0.14710141718387604,0.021454837173223495,-0.0029158657416701343,-0.024194102734327316,-0.02756393700837935,12.577102661132812,-0.23450875282287598,0.5328149437904358,-0.05411514639854443,-0.00015647975541913318,1.234508752822876,0.5944888591766357,0.04261329770088186,-0.12363263964653017,0.5441330075263977
29,0,0,1.0,0.004774218099412609,0.007734668334974503,-0.0002380447478230691,-0.6097947955131531,-0.007283552549779415,-0.0028018858283758155,-0.02541728876531124,-0.013747931458055196,6.340568542480469,-0.23450875282287598,0.5328149437904358,-0.0538938380777837,-0.0002380447478230691,1.2508820295333862,0.6149759292602539,0.04243709892034522,-0.12512947618961334,0.4672450125217438
30,0,0,1.0,0.0050815450558020095,0.0042489387205896356,-0.0002989853973956523,0.24181658029556274,0.025998560711741447,-4.55215740657909e-05,-0.021795351058244705,0.004315103869886661,11.876834869384766,-0.25088202953338623,0.569123774766922,-0.0534600652754308,-0.0002989853973956523,1.2666431665420532,0.6354429721832275,0.0427416115999221,-0.12464986741542818,0.4499862492084503
31,0,0,1.0,0.0050815450558020095,0.0042489387205896356,-0.0002989853973956523,0.24181658029556274,0.025998560711741447,-4.55215740657909e-05,-0.025369541719555855,-0.012874467298386883,13.04134464263916,-0.2666431665420532,0.5700223505496979,-0.0534600652754308,-0.0002989853973956523,1.2666431665420532,0.6558549404144287,0.0427416115999221,-0.12464986741542818,0.4499862492084503
32,0,0,1.0,0.003950031399415789,-0.002132788803462491,-0.00021300830798834104,0.7378998398780823,-0.006803521420806646,-0.0015679413918405763,-0.015899857506155968,-0.04435474798083011,24.045839309692383,-0.2666431665420532,0.5700223505496979,-0.05400256067514432,-0.00021300830798834104,1.2920598983764648,0.676306962966919,0.04477858915925012,-0.12068117409944536,0.9246032238006592
33,0,0,1.0,0.0045674202423291186,0.011547785192190586,-0.00032353774557976735,0.3894917070865631,0.03676712140440941,-0.011069116182625299,-0.03396680951118469,0.05548314005136798,25.140764236450195,-0.29205989837646484,0.2700021266937256,-0.054059613496065265,-0.00032353774557976735,1.3302775621414185,0.6967329978942871,0.046499118208885,-0.12419008463621141,1.382408857345581
34,0,0,1.0,0.0045674202423291186,0.011547785192190586,-0.00032353774557976735,0.3894917070865631,0.03676712140440941,-0.011069116182625299,-0.026137955486774445,-0.06532441824674333,22.323261260986328,-0.33027756214141846,-0.027611851692199707,-0.054059613496065265,-0.00032353774557976735,1.3302775621414185,0.7172050476074219,0.046499118208885,-0.12419008463621141,1.382408857345581
35,0,0,1.0,0.0016453263589023537,-0.014932855116028187,-0.0015794333525474664,0.7460532188415527,0.022352151572704308,-0.04602000117301941,-0.010882028378546238,-0.04554247856139866,22.074047088623047,-0.33027756214141846,-0.027611851692199707,-0.05379767715930952,-0.0015794333525474664,1.3864009380340576,0.7376689910888672,0.04691274836659407,-0.11299858987331392,1.7824405431747437
36,0,0,1.0,0.0016453263589023537,-0.014932855116028187,-0.0015794333525474664,0.7460532188415527,0.022352151572704308,-0.04602000117301941,-0.010193384252488613,-0.05745979771017804,18.27695655822754,-0.3864009380340576,-0.3013048887252808,-0.05379767715930952,-0.0015794333525474664,1.3864009380340576,0.7581620216369629,0.04691274836659407,-0.11299858987331392,1.7824405431747437
37,0,0,1.0,0.0026297547628839424,-0.021941474303603006,-0.003582302458522995,-2.165616750717163,-0.1731134057044983,-0.059286825358867624,-0.010193384252488613,-0.05745979771017804,18.27695655822754,-0.3864009380340576,-0.3013048887252808,-0.05347381159663215,-0.003582302458522995,1.4495848417282104,0.7786328792572021,0.04813368618488283,-0.11115382611751558,2.074761152267456
38,0,0,1.0,-0.0003575161454255181,-0.03506097165888479,-0.005177163568179595,0.8971769213676453,0.010721730068325986,-0.0904502421617508,-0.026759816333651543,0.07243541628122552,18.166656494140625,-0.44958484172821045,-0.5146075963974,-0.05312902107834831,-0.005177163568179595,1.5156995058059692,0.7990560531616211,0.04716425761580437,-0.09164048731327058,2.313206195831299
39,0,0,1.0,-0.0003575161454255181,-0.03506097165888479,-0.005177163568179595,0.8971769213676453,0.010721730068325986,-0.0904502421617508,-0.02699541673064232,-0.04772619158029341,17.54762077331543,-0.5156995058059692,-0.6973434209823609,-0.05312902107834831,-0.005177163568179595,1.5156995058059692,0.819537878036499,0.04716425761580437,-0.09164048731327058,2.313206195831299
40,0,0,1.0,0.0018441638771612096,-0.035086806801737994,-0.008190991343533039,-1.8614134788513184,-0.129103422164917,-0.05783157050609587,-0.014240960590541363,-0.06184254586696404,18.043468475341797,-0.5156995058059692,-0.6973434209823609,-0.05243094265460984,-0.008190991343533039,1.601869821548462,0.8399438858032227,0.047530286014079715,-0.07653681188821794,2.601384162902832
41,0,0,1.0,0.0018441638771612096,-0.035086806801737994,-0.008190991343533039,-1.8614134788513184,-0.129103422164917,-0.05783157050609587,-0.048662636429071426,0.09062727540731656,18.43844985961914,-0.6018698215484619,-0.9219523906707764,-0.05243094265460984,-0.008190991343533039,1.601869821548462,0.860522985458374,0.047530286014079715,-0.07653681188821794,2.601384162902832
42,0,0,1.0,0.001498677014829799,-0.008707377555849155,-0.009833450229119564,1.2191534042358398,0.14677351713180542,-0.040358733385801336,-0.030683066695928574,-0.062456276267765,15.91034984588623,-0.6018698215484619,-0.9219523906707764,-0.05262092873454111,-0.009833450229119564,1.6830793619155884,0.8810029029846191,0.04557017982006037,-0.053675461560487754,2.8373560905456543
43,0,0,1.0,0.0016138116695391812,-0.015378463866216004,-0.01061068410421741,-1.451210856437683,-0.0688048228621483,-0.05672375485301017,-0.011054472997784615,-0.11399245262145773,18.213481903076172,-0.6830793619155884,-1.1122612714767457,-0.05287501215934772,-0.01061068410421741,1.8017120361328125,0.9013988971710205,0.044371094554662316,-0.039385866373777396,3.1200644969940186
44,0,0,1.0,0.0016138116695391812,-0.015378463866216004,-0.01061068410421741,-1.451210856437683,-0.0688048228621483,-0.05672375485301017,-0.03296659514307976,0.07604270428419319,16.815908432006836,-0.8017120361328125,-1.3530659198760988,-0.05287501215934772,-0.01061068410421741,1.8017120361328125,0.9218728542327881,0.044371094554662316,-0.039385866373777396,3.1200644969940186
45,0,0,1.0,0.000510882996440282,-0.01066271208754554,-0.01286587647000545,1.766714096069336,0.16805531084537506,-0.05582287162542345,0.004285858944058418,-0.048747852444646814,15.725799560546875,-0.8017120361328125,-1.3530659198760988,-0.052915364503860675,-0.01286587647000545,1.9064439535140991,0.9425108432769775,0.043266631662845195,-0.028131147846579562,3.3387300968170166
46,0,0,1.0,-0.0006774381086811516,-0.02779225165516802,-0.015095425817029986,-0.3995527923107147,-0.1195182353258133,-0.048982143402099595,-0.010513434186577797,-0.11778385937213662,19.22606658935547,-0.9064439535140991,-1.5471044301986696,-0.052800565958023286,-0.015095425817029986,2.0189597606658936,0.9629478454589844,0.04267671331763223,-0.018344856798648845,3.596467971801758
47,0,0,1.0,-0.0006774381086811516,-0.02779225165516802,-0.015095425817029986,-0.3995527923107147,-0.1195182353258133,-0.048982143402099595,-0.024713249877095222,0.030885616317393408,16.435707092285156,-1.0189597606658936,-1.7578807830810548,-0.052800565958023286,-0.015095425817029986,2.0189597606658936,0.9834630489349365,0.04267671331763223,-0.018344856798648845,3.596467971801758
48,0,0,1.0,0.0002566335926277587,0.003140815965585725,-0.016042227938724563,1.8990769386291504,0.13222292065620422,-0.02785297855734827,-0.032069042325019836,-0.023280343040821872,16.86893653869629,-1.0189597606658936,-1.7578807830810548,-0.05269451066851638,-0.016042227938724563,2.1309895515441895,1.0039050579071045,0.0415204241871829,-0.016209783032536517,3.829761028289795
49,0,0,1.0,0.0002566335926277587,0.003140815965585725,-0.016042227938724563,1.8990769386291504,0.13222292065620422,-0.02785297855734827,-0.008143782615661621,-0.14071530103683255,17.756284713745117,-1.1309895515441895,-1.897856616973877,-0.05269451066851638,-0.016042227938724563,2.1309895515441895,1.0244719982147217,0.0415204241871829,-0.016209783032536517,3.829761028289795
50,0,0,1.0,0.0005253135249449154,-0.020618998398843198,-0.016248588722039145,-0.3333592116832733,-0.0525740422308445,0.00539090763777495,-0.026077765971422195,0.002505742944778858,15.075812339782715,-1.1309895515441895,-1.897856616973877,-0.05265957489609742,-0.016248588722039145,2.2796807289123535,1.0449929237365723,0.04089312255382488,-0.010877600871026525,4.074429035186768
51,0,0,1.0,0.001100891360483822,0.004529869818973962,-0.01578271891049853,-1.1428240537643433,-0.0268036276102066,0.01636758260428906,-0.04314243793487549,-0.012864332646129364,17.568479537963867,-1.2796807289123535,-2.0446574211120607,-0.0530607514083388,-0.01578271891049853,2.3844425678253174,1.065415859222412,0.03974238410592027,-0.010681612417101869,4.2762131690979
52,0,0,1.0,0.001100891360483822,0.004529869818973962,-0.01578271891049853,-1.1428240537643433,-0.0268036276102066,0.01636758260428906,-0.012845844030380249,-0.1539717912673927,19.034217834472656,-1.3844425678253174,-2.1657279014587405,-0.0530607514083388,-0.01578271891049853,2.3844425678253174,1.0859098434448242,0.03974238410592027,-0.010681612417101869,4.2762131690979
53,0,0,1.0,-9.587738050901257e-05,-0.02655651023305175,-0.015247347169290824,-0.443442702293396,-0.018096733838319775,0.025899097323417667,-0.026516880840063095,0.03437919914722632,15.460814476013184,-1.3844425678253174,-2.1657279014587405,-0.05338624864816693,-0.015247347169290824,2.539097547531128,1.1064538955688477,0.0386290736496443,-0.0017868705326691357,4.525211811065674
54,0,0,1.0,-9.587738050901257e-05,-0.02655651023305175,-0.015247347169290824,-0.443442702293396,-0.018096733838319775,0.025899097323417667,-0.009567010216414928,-0.007742632180450352,16.28907585144043,-1.539097547531128,-2.3151270866394045,-0.05338624864816693,-0.015247347169290824,2.539097547531128,1.1269118785858154,0.0386290736496443,-0.0017868705326691357,4.525211811065674
55,0,0,1.0,0.0017142405951468239,0.007160623106464901,-0.013988932399343838,-0.46502768993377686,0.0015947007341310427,0.0363602340221405,-0.020368389785289764,-0.12837147712707303,17.653127670288086,-1.539097547531128,-2.3151270866394045,-0.05356384813785582,-0.013988932399343838,2.702143907546997,1.1473169326782227,0.03808619081973971,-0.0011703402269631709,4.761388301849365
56,0,0,1.0,0.0008259738332014237,0.0013606422524953163,-0.01259140181364007,1.5236015319824219,0.03724626451730729,0.03447428345680236,-0.01972438022494316,0.01595401205122662,15.603604316711426,-1.702143907546997,-2.4568329811096192,-0.05378809198737175,-0.01259140181364007,2.848618984222412,1.167747974395752,0.037399716675280914,0.005859861150383941,4.974244117736816
57,0,0,1.0,0.0008259738332014237,0.0013606422524953163,-0.01259140181364007,1.5236015319824219,0.03724626451730729,0.03447428345680236,-0.01607382483780384,-0.02599896863102708,16.751203536987305,-1.848618984222412,-2.5845464706420898,-0.05378809198737175,-0.01259140181364007,2.848618984222412,1.1881608963012695,0.037399716675280914,0.005859861150383941,4.974244117736816
