,action_p,action_r,action_y,action_z,al_pitch,al_roll,al_yaw,angular_x,angular_y,angular_z,linear_acc_bodyx,linear_acc_bodyy,linear_acc_bodyz,pidz_out,pidzv_out,pos_x,pos_y,pos_z,time,velocity_x,velocity_y,velocity_z
63,0.05,0.0,0,1.0,0.050506225553389864,0.0040864456219084164,0.007337532672935089,-0.18801480531692505,0.10739743709564209,-0.007340650539845241,-0.6521703004837036,0.6396368741989146,8.255440711975098,0.538710590884672,-0.025277589321136468,0.00950122997164713,0.007337532672935089,1.020167589187622,1.3962910175323486,0.02359809167683124,-0.03798291832208634,-0.0094830859452486
64,0.05,0.0,0,1.0,0.05096175767120259,0.005725259576752056,0.008422424401874205,0.02515939436852932,-0.02387996576726436,0.06901014596223831,-0.3992893099784851,0.6854746937751779,7.097661018371582,0.5373097980414195,-0.02507729530334472,0.010458408854901659,0.008422424401874205,1.0200086832046509,1.4170989990234375,0.025759093463420858,-0.04075621068477631,-0.006829955149441954
65,0.05,0.0,0,1.0,0.05096175767120259,0.005725259576752056,0.008422424401874205,0.02515939436852932,-0.02387996576726436,0.06901014596223831,-0.04548577219247818,2.2784457206726083,6.6896162033081055,0.5353328905637724,-0.025015590190887445,0.010458408854901659,0.008422424401874205,1.0200086832046509,1.4379081726074219,0.025759093463420858,-0.04075621068477631,-0.006829955149441954
66,0.05,0.0,0,1.0,0.051823308996943575,0.006779110097723967,0.009094769432979015,0.12576961517333984,-0.014937657862901686,0.02082929387688637,-0.032387442886829376,1.3741165399551403,9.574542999267578,0.5355910778578384,-0.025143296718597406,0.011567029170691835,0.009094769432979015,1.019779920578003,1.4587571620941162,0.028096919879317277,-0.03876093402504922,-0.005489997565746304
67,0.05,0.0,0,1.0,0.051823308996943575,0.006779110097723967,0.009094769432979015,0.12576961517333984,-0.014937657862901686,0.02082929387688637,-0.26317861676216125,0.4644960761070266,11.63261604309082,0.5346334788304298,-0.024925024986267082,0.011567029170691835,0.009094769432979015,1.019779920578003,1.4798831939697266,0.028096919879317277,-0.03876093402504922,-0.005489997565746304
68,0.05,0.0,0,1.0,0.052402249960172585,0.006733503493593258,0.009429021881842303,0.05491766706109047,0.0238997247070074,-0.0475846491754055,-0.30679577589035034,-0.3148617148399338,12.206905364990234,0.5346526461773051,-0.02507277345657348,0.012653286568820345,0.009429021881842303,1.0195311307907104,1.5020201206207275,0.029612589627504342,-0.037722300738096244,-0.008764785714447495
69,0.05,0.0,0,1.0,0.05333231800849463,0.005720720869492872,0.010656371403829946,-0.05417383834719658,0.04680349305272102,-0.05251770094037057,-0.7074829339981079,-2.0695366859436017,13.301079750061035,0.5376476100218667,-0.024827471256256096,0.01384652033448206,0.010656371403829946,1.0193227529525757,1.5241281986236572,0.031340558081865304,-0.03489434719085694,-0.01540475711226463
70,0.05,0.0,0,1.0,0.05333231800849463,0.005720720869492872,0.010656371403829946,-0.05417383834719658,0.04680349305272102,-0.05251770094037057,-1.0849124193191528,-2.1642780303955065,11.693798065185547,0.5428535264119162,-0.02470850801467895,0.01384652033448206,0.010656371403829946,1.0193227529525757,1.5459260940551758,0.031340558081865304,-0.03489434719085694,-0.01540475711226463
71,0.05,0.0,0,1.0,0.05336401732531555,0.005208784123593338,0.011485965040172267,0.030927356332540512,0.06810721755027771,0.028291050344705575,-0.8821262717247009,-2.366465568542479,9.888631820678711,0.5417095202409251,-0.02484831237792968,0.015017976984381542,0.011485965040172267,1.0190800428390503,1.5680010318756104,0.03275667876005172,-0.03678818419575692,-0.009984792210161682
72,0.05,0.0,0,1.0,0.05215519442545759,0.0035230875332109327,0.013072421793382598,-0.012341856025159359,-0.010564949363470065,0.10070310533046722,-0.9692674279212952,-0.9966964721679678,8.053747177124023,0.5373092940777883,-0.024609109401702876,0.016227655112743246,0.013072421793382598,1.0187855958938599,1.590001106262207,0.033228214830160134,-0.03419966250658036,-0.014242259785532948
73,0.05,0.0,0,1.0,0.05215519442545759,0.0035230875332109327,0.013072421793382598,-0.012341856025159359,-0.010564949363470065,0.10070310533046722,-0.42682987451553345,1.7752215862274179,7.254539966583252,0.5418926991463765,-0.024374283790588373,0.016227655112743246,0.013072421793382598,1.0187855958938599,1.6126961708068848,0.033228214830160134,-0.03419966250658036,-0.014242259785532948
74,0.05,0.0,0,1.0,0.05107519203340322,0.0018690630126628408,0.014892461809898977,-0.1976357400417328,-0.019971391186118116,0.07595324516296387,0.06134817376732826,1.6706652641296398,9.503549575805664,0.5410675455707743,-0.02453776025772094,0.017701771110296114,0.014892461809898977,1.018520712852478,1.6346862316131592,0.03457073867321013,-0.04748544096946717,-0.016001487150788304
75,0.05,0.0,0,1.0,0.050197437714582425,0.001521794912681884,0.01587911272717918,-0.1796499788761139,-0.09750838577747345,0.006202856544405234,0.39833515882492065,0.947495222091676,10.201813697814941,0.5428072164287343,-0.024267495155334464,0.01903477311134325,0.01587911272717918,1.018189549446106,1.6570591926574707,0.035789873450994485,-0.04383859410881997,-0.023093137890100476
76,0.05,0.0,0,1.0,0.050197437714582425,0.001521794912681884,0.01587911272717918,-0.1796499788761139,-0.09750838577747345,0.006202856544405234,0.25837498903274536,0.30883836746215965,11.674428939819336,0.5487661663258389,-0.023989205837249748,0.01903477311134325,0.01587911272717918,1.018189549446106,1.678636074066162,0.035789873450994485,-0.04383859410881997,-0.023093137890100476
77,0.05,0.0,0,1.0,0.04972117609858357,0.0011603895590791761,0.018290323066131976,0.16171815991401672,0.012057129293680195,0.031761351972818375,-0.12864996492862701,-0.07113882899284218,11.73897933959961,0.5475131023702875,-0.024161313056945792,0.02039953693747507,0.018290323066131976,1.0177360773086548,1.7004060745239258,0.038386780768632875,-0.04905062168836594,-0.020258901640772816
78,0.05,0.0,0,1.0,0.04980124240538787,0.0002469461727582513,0.021131612471349717,0.11073742806911469,-0.05286836251616477,0.05874073877930642,-0.8393863439559937,-1.6194132566452013,10.03933334350586,0.5455665410800113,-0.023642743587493888,0.022035608068108423,0.021131612471349717,1.0172452926635742,1.7222120761871338,0.042386900633573525,-0.04195680096745492,-0.021334283053874966
79,0.05,0.0,0,1.0,0.04980124240538787,0.0002469461727582513,0.021131612471349717,0.11073742806911469,-0.05286836251616477,0.05874073877930642,-1.2508783340454102,-1.6814740896224964,9.083329200744629,0.547193762384869,-0.0232097463607788,0.022035608068108423,0.021131612471349717,1.0172452926635742,1.7442421913146973,0.042386900633573525,-0.04195680096745492,-0.021334283053874966
80,0.05,0.0,0,1.0,0.05032291203293432,3.7030361217030255e-05,0.022504747115143317,0.005843413062393665,-0.013586234301328656,0.02203783206641674,-1.2562147378921509,-0.726981461048125,9.66904067993164,0.5467812114934995,-0.023425962924957265,0.023554647341370447,0.022504747115143317,1.0167890787124634,1.766296148300171,0.04439447820186614,-0.04320336133241654,-0.020007997751235955
81,0.05,0.0,0,1.0,0.05146675504451365,0.0015103807166636934,0.02541083970108511,-0.09135577082633972,0.07429846376180649,0.007896984927356234,-1.1940854787826538,-0.6037766337394702,9.655411720275879,0.5461298645672156,-0.022900041103363026,0.025128055363893374,0.02541083970108511,1.0162607431411743,1.7881309986114502,0.0456579104065895,-0.04301337897777558,-0.026292288675904267
82,0.05,0.0,0,1.0,0.05146675504451365,0.0015103807166636934,0.02541083970108511,-0.09135577082633972,0.07429846376180649,0.007896984927356234,-0.910976231098175,-0.5111338496208179,9.634541511535645,0.5520084087093903,-0.022415112018585193,0.025128055363893374,0.02541083970108511,1.0162607431411743,1.8113040924072266,0.0456579104065895,-0.04301337897777558,-0.026292288675904267
83,0.05,0.0,0,1.0,0.052885240357911166,0.003324440206073717,0.028432546605751004,-0.03701631724834442,0.156298503279686,0.12690089643001554,0.5194860100746155,-0.13299059867858776,9.108782768249512,0.5508073979702307,-0.02263865566253661,0.02707152441143976,0.028432546605751004,1.0156984329223633,1.832740068435669,0.0463430881500244,-0.051854602992534644,-0.017413062974810593
84,0.05,0.0,0,1.0,0.0532244673285235,0.003814272266693042,0.029879100446439624,-0.053704772144556046,0.06423179805278781,0.1887316256761551,0.6677583456039429,-0.06926601380109682,8.619396209716797,0.543856096930982,-0.021970446109771717,0.028830900788307055,0.029879100446439624,1.0151665210723877,1.8546841144561768,0.04782646894454955,-0.04830526188015939,-0.01961726509034633
85,0.05,0.0,0,1.0,0.0532244673285235,0.003814272266693042,0.029879100446439624,-0.053704772144556046,0.06423179805278781,0.1887316256761551,0.5030059218406677,0.7061555981636058,9.110539436340332,0.5473518592024995,-0.021508319854736318,0.028830900788307055,0.029879100446439624,1.0151665210723877,1.8763301372528076,0.04782646894454955,-0.04830526188015939,-0.01961726509034633
86,0.05,0.0,0,1.0,0.05364587435988866,0.004395416805434837,0.03255702425829095,-0.09328315407037735,-0.09320295602083203,0.1775892972946167,-0.0124872587621212,0.8649363517761243,9.620503425598145,0.5467621727002395,-0.021728559494018546,0.030644031241536005,0.03255702425829095,1.0146340131759644,1.8986921310424805,0.05265862122178077,-0.04642071574926378,-0.018181543797254555
87,0.05,0.0,0,1.0,0.054203864843344926,0.004970424528545477,0.034845043025289145,-0.12260398268699646,-0.08702529966831206,0.0683974251151085,-0.5285784006118774,2.2454767227172865,9.947495460510254,0.5461100151779723,-0.02109483528137206,0.03280280902981744,0.034845043025289145,1.0140211582183838,1.9203381538391113,0.05668544769287109,-0.05101248621940614,-0.029691036790609353
88,0.05,0.0,0,1.0,0.054203864843344926,0.004970424528545477,0.034845043025289145,-0.12260398268699646,-0.08702529966831206,0.0683974251151085,-0.7466098070144653,2.4590342044830336,10.464005470275879,0.5565181395521296,-0.02051396083831786,0.03280280902981744,0.034845043025289145,1.0140211582183838,1.9422080516815186,0.05668544769287109,-0.05101248621940614,-0.029691036790609353
89,0.05,0.0,0,1.0,0.05454749083251594,0.005002618135639913,0.035866926879500265,-0.15437906980514526,-0.12904489040374756,-0.03235450759530066,-1.0054486989974976,1.6023299694061293,10.50734806060791,0.5545113590463413,-0.020753901958465566,0.034824278205633025,0.035866926879500265,1.0134867429733276,1.9643681049346924,0.05845487862825392,-0.0580684430897236,-0.021891444921493523
90,0.05,0.0,0,1.0,0.05513476472212387,0.0053396497007644405,0.037669127177539175,-0.03816865012049675,0.020441643893718713,-0.06666546314954758,-0.8407273292541504,1.182222604751588,9.820805549621582,0.5484645050482644,-0.02011310911178588,0.03699292987585054,0.037669127177539175,1.012953281402588,1.9859790802001953,0.05928992852568625,-0.05837004259228708,-0.022723497822880738
91,0.05,0.0,0,1.0,0.05513476472212387,0.0053396497007644405,0.037669127177539175,-0.03816865012049675,0.020441643893718713,-0.06666546314954758,-0.35480737686157227,1.8966565132141127,10.573739051818848,0.550658437960483,-0.019631746768951408,0.03699292987585054,0.037669127177539175,1.012953281402588,2.0084872245788574,0.05928992852568625,-0.05837004259228708,-0.022723497822880738
92,0.05,0.0,0,1.0,0.054545292039362446,0.004221402229571689,0.03954709905862956,0.08489441126585007,0.03266784548759461,0.030951058492064473,-0.2088438868522644,0.6531096696853653,12.277453422546387,0.5502848076958908,-0.019843598365783685,0.039461087435483794,0.03954709905862956,1.0124329328536987,2.030583143234253,0.06327637284994124,-0.05283584445714952,-0.018483210355043404
93,0.05,0.0,0,1.0,0.054267433762872574,0.0034097968770597804,0.04019161317199464,0.2254592627286911,0.06699369102716446,0.03839923813939094,0.2813815772533417,-0.3041580021381366,9.990406036376953,0.5472441738626196,-0.01921687698364257,0.04174896702170358,0.04019161317199464,1.012028694152832,2.0533130168914795,0.06508997827768324,-0.05430544167757036,-0.0219350978732109
94,0.05,0.0,0,1.0,0.054267433762872574,0.0034097968770597804,0.04019161317199464,0.2254592627286911,0.06699369102716446,0.03839923813939094,-0.3420359790325165,-1.500805854797362,10.973907470703125,0.5509970579045191,-0.01889558601379394,0.04174896702170358,0.04019161317199464,1.012028694152832,2.075183153152466,0.06508997827768324,-0.05430544167757036,-0.0219350978732109
95,0.05,0.0,0,1.0,0.05347283224947774,0.00090769972090352,0.04154772653715618,0.10399229824542999,-0.05141817778348921,0.10667411983013153,-0.7620813846588135,-1.642853498458861,11.372523307800293,0.5502905468530431,-0.019064972400665278,0.04409948363900171,0.04154772653715618,1.0116345882415771,2.096781015396118,0.06909776479005812,-0.05535463988780977,-0.01550152711570262
96,0.05,0.0,0,1.0,0.053337827278371434,-0.0003452699865451612,0.04216958486855952,-0.15892605483531952,0.04823694005608559,0.014541994780302043,-0.8187845349311829,-1.9979250431060778,10.726668357849121,0.5452396319239632,-0.01859917306900024,0.04657827690243707,0.04216958486855952,1.0113898515701294,2.1182541847229004,0.07020538300275801,-0.06098943203687669,-0.01265119668096303
97,0.05,0.0,0,1.0,0.053337827278371434,-0.0003452699865451612,0.04216958486855952,-0.15892605483531952,0.04823694005608559,0.014541994780302043,0.8509267568588257,1.80490279197693,10.006402969360352,0.5438362759556785,-0.01844480657577514,0.04657827690243707,0.04216958486855952,1.0113898515701294,2.1396210193634033,0.07020538300275801,-0.06098943203687669,-0.01265119668096303
98,0.05,0.0,0,1.0,0.05296530333807884,-0.0011357255224361232,0.04255335134439897,-0.17413230240345,-0.014365267939865593,-0.025170773267745968,-1.4431349039077759,-0.8363756537437426,10.832290649414062,0.544132442091985,-0.018563786983489983,0.04946732521057115,0.04255335134439897,1.0111770629882812,2.1607911586761475,0.07494623214006423,-0.05345215648412706,-0.015126942656934253
99,0.05,0.0,0,1.0,0.0526246999647805,-0.0019748673330711335,0.04331010093643498,-0.18012836575508118,0.03299546241760254,-0.015154303051531318,-1.440136194229126,-1.848566889762877,10.601370811462402,0.5464479566885934,-0.01833187007904052,0.052024684846401076,0.04331010093643498,1.0109823942184448,2.1822571754455566,0.07440029084682463,-0.05616695433855058,-0.01376768294721841
100,0.05,0.0,0,1.0,0.0526246999647805,-0.0019748673330711335,0.04331010093643498,-0.18012836575508118,0.03299546241760254,-0.015154303051531318,-0.8083275556564331,-0.8703346848487844,8.38727855682373,0.5450046416045682,-0.01818656682968139,0.052024684846401076,0.04331010093643498,1.0109823942184448,2.2035892009735107,0.07440029084682463,-0.05616695433855058,-0.01376768294721841
101,0.05,0.0,0,1.0,0.051886181388689674,-0.0009659687599705853,0.04391558282142109,0.12969180941581726,-0.09411421418190001,0.07930168509483339,0.09345831722021103,0.49395078420639127,7.251924991607666,0.5450943289400625,-0.018288897037506097,0.055029455572366576,0.04391558282142109,1.0109163522720337,2.224715232849121,0.07630598545074462,-0.06120429933071138,-0.00922779366374015
102,0.05,0.0,0,1.0,0.051886181388689674,-0.0009659687599705853,0.04391558282142109,0.12969180941581726,-0.09411421418190001,0.07930168509483339,-1.4277583360671997,-1.2164959907531725,11.423583030700684,0.541275810636236,-0.018246707916259756,0.055029455572366576,0.04391558282142109,1.0109163522720337,2.2461252212524414,0.07630598545074462,-0.06120429933071138,-0.00922779366374015
103,0.05,0.0,0,1.0,0.05174301611856992,-0.0002644177266415704,0.04404395690180935,0.0160702895373106,-0.012011486105620861,-0.0036482298746705042,0.6307565569877625,1.0549533367156994,8.30579948425293,0.5418856104958164,-0.01831018590927123,0.05781223624944673,0.04404395690180935,1.0108197927474976,2.267453193664551,0.07740522921085356,-0.06285636126995088,-0.011617373675107947
104,0.05,0.0,0,1.0,0.05222728472265503,0.0006599881429071065,0.044442716907506244,0.01184674259275198,-0.07761602848768234,0.026856256648898135,0.41875529289245605,2.3296825885772714,8.448381423950195,0.5439882535068739,-0.018227937698364248,0.06062167510390267,0.044442716907506244,1.0106483697891235,2.2887980937957764,0.08057075738906859,-0.06235562637448313,-0.008894347585737695
105,0.05,0.0,0,1.0,0.05222728472265503,0.0006599881429071065,0.044442716907506244,0.01184674259275198,-0.07761602848768234,0.026856256648898135,0.13989777863025665,4.0259766578674325,9.585742950439453,0.5414204835686076,-0.01807664918899535,0.06062167510390267,0.044442716907506244,1.0106483697891235,2.3099451065063477,0.08057075738906859,-0.06235562637448313,-0.008894347585737695
106,0.05,0.0,0,1.0,0.053561731737518284,0.0008889002517095035,0.04507119159912312,0.05786622315645218,6.678470526822212e-05,0.02460526116192341,-0.817847490310669,0.2769929766654984,12.48203182220459,0.5417151953075755,-0.01817066955566405,0.06395757198333726,0.04507119159912312,1.0105773210525513,2.3309221267700195,0.08573970198631285,-0.05864145979285242,-0.022048724815249433
107,0.05,0.0,0,1.0,0.05439956799083411,0.0003847798302019183,0.04533585310485329,0.017532169818878174,0.023323012515902523,0.03935645893216133,-1.407827615737915,-0.5419182777404771,11.696574211120605,0.552957778701194,-0.01812061548233031,0.06699271500110612,0.04533585310485329,1.0103508234024048,2.352267026901245,0.08845713734626769,-0.05772945657372477,-0.022052885964512815
108,0.05,0.0,0,1.0,0.05439956799083411,0.0003847798302019183,0.04533585310485329,0.017532169818878174,0.023323012515902523,0.03935645893216133,-1.3695504665374756,-0.9998015165328965,11.397167205810547,0.5511826174580742,-0.017888886451721178,0.06699271500110612,0.04533585310485329,1.0103508234024048,2.373854160308838,0.08845713734626769,-0.05772945657372477,-0.022052885964512815
109,0.05,0.0,0,1.0,0.05510623794053578,0.0004300420590353365,0.04580622777497614,0.07188288122415543,0.0709092766046524,-0.025564605370163928,-1.1866347789764404,-2.4677379131317125,11.245354652404785,0.5510591498070467,-0.01799823904037474,0.07003471255302415,0.04580622777497614,1.0100798606872559,2.3950841426849365,0.0882105380296707,-0.05919115245342257,-0.02295171469449996
110,0.05,0.0,0,1.0,0.054907462457088406,0.0010574975289415534,0.04599030512951489,0.1751895695924759,0.0838460922241211,0.002112133894115676,-0.4902534484863281,-2.4491500854492174,10.242076873779297,0.5521110178790261,-0.01768630695343016,0.0735390335321425,0.04599030512951489,1.0098577737808228,2.4164252281188965,0.09134467691183089,-0.05535116046667101,-0.013329800218343724
111,0.05,0.0,0,1.0,0.054907462457088406,0.0010574975289415534,0.04599030512951489,0.1751895695924759,0.0838460922241211,0.002112133894115676,0.07019565999507904,-2.6134705543518053,9.442792892456055,0.5438885443437447,-0.01751831388473509,0.0735390335321425,0.04599030512951489,1.0098577737808228,2.4377870559692383,0.09134467691183089,-0.05535116046667101,-0.013329800218343724
112,0.05,0.0,0,1.0,0.054725926775140946,0.0003222368661387708,0.04605287553164809,-0.12246983498334885,-0.06953512877225874,0.1177005246281624,-0.31500443816185,1.1634992361068734,7.981348514556885,0.5452113304778684,-0.017624371051788313,0.07690333575010286,0.04605287553164809,1.0096275806427002,2.459282159805298,0.09395627677440642,-0.05878937616944315,-0.02603858895599841
113,0.05,0.0,0,1.0,0.055164971166050146,0.00023015614556752334,0.04545004429228789,0.07218322902917862,0.03965596482157707,0.015220589935779566,-0.6399827003479004,-2.575106859207152,12.303500175476074,0.5562617490737666,-0.01736363029479979,0.08017148077487932,0.04545004429228789,1.0094305276870728,2.4822120666503906,0.09623701870441435,-0.06073645502328875,-0.01980494149029254
114,0.05,0.0,0,1.0,0.055164971166050146,0.00023015614556752334,0.04545004429228789,0.07218322902917862,0.03965596482157707,0.015220589935779566,-0.5038738250732422,-1.5472786426544178,9.498844146728516,0.5491478086153139,-0.017214241504669173,0.08017148077487932,0.04545004429228789,1.0094305276870728,2.503671169281006,0.09623701870441435,-0.06073645502328875,-0.01980494149029254
115,0.05,0.0,0,1.0,0.05474152746775287,0.00020580018383918158,0.04514001534073353,-0.1086587980389595,-0.04660368338227272,0.006689980160444981,-0.2633383572101593,1.1729077100753798,11.440677642822266,0.549981127753215,-0.017311079502105694,0.08351880311965927,0.04514001534073353,1.0093495845794678,2.525315999984741,0.09728574752807616,-0.0637186020612717,-0.017601195722818364
116,0.05,0.0,0,1.0,0.05474152746775287,0.00020580018383918158,0.04514001534073353,-0.13379883766174316,-0.02453179471194745,-0.07242388278245926,-0.03452184051275253,0.9577312469482436,11.639806747436523,0.5481805526295174,-0.01724325180053709,0.08351880311965927,0.04514001534073353,1.0093495845794678,2.549814224243164,0.10085002332925795,-0.06632844358682635,-0.016857860609889017
117,0.05,0.0,0,1.0,0.054588293254189506,0.0002765453289119366,0.04480689677193248,-0.13379883766174316,-0.02453179471194745,-0.07242388278245926,-0.8559654355049133,0.19767531752586526,13.239137649536133,0.5478308272372413,-0.017287678241729717,0.08693174272775635,0.04480689677193248,1.0093363523483276,2.5719780921936035,0.10085002332925795,-0.06632844358682635,-0.016857860609889017
118,0.05,0.0,0,1.0,0.05378366831239681,0.00014103681906112926,0.04397818123897294,0.06147918477654457,-0.035966586321592345,-0.09541816264390945,-0.07979126274585724,2.068805932998658,8.127861022949219,0.5479133082941818,-0.01732899332046507,0.0908223763108252,0.04397818123897294,1.009486436843872,2.5938761234283447,0.10141623765230177,-0.05994326248764994,-0.007682470604777324
119,0.05,0.0,0,1.0,0.05233589691145362,-0.001276264590857398,0.04278904323626549,0.16277603805065155,-0.033971060067415244,-0.04940254613757133,-0.987982451915741,-1.0548880100250233,9.510059356689453,0.5399104713048327,-0.017562048912048323,0.0943461731076239,0.04278904323626549,1.0097484588623047,2.615518093109131,0.10465610772371291,-0.06139677017927172,-0.006099537480622517
120,0.05,0.0,0,1.0,0.05233589691145362,-0.001276264590857398,0.04278904323626549,0.16277603805065155,-0.033971060067415244,-0.04940254613757133,-1.0926234722137451,-1.1615101099014271,8.730807304382324,0.5396776809144187,-0.017896646022796614,0.0943461731076239,0.04278904323626549,1.0097484588623047,2.6373980045318604,0.10465610772371291,-0.06139677017927172,-0.006099537480622517
121,0.05,0.0,0,1.0,0.051611280579874325,-0.002315863912607653,0.042065629775153386,0.1330198496580124,-0.05481908842921258,-0.07585402578115463,0.4152374267578125,1.159474849700929,11.469944953918457,0.5399848723092963,-0.017857033252716047,0.09832353889942154,0.042065629775153386,1.009949803352356,2.6592659950256348,0.10431763529777525,-0.06581629067659381,-0.011590655893087375
122,0.05,0.0,0,1.0,0.05093458496563117,-0.004043494368257434,0.04067478024376097,0.1330198496580124,-0.05481908842921258,-0.07585402578115463,0.038907188922166824,1.192107439041139,11.579343795776367,0.5443821845421825,-0.01815858030319212,0.10149931162595734,0.04067478024376097,1.0101386308670044,2.6817331314086914,0.10431763529777525,-0.06581629067659381,-0.011590655893087375
123,0.05,0.0,0,1.0,0.05093458496563117,-0.004043494368257434,0.04067478024376097,-0.06401694566011429,0.01341215427964925,-0.05619356408715248,-0.49753350019454956,-0.496030181646346,8.443764686584473,0.5434038136725862,-0.018384207248687726,0.10149931162595734,0.04067478024376097,1.0101386308670044,2.70474910736084,0.10677550733089446,-0.054730188101530096,-0.013379013165831552
124,0.05,0.0,0,1.0,0.05071794975350101,-0.004008313317864061,0.039424673092511624,-0.09993503242731094,0.03410480543971062,-0.009404763579368595,-0.09576909989118576,0.49592030048370483,10.004069328308105,0.5449654541471084,-0.01836811351776121,0.10557384788990005,0.039424673092511624,1.0103552341461182,2.7266499996185303,0.10538434237241744,-0.06460767984390262,-0.011456479318439948
125,0.05,0.0,0,1.0,0.05072517458425211,-0.003321793707430249,0.03884983842621422,-0.17308750748634338,0.06085920333862305,0.005794825032353393,0.16805006563663483,1.3530378341674816,9.852285385131836,0.5427773967394789,-0.018691118717193585,0.10924611985683426,0.03884983842621422,1.0105061531066895,2.749523162841797,0.10852425545454024,-0.06016104668378832,-0.016468133777379976
126,0.05,0.0,0,1.0,0.05072517458425211,-0.003321793707430249,0.03884983842621422,-0.17308750748634338,0.06085920333862305,0.005794825032353393,-1.4507508277893066,-1.2913746833801258,9.877015113830566,0.5472240058829207,-0.01886435699462889,0.10924611985683426,0.03884983842621422,1.0105061531066895,2.771278142929077,0.10852425545454024,-0.06016104668378832,-0.016468133777379976
127,0.05,0.0,0,1.0,0.05097200235589107,-0.0019550019996177983,0.03770777593242561,-0.08284047245979309,-0.023294258862733834,0.04719811677932739,-0.10655527561903,1.4611499309539808,10.007766723632812,0.5464981353035082,-0.01886110591888426,0.11352057009935364,0.03770777593242561,1.0106391906738281,2.7931652069091797,0.11013333499431609,-0.05580691620707515,-0.015756078064441667
128,0.05,0.0,0,1.0,0.05177048828220055,-0.0010465695032378713,0.03625103972073965,0.03803345933556557,-0.11700845509767532,-0.046515986323356615,-0.19820106029510498,1.4969639778137218,8.966387748718262,0.5457052358860245,-0.019076611518859844,0.11724818497896179,0.03625103972073965,1.0108689069747925,2.8152830600738525,0.11296593397855757,-0.054212089627981214,-0.012536370195448385
129,0.05,0.0,0,1.0,0.05177048828220055,-0.0010465695032378713,0.03625103972073965,0.03803345933556557,-0.11700845509767532,-0.046515986323356615,-0.7372084856033325,0.2401693910360348,9.417311668395996,0.5428425412534109,-0.019378807067871075,0.11724818497896179,0.03625103972073965,1.0108689069747925,2.837151050567627,0.11296593397855757,-0.054212089627981214,-0.012536370195448385
130,0.05,0.0,0,1.0,0.05226601037546688,-0.0005835704832624637,0.03544218576277254,0.17353405058383942,-0.07605602592229843,-0.05416354164481162,-0.8902969360351562,0.4131244122982036,8.911935806274414,0.5433842697420112,-0.01935336780548094,0.12099267542362198,0.03544218576277254,1.0110805034637451,2.8589560985565186,0.11213747411966322,-0.05913531780242923,-0.007037793751806007
131,0.05,0.0,0,1.0,0.05226601037546688,-0.0005835704832624637,0.03544218576277254,0.17353405058383942,-0.07605602592229843,-0.05416354164481162,-0.7281478643417358,1.0024722814559948,9.395642280578613,0.5384200140776834,-0.019672765254974346,0.12099267542362198,0.03544218576277254,1.0110805034637451,2.880744218826294,0.11213747411966322,-0.05913531780242923,-0.007037793751806007
132,0.05,0.0,0,1.0,0.05308350606071056,-0.000583772807040687,0.0340096239341588,0.2102929800748825,0.014690850861370543,-0.172922283411026,-0.654668927192688,-0.2035979926586137,11.53112506866455,0.5392938545770756,-0.019653608322143534,0.12518757581710802,0.0340096239341588,1.0112401247024536,2.902783155441284,0.1132114678621292,-0.05296031385660174,-0.004647630266845212
133,0.05,0.0,0,1.0,0.05311367069320596,-0.0013845950748056484,0.03314213998498514,0.029931291937828064,0.11942581087350844,-0.08486827462911607,-0.5120878219604492,-1.3858920335769638,11.865802764892578,0.5370264340467757,-0.019906076431274393,0.1289691478013991,0.03314213998498514,1.011529803276062,2.9250760078430176,0.11345783621072768,-0.05400728434324267,-0.009865831583738313
134,0.05,0.0,0,1.0,0.05316705606600985,-0.002062534420117284,0.0327989139745766,-0.14246894419193268,0.14912846684455872,-0.032218798995018026,-0.48300236463546753,-0.6113381981849656,11.82896900177002,0.5415272090943417,-0.020280891418457007,0.13278362154960618,0.0327989139745766,1.0117034912109375,2.9471700191497803,0.11558704823255538,-0.05018544197082522,-0.014361744746565805
135,0.05,0.0,0,1.0,0.05316705606600985,-0.002062534420117284,0.0327989139745766,-0.14246894419193268,0.14912846684455872,-0.032218798995018026,-0.30152684450149536,-0.05744316428899634,10.727561950683594,0.5444570525097481,-0.020466596126556373,0.13278362154960618,0.0327989139745766,1.0117034912109375,2.9692111015319824,0.11558704823255538,-0.05018544197082522,-0.014361744746565805
136,0.05,0.0,0,1.0,0.053116979621901185,-0.002083026789655492,0.03217027636457086,-0.06564173102378845,0.03394435718655588,0.14644259214401245,-0.3984551727771759,-0.15898849070072074,8.105731964111328,0.5438077003240577,-0.020461303710937476,0.13710355758666978,0.03217027636457086,1.0118097066879272,2.9948511123657227,0.11732635647058486,-0.05783552676439288,-0.01735970005393027
137,0.05,-0.006210399498416237,0,1.0248956217976786,0.05305862265974816,-0.0021212205544998463,0.03104293385385165,-0.12070857733488083,-0.10241699963808058,0.13285323977470398,-0.33991438150405884,0.2583373188972483,8.326436996459961,0.5461937030610374,-0.020646622657775855,0.14092196524143205,0.03104293385385165,1.0118941068649292,3.017038106918335,0.1201501041650772,-0.05791026726365092,-0.018375510349869714
